Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.0, end_time: 1.0
Word: Krasicki, start_time: 1.0, end_time: 1.4
Word: bajki, start_time: 1.4, end_time: 1.8
Word: i, start_time: 1.8, end_time: 3.4
Word: przypowieści, start_time: 3.4, end_time: 3.6
Transcript:  papuga i wiewiórka
Confidence: 0.9750215411186218
Word: papuga, start_time: 6.1, end_time: 6.8
Word: i, start_time: 6.8, end_time: 7.0
Word: wiewiórka, start_time: 7.0, end_time: 7.7
Transcript:  młoda jedna papuga piękna okazała lepiej jeszcze od pani swojej szczebiot ała stąd plotki bo co tylko zdrożnego po strzegła zaraz znowu powieścią do jejmości biegła była tam i Wiewiórka wychowana z ptaszki ta tylko pilnowała skoków i igraszki żyły w zgodzie co rzadka zwłaszcza przez czasy długi pani ptaka kochała a wiewiórkę usługi widząc że jej nie lubią raz papuga rzekła rada bym tej niechęci przyczyny do ciekła rzeczy na to wiewiórka przyczyny nie gadaj tak rób jak ja panią Anię wiele gadaj
Confidence: 0.8575291633605957
Word: młoda, start_time: 11.0, end_time: 11.8
Word: jedna, start_time: 11.8, end_time: 12.1
Word: papuga, start_time: 12.1, end_time: 12.7
Word: piękna, start_time: 12.7, end_time: 14.0
Word: okazała, start_time: 14.0, end_time: 15.4
Word: lepiej, start_time: 15.4, end_time: 16.6
Word: jeszcze, start_time: 16.6, end_time: 16.9
Word: od, start_time: 16.9, end_time: 17.4
Word: pani, start_time: 17.4, end_time: 17.9
Word: swojej, start_time: 17.9, end_time: 18.6
Word: szczebiot, start_time: 18.6, end_time: 19.1
Word: ała, start_time: 19.1, end_time: 19.4
Word: stąd, start_time: 19.4, end_time: 21.0
Word: plotki, start_time: 21.0, end_time: 21.7
Word: bo, start_time: 21.7, end_time: 22.5
Word: co, start_time: 22.5, end_time: 22.8
Word: tylko, start_time: 22.8, end_time: 23.2
Word: zdrożnego, start_time: 23.2, end_time: 24.3
Word: po, start_time: 24.3, end_time: 24.6
Word: strzegła, start_time: 24.6, end_time: 25.1
Word: zaraz, start_time: 25.1, end_time: 26.0
Word: znowu, start_time: 26.0, end_time: 26.5
Word: powieścią, start_time: 26.5, end_time: 27.7
Word: do, start_time: 27.7, end_time: 28.5
Word: jejmości, start_time: 28.5, end_time: 29.1
Word: biegła, start_time: 29.1, end_time: 29.6
Word: była, start_time: 29.6, end_time: 31.4
Word: tam, start_time: 31.4, end_time: 31.6
Word: i, start_time: 31.6, end_time: 31.7
Word: Wiewiórka, start_time: 31.7, end_time: 32.7
Word: wychowana, start_time: 32.7, end_time: 34.0
Word: z, start_time: 34.0, end_time: 34.2
Word: ptaszki, start_time: 34.2, end_time: 35.3
Word: ta, start_time: 35.3, end_time: 36.3
Word: tylko, start_time: 36.3, end_time: 36.8
Word: pilnowała, start_time: 36.8, end_time: 37.6
Word: skoków, start_time: 37.6, end_time: 38.1
Word: i, start_time: 38.1, end_time: 38.2
Word: igraszki, start_time: 38.2, end_time: 39.0
Word: żyły, start_time: 39.0, end_time: 40.2
Word: w, start_time: 40.2, end_time: 40.3
Word: zgodzie, start_time: 40.3, end_time: 40.5
Word: co, start_time: 40.5, end_time: 41.0
Word: rzadka, start_time: 41.0, end_time: 41.4
Word: zwłaszcza, start_time: 41.4, end_time: 42.2
Word: przez, start_time: 42.2, end_time: 42.9
Word: czasy, start_time: 42.9, end_time: 43.4
Word: długi, start_time: 43.4, end_time: 43.8
Word: pani, start_time: 43.8, end_time: 45.1
Word: ptaka, start_time: 45.1, end_time: 46.2
Word: kochała, start_time: 46.2, end_time: 46.8
Word: a, start_time: 46.8, end_time: 46.9
Word: wiewiórkę, start_time: 46.9, end_time: 48.2
Word: usługi, start_time: 48.2, end_time: 49.5
Word: widząc, start_time: 49.5, end_time: 51.1
Word: że, start_time: 51.1, end_time: 51.3
Word: jej, start_time: 51.3, end_time: 51.7
Word: nie, start_time: 51.7, end_time: 51.8
Word: lubią, start_time: 51.8, end_time: 52.2
Word: raz, start_time: 52.2, end_time: 52.7
Word: papuga, start_time: 52.7, end_time: 53.2
Word: rzekła, start_time: 53.2, end_time: 53.7
Word: rada, start_time: 53.7, end_time: 55.2
Word: bym, start_time: 55.2, end_time: 55.5
Word: tej, start_time: 55.5, end_time: 55.7
Word: niechęci, start_time: 55.7, end_time: 56.4
Word: przyczyny, start_time: 56.4, end_time: 57.3
Word: do, start_time: 57.3, end_time: 57.5
Word: ciekła, start_time: 57.5, end_time: 58.0
Word: rzeczy, start_time: 58.0, end_time: 59.1
Word: na, start_time: 59.1, end_time: 59.2
Word: to, start_time: 59.2, end_time: 59.3
Word: wiewiórka, start_time: 59.3, end_time: 59.9
Word: przyczyny, start_time: 59.9, end_time: 61.0
Word: nie, start_time: 61.0, end_time: 61.2
Word: gadaj, start_time: 61.2, end_time: 61.6
Word: tak, start_time: 61.6, end_time: 62.6
Word: rób, start_time: 62.6, end_time: 62.9
Word: jak, start_time: 62.9, end_time: 63.1
Word: ja, start_time: 63.1, end_time: 63.4
Word: panią, start_time: 63.4, end_time: 64.4
Word: Anię, start_time: 64.4, end_time: 65.5
Word: wiele, start_time: 65.5, end_time: 65.7
Word: gadaj, start_time: 65.7, end_time: 66.1
