Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.0, end_time: 1.2
Word: Krasicki, start_time: 1.2, end_time: 1.6
Word: bajki, start_time: 1.6, end_time: 2.0
Word: i, start_time: 2.0, end_time: 3.5
Word: przypowieści, start_time: 3.5, end_time: 3.8
Transcript:  hipokryt
Confidence: 0.7143469452857971
Word: hipokryt, start_time: 5.8, end_time: 7.4
Transcript:  mniej szkodzi impet jawny niźli złość ukryta ukąsił idącego brytan hipokryta rzekł nabożniś psa obić Nie bardzo się godzin zemści my się inaczej lepiej to zaszkodzi jakoś widząc że ludzie zanim nad chodzili krzyknął na psa że wściekły w punkcie go zabili
Confidence: 0.9090269207954407
Word: mniej, start_time: 10.1, end_time: 10.7
Word: szkodzi, start_time: 10.7, end_time: 11.2
Word: impet, start_time: 11.2, end_time: 12.3
Word: jawny, start_time: 12.3, end_time: 12.9
Word: niźli, start_time: 12.9, end_time: 14.2
Word: złość, start_time: 14.2, end_time: 14.6
Word: ukryta, start_time: 14.6, end_time: 15.2
Word: ukąsił, start_time: 15.2, end_time: 17.6
Word: idącego, start_time: 17.6, end_time: 18.2
Word: brytan, start_time: 18.2, end_time: 19.1
Word: hipokryta, start_time: 19.1, end_time: 19.9
Word: rzekł, start_time: 19.9, end_time: 21.2
Word: nabożniś, start_time: 21.2, end_time: 22.3
Word: psa, start_time: 22.3, end_time: 23.4
Word: obić, start_time: 23.4, end_time: 24.2
Word: Nie, start_time: 24.2, end_time: 24.5
Word: bardzo, start_time: 24.5, end_time: 25.6
Word: się, start_time: 25.6, end_time: 25.8
Word: godzin, start_time: 25.8, end_time: 26.4
Word: zemści, start_time: 26.4, end_time: 27.8
Word: my, start_time: 27.8, end_time: 28.0
Word: się, start_time: 28.0, end_time: 28.3
Word: inaczej, start_time: 28.3, end_time: 29.3
Word: lepiej, start_time: 29.3, end_time: 30.7
Word: to, start_time: 30.7, end_time: 31.1
Word: zaszkodzi, start_time: 31.1, end_time: 31.8
Word: jakoś, start_time: 31.8, end_time: 33.3
Word: widząc, start_time: 33.3, end_time: 34.0
Word: że, start_time: 34.0, end_time: 34.2
Word: ludzie, start_time: 34.2, end_time: 34.8
Word: zanim, start_time: 34.8, end_time: 35.5
Word: nad, start_time: 35.5, end_time: 35.8
Word: chodzili, start_time: 35.8, end_time: 36.2
Word: krzyknął, start_time: 36.2, end_time: 37.2
Word: na, start_time: 37.2, end_time: 37.3
Word: psa, start_time: 37.3, end_time: 37.6
Word: że, start_time: 37.6, end_time: 38.0
Word: wściekły, start_time: 38.0, end_time: 38.8
Word: w, start_time: 38.8, end_time: 38.9
Word: punkcie, start_time: 38.9, end_time: 40.7
Word: go, start_time: 40.7, end_time: 40.9
Word: zabili, start_time: 40.9, end_time: 41.4
