Waiting for operation to complete...
Transcript: Ignacy Krasicki satyry część 1 do Króla im wyżej tym widoczniej chwalę lub odpadają królowie najjaśniejszy panie Satyra prawdę mówi względów się wyrzeka wielbi urząd czci króla lecz sądzi człowieka gdy więc Genius drożności i zdania mniej baczne pozwolisz mości królu że od ciebie zaczne Jesteś Królem A czemu nie królewskim synem To niedobrze krew Pańska jest zaszczyt przed Eminem kto się w zamku urodził Niech ten w zamku siedzi z tego powodu nasi szczęśliwi sąsiedzi bo natura narząd trzech pokoleniach zna się niczym powietrzem żywi i mszą strefą pasie stąd rozum bez nauki stąd biegłość bez pracy
Confidence: 0.872961163520813
Word: Ignacy, start_time: 0.0, end_time: 1.4
Word: Krasicki, start_time: 1.4, end_time: 1.9
Word: satyry, start_time: 1.9, end_time: 3.4
Word: część, start_time: 3.4, end_time: 4.5
Word: 1, start_time: 4.5, end_time: 4.9
Word: do, start_time: 4.9, end_time: 6.1
Word: Króla, start_time: 6.1, end_time: 6.6
Word: im, start_time: 6.6, end_time: 9.4
Word: wyżej, start_time: 9.4, end_time: 9.8
Word: tym, start_time: 9.8, end_time: 10.0
Word: widoczniej, start_time: 10.0, end_time: 11.0
Word: chwalę, start_time: 11.0, end_time: 11.6
Word: lub, start_time: 11.6, end_time: 11.9
Word: odpadają, start_time: 11.9, end_time: 13.6
Word: królowie, start_time: 13.6, end_time: 14.3
Word: najjaśniejszy, start_time: 14.3, end_time: 15.3
Word: panie, start_time: 15.3, end_time: 15.5
Word: Satyra, start_time: 15.5, end_time: 17.1
Word: prawdę, start_time: 17.1, end_time: 17.2
Word: mówi, start_time: 17.2, end_time: 17.6
Word: względów, start_time: 17.6, end_time: 17.9
Word: się, start_time: 17.9, end_time: 18.6
Word: wyrzeka, start_time: 18.6, end_time: 18.8
Word: wielbi, start_time: 18.8, end_time: 20.5
Word: urząd, start_time: 20.5, end_time: 21.0
Word: czci, start_time: 21.0, end_time: 21.4
Word: króla, start_time: 21.4, end_time: 21.8
Word: lecz, start_time: 21.8, end_time: 22.2
Word: sądzi, start_time: 22.2, end_time: 22.7
Word: człowieka, start_time: 22.7, end_time: 23.4
Word: gdy, start_time: 23.4, end_time: 24.6
Word: więc, start_time: 24.6, end_time: 24.9
Word: Genius, start_time: 24.9, end_time: 25.3
Word: drożności, start_time: 25.3, end_time: 26.1
Word: i, start_time: 26.1, end_time: 26.2
Word: zdania, start_time: 26.2, end_time: 26.8
Word: mniej, start_time: 26.8, end_time: 27.2
Word: baczne, start_time: 27.2, end_time: 27.7
Word: pozwolisz, start_time: 27.7, end_time: 28.9
Word: mości, start_time: 28.9, end_time: 29.4
