Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren 15 Erato Złotowłosa i ty wdzięczna lutni skąd pociechy w swych troskach biorą ludzie smutni uspokójcie na chwilę strapiony myśli moje póki jeszcze kamienny w polu słupnie stoję lejąc ledwie nie Krwawy płacz przez marmur żywy żalu ciężkiego pamięć i znak nieszczęśliwy mylę się czyli patrząc na ludzkie przygody skromny człowiek Uważaj swe własne szkody nieszczęsne matką jesli przeczytać możemy nieszczęściu co przegub i swój rozum cierpienie
Confidence: 0.9650914072990417
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Kochanowski, start_time: 0.8, end_time: 0.9
Word: Treny, start_time: 0.9, end_time: 2.6
Word: Tren, start_time: 2.6, end_time: 4.0
Word: 15, start_time: 4.0, end_time: 5.5
Word: Erato, start_time: 5.5, end_time: 10.7
Word: Złotowłosa, start_time: 10.7, end_time: 11.7
Word: i, start_time: 11.7, end_time: 11.9
Word: ty, start_time: 11.9, end_time: 12.6
Word: wdzięczna, start_time: 12.6, end_time: 13.5
Word: lutni, start_time: 13.5, end_time: 14.1
Word: skąd, start_time: 14.1, end_time: 15.3
Word: pociechy, start_time: 15.3, end_time: 15.9
Word: w, start_time: 15.9, end_time: 16.0
Word: swych, start_time: 16.0, end_time: 16.3
Word: troskach, start_time: 16.3, end_time: 17.1
Word: biorą, start_time: 17.1, end_time: 17.7
Word: ludzie, start_time: 17.7, end_time: 17.9
Word: smutni, start_time: 17.9, end_time: 18.3
Word: uspokójcie, start_time: 18.3, end_time: 21.1
Word: na, start_time: 21.1, end_time: 21.4
Word: chwilę, start_time: 21.4, end_time: 21.8
Word: strapiony, start_time: 21.8, end_time: 22.9
Word: myśli, start_time: 22.9, end_time: 24.0
Word: moje, start_time: 24.0, end_time: 24.2
Word: póki, start_time: 24.2, end_time: 25.5
Word: jeszcze, start_time: 25.5, end_time: 25.7
Word: kamienny, start_time: 25.7, end_time: 26.5
Word: w, start_time: 26.5, end_time: 26.6
Word: polu, start_time: 26.6, end_time: 26.9
Word: słupnie, start_time: 26.9, end_time: 27.5
Word: stoję, start_time: 27.5, end_time: 28.0
