Waiting for operation to complete...
Transcript: rozdział drugi Jak książe lulejka nie dostał nic A walorozo korony zdaje się że w owych czasach to jest przed 10 czy 20 000 lat dziedzictwo tronu przechodząc z ojca na syna nie było w Patagonii prawem państwowym zabezpieczony król serio zoo czując zbliżający się koniec za wezwał do śmiertelnego brata swego walorozo i przekazał Rzymu opiekę nad maleńkim znaczkiem lulejko mianował go regentem paflagonia na czas nieruchomości Królewicza wiarołomny walorozo zdradził położone w nim zaufanie Bo ledwie wieko od trumny zamknęło się nad zwłokami króla seriozy kazał się obwołać Królem paflagonia pod imieniem walorowy 24 po czym Odbyła się uroczysta Core
Confidence: 0.9570555090904236
Word: rozdział, start_time: 0.0, end_time: 0.9
Word: drugi, start_time: 0.9, end_time: 1.3
Word: Jak, start_time: 1.3, end_time: 1.5
Word: książe, start_time: 1.5, end_time: 3.1
Word: lulejka, start_time: 3.1, end_time: 3.7
Word: nie, start_time: 3.7, end_time: 3.8
Word: dostał, start_time: 3.8, end_time: 4.2
Word: nic, start_time: 4.2, end_time: 4.5
Word: A, start_time: 4.5, end_time: 4.8
Word: walorozo, start_time: 4.8, end_time: 5.8
Word: korony, start_time: 5.8, end_time: 6.7
Word: zdaje, start_time: 6.7, end_time: 8.6
Word: się, start_time: 8.6, end_time: 8.7
Word: że, start_time: 8.7, end_time: 8.9
Word: w, start_time: 8.9, end_time: 9.5
Word: owych, start_time: 9.5, end_time: 9.9
Word: czasach, start_time: 9.9, end_time: 10.3
Word: to, start_time: 10.3, end_time: 11.1
Word: jest, start_time: 11.1, end_time: 11.3
Word: przed, start_time: 11.3, end_time: 11.9
Word: 10, start_time: 11.9, end_time: 12.7
Word: czy, start_time: 12.7, end_time: 13.1
Word: 20, start_time: 13.1, end_time: 14.0
Word: 000, start_time: 14.0, end_time: 14.6
Word: lat, start_time: 14.6, end_time: 15.0
Word: dziedzictwo, start_time: 15.0, end_time: 16.1
Word: tronu, start_time: 16.1, end_time: 16.7
Word: przechodząc, start_time: 16.7, end_time: 17.5
Word: z, start_time: 17.5, end_time: 17.6
Word: ojca, start_time: 17.6, end_time: 18.1
Word: na, start_time: 18.1, end_time: 18.1
Word: syna, start_time: 18.1, end_time: 18.3
Word: nie, start_time: 18.3, end_time: 19.1
Word: było, start_time: 19.1, end_time: 19.3
Word: w, start_time: 19.3, end_time: 19.4
Word: Patagonii, start_time: 19.4, end_time: 20.2
Word: prawem, start_time: 20.2, end_time: 20.7
Word: państwowym, start_time: 20.7, end_time: 21.3
Word: zabezpieczony, start_time: 21.3, end_time: 22.3
Word: król, start_time: 22.3, end_time: 23.2
Word: serio, start_time: 23.2, end_time: 23.7
Word: zoo, start_time: 23.7, end_time: 24.0
Word: czując, start_time: 24.0, end_time: 24.8
Word: zbliżający, start_time: 24.8, end_time: 25.6
Word: się, start_time: 25.6, end_time: 25.7
Word: koniec, start_time: 25.7, end_time: 26.0
Word: za, start_time: 26.0, end_time: 26.9
Word: wezwał, start_time: 26.9, end_time: 27.3
Word: do, start_time: 27.3, end_time: 27.4
Word: śmiertelnego, start_time: 27.4, end_time: 28.3
Word: brata, start_time: 28.3, end_time: 29.4
Word: swego, start_time: 29.4, end_time: 29.6
Word: walorozo, start_time: 29.6, end_time: 30.7
Word: i, start_time: 30.7, end_time: 30.9
Word: przekazał, start_time: 30.9, end_time: 32.1
Word: Rzymu, start_time: 32.1, end_time: 32.5
Word: opiekę, start_time: 32.5, end_time: 33.1
Word: nad, start_time: 33.1, end_time: 33.3
Word: maleńkim, start_time: 33.3, end_time: 33.9
Word: znaczkiem, start_time: 33.9, end_time: 34.5
Word: lulejko, start_time: 34.5, end_time: 35.3
Word: mianował, start_time: 35.3, end_time: 36.3
Word: go, start_time: 36.3, end_time: 36.5
Word: regentem, start_time: 36.5, end_time: 37.2
Word: paflagonia, start_time: 37.2, end_time: 37.5
Word: na, start_time: 37.5, end_time: 38.5
Word: czas, start_time: 38.5, end_time: 38.8
Word: nieruchomości, start_time: 38.8, end_time: 39.4
Word: Królewicza, start_time: 39.4, end_time: 40.6
Word: wiarołomny, start_time: 40.6, end_time: 41.8
Word: walorozo, start_time: 41.8, end_time: 42.3
Word: zdradził, start_time: 42.3, end_time: 43.6
Word: położone, start_time: 43.6, end_time: 44.3
Word: w, start_time: 44.3, end_time: 44.4
Word: nim, start_time: 44.4, end_time: 44.6
Word: zaufanie, start_time: 44.6, end_time: 45.3
Word: Bo, start_time: 45.3, end_time: 46.1
Word: ledwie, start_time: 46.1, end_time: 46.3
Word: wieko, start_time: 46.3, end_time: 46.7
Word: od, start_time: 46.7, end_time: 46.7
Word: trumny, start_time: 46.7, end_time: 46.9
Word: zamknęło, start_time: 46.9, end_time: 48.0
Word: się, start_time: 48.0, end_time: 48.0
Word: nad, start_time: 48.0, end_time: 48.4
Word: zwłokami, start_time: 48.4, end_time: 48.7
Word: króla, start_time: 48.7, end_time: 49.6
Word: seriozy, start_time: 49.6, end_time: 50.0
Word: kazał, start_time: 50.0, end_time: 51.2
Word: się, start_time: 51.2, end_time: 51.3
Word: obwołać, start_time: 51.3, end_time: 51.9
Word: Królem, start_time: 51.9, end_time: 52.1
Word: paflagonia, start_time: 52.1, end_time: 53.1
Word: pod, start_time: 53.1, end_time: 54.2
Word: imieniem, start_time: 54.2, end_time: 54.5
Word: walorowy, start_time: 54.5, end_time: 55.8
Word: 24, start_time: 55.8, end_time: 56.9
Word: po, start_time: 56.9, end_time: 57.7
Word: czym, start_time: 57.7, end_time: 57.8
Word: Odbyła, start_time: 57.8, end_time: 58.6
Word: się, start_time: 58.6, end_time: 58.8
Word: uroczysta, start_time: 58.8, end_time: 59.6
Word: Core, start_time: 59.6, end_time: 59.8
Transcript: Magnaci i szlachta w owych czasach mieli tylko własne dobro na widoku asunto ugoszczenie przez walorozo i obdarzeni najseksowniejszym i urzędami chętnie przyzwolenie bezprawną zmianę w następstwie tronu ludowi zaś pogrążonym w ciemnocie i ucisku było zupełnie obojętne kto w państwie rządzi bo i tak nie spodziewał się rychłej poprawy swego losu w chwili zgonu króla seriozy królewicz lulejka był niemowlęciem w powijakach któremu nie śniło się nawet że stryj rodzony pozbawił go prawego dziedzictwa gdy podrósł dbał tylko o to bym udawaną pod dostatkiem zabawek i słodyczy żeby na 7 dni w tygodniu miał przynajmniej pięć wolnych od nauki żeby mu nie broniono spędzać połowy dnia na koniu z kuzynką na plecach a drugiej poł
Confidence: 0.8927168846130371
Word: Magnaci, start_time: 59.9, end_time: 61.6
Word: i, start_time: 61.6, end_time: 61.8
Word: szlachta, start_time: 61.8, end_time: 62.0
Word: w, start_time: 62.0, end_time: 62.6
Word: owych, start_time: 62.6, end_time: 62.9
Word: czasach, start_time: 62.9, end_time: 63.3
Word: mieli, start_time: 63.3, end_time: 64.1
Word: tylko, start_time: 64.1, end_time: 64.3
Word: własne, start_time: 64.3, end_time: 64.9
Word: dobro, start_time: 64.9, end_time: 65.0
Word: na, start_time: 65.0, end_time: 65.4
Word: widoku, start_time: 65.4, end_time: 65.5
Word: asunto, start_time: 65.5, end_time: 67.1
Word: ugoszczenie, start_time: 67.1, end_time: 67.7
Word: przez, start_time: 67.7, end_time: 68.2
Word: walorozo, start_time: 68.2, end_time: 68.8
Word: i, start_time: 68.8, end_time: 69.1
Word: obdarzeni, start_time: 69.1, end_time: 70.1
Word: najseksowniejszym, start_time: 70.1, end_time: 71.3
Word: i, start_time: 71.3, end_time: 71.4
Word: urzędami, start_time: 71.4, end_time: 72.1
Word: chętnie, start_time: 72.1, end_time: 73.2
Word: przyzwolenie, start_time: 73.2, end_time: 74.2
Word: bezprawną, start_time: 74.2, end_time: 75.3
Word: zmianę, start_time: 75.3, end_time: 75.9
Word: w, start_time: 75.9, end_time: 76.1
Word: następstwie, start_time: 76.1, end_time: 76.6
Word: tronu, start_time: 76.6, end_time: 77.0
Word: ludowi, start_time: 77.0, end_time: 78.5
Word: zaś, start_time: 78.5, end_time: 78.8
Word: pogrążonym, start_time: 78.8, end_time: 80.0
Word: w, start_time: 80.0, end_time: 80.0
Word: ciemnocie, start_time: 80.0, end_time: 80.6
Word: i, start_time: 80.6, end_time: 80.9
Word: ucisku, start_time: 80.9, end_time: 81.6
Word: było, start_time: 81.6, end_time: 82.3
Word: zupełnie, start_time: 82.3, end_time: 82.4
Word: obojętne, start_time: 82.4, end_time: 83.6
Word: kto, start_time: 83.6, end_time: 83.9
Word: w, start_time: 83.9, end_time: 83.9
Word: państwie, start_time: 83.9, end_time: 84.5
Word: rządzi, start_time: 84.5, end_time: 85.0
Word: bo, start_time: 85.0, end_time: 85.5
Word: i, start_time: 85.5, end_time: 85.6
Word: tak, start_time: 85.6, end_time: 86.0
Word: nie, start_time: 86.0, end_time: 86.2
Word: spodziewał, start_time: 86.2, end_time: 86.8
Word: się, start_time: 86.8, end_time: 86.9
Word: rychłej, start_time: 86.9, end_time: 87.8
Word: poprawy, start_time: 87.8, end_time: 88.4
Word: swego, start_time: 88.4, end_time: 88.8
Word: losu, start_time: 88.8, end_time: 88.9
Word: w, start_time: 88.9, end_time: 89.3
Word: chwili, start_time: 89.3, end_time: 90.3
Word: zgonu, start_time: 90.3, end_time: 90.7
Word: króla, start_time: 90.7, end_time: 91.2
Word: seriozy, start_time: 91.2, end_time: 91.7
Word: królewicz, start_time: 91.7, end_time: 93.0
Word: lulejka, start_time: 93.0, end_time: 93.7
Word: był, start_time: 93.7, end_time: 94.0
Word: niemowlęciem, start_time: 94.0, end_time: 94.9
Word: w, start_time: 94.9, end_time: 95.0
Word: powijakach, start_time: 95.0, end_time: 95.4
Word: któremu, start_time: 95.4, end_time: 96.7
Word: nie, start_time: 96.7, end_time: 96.8
Word: śniło, start_time: 96.8, end_time: 97.2
Word: się, start_time: 97.2, end_time: 97.4
Word: nawet, start_time: 97.4, end_time: 97.5
Word: że, start_time: 97.5, end_time: 97.9
Word: stryj, start_time: 97.9, end_time: 98.9
Word: rodzony, start_time: 98.9, end_time: 99.5
Word: pozbawił, start_time: 99.5, end_time: 100.3
Word: go, start_time: 100.3, end_time: 100.5
Word: prawego, start_time: 100.5, end_time: 100.9
Word: dziedzictwa, start_time: 100.9, end_time: 101.6
Word: gdy, start_time: 101.6, end_time: 102.8
Word: podrósł, start_time: 102.8, end_time: 103.4
Word: dbał, start_time: 103.4, end_time: 104.0
Word: tylko, start_time: 104.0, end_time: 104.3
Word: o, start_time: 104.3, end_time: 104.5
Word: to, start_time: 104.5, end_time: 104.8
Word: bym, start_time: 104.8, end_time: 105.4
Word: udawaną, start_time: 105.4, end_time: 106.0
Word: pod, start_time: 106.0, end_time: 106.3
Word: dostatkiem, start_time: 106.3, end_time: 106.6
Word: zabawek, start_time: 106.6, end_time: 107.6
Word: i, start_time: 107.6, end_time: 107.7
Word: słodyczy, start_time: 107.7, end_time: 108.5
Word: żeby, start_time: 108.5, end_time: 109.3
