Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.0, end_time: 0.9
Word: Krasicki, start_time: 0.9, end_time: 1.3
Word: bajki, start_time: 1.3, end_time: 1.7000000000000002
Word: i, start_time: 1.7000000000000002, end_time: 3.0
Word: przypowieści, start_time: 3.0, end_time: 3.2
Transcript:  zwierciadło pod Chlebny
Confidence: 0.8675745129585266
Word: zwierciadło, start_time: 5.4, end_time: 6.4
Word: pod, start_time: 6.4, end_time: 6.6
Word: Chlebny, start_time: 6.6, end_time: 7.2
Transcript:  patrząc się w zwierciadło a widząc się białą lubiła goslawa że jej Podhale biały przyszła do niej znajoma nierównie czarniejsza gdy po strzegła że it is płatności umniejsza zła że i jej sąsiadce do gustu przypadło stłukła w drobne kawałki potrzebne Zwierciadło
Confidence: 0.9059122800827026
Word: patrząc, start_time: 10.2, end_time: 11.2
Word: się, start_time: 11.2, end_time: 11.2
Word: w, start_time: 11.2, end_time: 11.5
Word: zwierciadło, start_time: 11.5, end_time: 12.4
Word: a, start_time: 12.4, end_time: 12.5
Word: widząc, start_time: 12.5, end_time: 13.6
Word: się, start_time: 13.6, end_time: 13.8
Word: białą, start_time: 13.8, end_time: 14.6
Word: lubiła, start_time: 14.6, end_time: 16.0
Word: goslawa, start_time: 16.0, end_time: 16.9
Word: że, start_time: 16.9, end_time: 17.6
Word: jej, start_time: 17.6, end_time: 17.8
Word: Podhale, start_time: 17.8, end_time: 18.4
Word: biały, start_time: 18.4, end_time: 18.9
Word: przyszła, start_time: 18.9, end_time: 20.5
Word: do, start_time: 20.5, end_time: 20.8
Word: niej, start_time: 20.8, end_time: 21.0
Word: znajoma, start_time: 21.0, end_time: 21.8
Word: nierównie, start_time: 21.8, end_time: 23.1
Word: czarniejsza, start_time: 23.1, end_time: 23.9
Word: gdy, start_time: 23.9, end_time: 25.0
Word: po, start_time: 25.0, end_time: 25.4
Word: strzegła, start_time: 25.4, end_time: 26.2
Word: że, start_time: 26.2, end_time: 27.1
Word: it, start_time: 27.1, end_time: 27.5
Word: is, start_time: 27.5, end_time: 27.7
Word: płatności, start_time: 27.7, end_time: 28.6
Word: umniejsza, start_time: 28.6, end_time: 29.4
Word: zła, start_time: 29.4, end_time: 30.0
Word: że, start_time: 30.0, end_time: 30.3
Word: i, start_time: 30.3, end_time: 30.4
Word: jej, start_time: 30.4, end_time: 30.8
Word: sąsiadce, start_time: 30.8, end_time: 31.5
Word: do, start_time: 31.5, end_time: 32.1
Word: gustu, start_time: 32.1, end_time: 32.6
Word: przypadło, start_time: 32.6, end_time: 33.1
Word: stłukła, start_time: 33.1, end_time: 34.6
Word: w, start_time: 34.6, end_time: 34.7
Word: drobne, start_time: 34.7, end_time: 35.1
Word: kawałki, start_time: 35.1, end_time: 35.6
Word: potrzebne, start_time: 35.6, end_time: 36.9
Word: Zwierciadło, start_time: 36.9, end_time: 38.2
