Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren 6 ucieszna moja śpiewaczka safo słowieńska na którą nie tylko moja cząstka ziemińska ale i lutnia dziedzicznym prawem spaść miała też nadzieję już po sobie okazywała nowe piosenki sobie tworząc nie zamykają Spustek nigdy ale cały dzień przesiewająca jako więc lichy słowiczek w krzaku zielonym całą noc śpiewa garnkiem swym ucieszony prędkość nazwy tłumików nagle cię sroga śmierć współżyła moja wdzięczna szczebiotko droga nie nasyci łaś mych uszu z tymi piosenkami i to trochę teraz płace sowicie łzami
Confidence: 0.9468234777450562
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Kochanowski, start_time: 0.8, end_time: 0.9
Word: Treny, start_time: 0.9, end_time: 2.6
Word: Tren, start_time: 2.6, end_time: 3.8
Word: 6, start_time: 3.8, end_time: 4.8
Word: ucieszna, start_time: 4.8, end_time: 8.4
Word: moja, start_time: 8.4, end_time: 8.7
Word: śpiewaczka, start_time: 8.7, end_time: 9.6
Word: safo, start_time: 9.6, end_time: 11.0
Word: słowieńska, start_time: 11.0, end_time: 11.4
Word: na, start_time: 11.4, end_time: 12.8
Word: którą, start_time: 12.8, end_time: 13.1
Word: nie, start_time: 13.1, end_time: 13.4
Word: tylko, start_time: 13.4, end_time: 13.8
Word: moja, start_time: 13.8, end_time: 14.0
Word: cząstka, start_time: 14.0, end_time: 14.6
Word: ziemińska, start_time: 14.6, end_time: 15.5
Word: ale, start_time: 15.5, end_time: 16.5
Word: i, start_time: 16.5, end_time: 16.6
Word: lutnia, start_time: 16.6, end_time: 17.3
Word: dziedzicznym, start_time: 17.3, end_time: 18.1
Word: prawem, start_time: 18.1, end_time: 18.5
Word: spaść, start_time: 18.5, end_time: 19.0
Word: miała, start_time: 19.0, end_time: 19.4
Word: też, start_time: 19.4, end_time: 20.8
Word: nadzieję, start_time: 20.8, end_time: 21.1
Word: już, start_time: 21.1, end_time: 21.5
Word: po, start_time: 21.5, end_time: 21.7
Word: sobie, start_time: 21.7, end_time: 22.0
Word: okazywała, start_time: 22.0, end_time: 22.7
Word: nowe, start_time: 22.7, end_time: 23.5
