Waiting for operation to complete...
Transcript: Jan Kochanowski Pieśń II księgi wtóre pieśń 12 nie masz i po drugi raz nie masz wątpliwości żeby cnota Miała być kiedy bez zazdrości jako cień nieodstępny ciała naśladuje tak za cnotą w też tropy zazdrość postępuje nie może jej blasku znieść ani poniżyć w oczy bo leje że kto przednią kiedy wyższej skoczy aizba czy po sobie że się wspinać próżno tego ludziom w oczy Czym jest od nich równo ale człowiek który swe pospolitej rzeczy służby oddał tej krzywdy nie ma mieć na pieczy dosyć na tym kiedy praw ani nie się wady Niechaj drugi bo leje niech się spółka jadę cnota tak jest bogata nie może wziąć szkody ani się też ogląda na ludzkie nagrody sama ona nagrodą i płacą jest sobie
Confidence: 0.8796136379241943
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Kochanowski, start_time: 0.8, end_time: 0.9
Word: Pieśń, start_time: 0.9, end_time: 1.7000000000000002
Word: II, start_time: 1.7000000000000002, end_time: 2.9
Word: księgi, start_time: 2.9, end_time: 3.8
Word: wtóre, start_time: 3.8, end_time: 4.2
Word: pieśń, start_time: 4.2, end_time: 4.6
Word: 12, start_time: 4.6, end_time: 6.6
Word: nie, start_time: 6.6, end_time: 8.0
Word: masz, start_time: 8.0, end_time: 8.4
Word: i, start_time: 8.4, end_time: 8.5
Word: po, start_time: 8.5, end_time: 8.7
Word: drugi, start_time: 8.7, end_time: 8.8
Word: raz, start_time: 8.8, end_time: 9.4
Word: nie, start_time: 9.4, end_time: 9.5
Word: masz, start_time: 9.5, end_time: 9.9
Word: wątpliwości, start_time: 9.9, end_time: 11.0
Word: żeby, start_time: 11.0, end_time: 11.8
Word: cnota, start_time: 11.8, end_time: 12.3
Word: Miała, start_time: 12.3, end_time: 12.6
Word: być, start_time: 12.6, end_time: 12.8
Word: kiedy, start_time: 12.8, end_time: 13.0
Word: bez, start_time: 13.0, end_time: 13.5
Word: zazdrości, start_time: 13.5, end_time: 13.8
Word: jako, start_time: 13.8, end_time: 15.1
Word: cień, start_time: 15.1, end_time: 15.5
Word: nieodstępny, start_time: 15.5, end_time: 15.9
Word: ciała, start_time: 15.9, end_time: 16.7
Word: naśladuje, start_time: 16.7, end_time: 17.4
Word: tak, start_time: 17.4, end_time: 18.1
Word: za, start_time: 18.1, end_time: 18.2
Word: cnotą, start_time: 18.2, end_time: 18.7
Word: w, start_time: 18.7, end_time: 18.8
Word: też, start_time: 18.8, end_time: 19.0
Word: tropy, start_time: 19.0, end_time: 19.4
Word: zazdrość, start_time: 19.4, end_time: 20.1
Word: postępuje, start_time: 20.1, end_time: 20.8
Word: nie, start_time: 20.8, end_time: 21.9
Word: może, start_time: 21.9, end_time: 22.2
Word: jej, start_time: 22.2, end_time: 22.4
Word: blasku, start_time: 22.4, end_time: 22.9
Word: znieść, start_time: 22.9, end_time: 23.3
Word: ani, start_time: 23.3, end_time: 23.6
Word: poniżyć, start_time: 23.6, end_time: 24.2
Word: w, start_time: 24.2, end_time: 24.2
Word: oczy, start_time: 24.2, end_time: 24.6
Word: bo, start_time: 24.6, end_time: 25.4
Word: leje, start_time: 25.4, end_time: 25.8
Word: że, start_time: 25.8, end_time: 26.0
Word: kto, start_time: 26.0, end_time: 26.3
Word: przednią, start_time: 26.3, end_time: 26.7
Word: kiedy, start_time: 26.7, end_time: 27.0
Word: wyższej, start_time: 27.0, end_time: 27.5
Word: skoczy, start_time: 27.5, end_time: 28.0
Word: aizba, start_time: 28.0, end_time: 29.0
Word: czy, start_time: 29.0, end_time: 29.3
Word: po, start_time: 29.3, end_time: 29.4
Word: sobie, start_time: 29.4, end_time: 29.8
Word: że, start_time: 29.8, end_time: 29.9
Word: się, start_time: 29.9, end_time: 30.1
Word: wspinać, start_time: 30.1, end_time: 30.4
Word: próżno, start_time: 30.4, end_time: 31.1
Word: tego, start_time: 31.1, end_time: 31.8
Word: ludziom, start_time: 31.8, end_time: 32.1
Word: w, start_time: 32.1, end_time: 32.3
Word: oczy, start_time: 32.3, end_time: 32.7
Word: Czym, start_time: 32.7, end_time: 33.7
Word: jest, start_time: 33.7, end_time: 33.9
Word: od, start_time: 33.9, end_time: 34.1
Word: nich, start_time: 34.1, end_time: 34.3
Word: równo, start_time: 34.3, end_time: 34.9
Word: ale, start_time: 34.9, end_time: 36.1
Word: człowiek, start_time: 36.1, end_time: 36.8
Word: który, start_time: 36.8, end_time: 37.1
Word: swe, start_time: 37.1, end_time: 37.3
Word: pospolitej, start_time: 37.3, end_time: 38.0
Word: rzeczy, start_time: 38.0, end_time: 38.3
Word: służby, start_time: 38.3, end_time: 39.2
Word: oddał, start_time: 39.2, end_time: 39.6
Word: tej, start_time: 39.6, end_time: 39.8
