Waiting for operation to complete...
Transcript: Adam Mickiewicz Ballady i romanse rybka ze śpiewu gminnego od dworu z Podlasia z wioski smutna wybiega dziewica rozpuściła na wiatr włoski i łzami skrobiawica przebiega na koniec Łączki Gdzie w jezioro wpada rzeka Załamuje białe rączki i tak żałośnie narzeka o co mieszkacie w wodzie siostry moje Świtezianki Słuchajcie w ciężkiej przygodzie głosu zdradzonej kochanki kochałam pana tak szczerze on mnie przysięgał zaś lubić dziś księżne za żonę bierze Krysia ubogą chcesz zgubić niech że sobie żyją młodzi niech się z nią obłudnik pieści Niech tylko to nie przychodzi urągać się z mych boleści dla opuszczonej kochanki
Confidence: 0.9669721126556396
Word: Adam, start_time: 0.0, end_time: 0.8
Word: Mickiewicz, start_time: 0.8, end_time: 1.1
Word: Ballady, start_time: 1.1, end_time: 1.8
Word: i, start_time: 1.8, end_time: 2.8
Word: romanse, start_time: 2.8, end_time: 2.9
Word: rybka, start_time: 2.9, end_time: 4.7
Word: ze, start_time: 4.7, end_time: 6.5
Word: śpiewu, start_time: 6.5, end_time: 6.9
Word: gminnego, start_time: 6.9, end_time: 7.5
Word: od, start_time: 7.5, end_time: 9.8
Word: dworu, start_time: 9.8, end_time: 10.3
Word: z, start_time: 10.3, end_time: 10.4
Word: Podlasia, start_time: 10.4, end_time: 11.4
Word: z, start_time: 11.4, end_time: 11.6
Word: wioski, start_time: 11.6, end_time: 12.4
Word: smutna, start_time: 12.4, end_time: 13.5
Word: wybiega, start_time: 13.5, end_time: 13.9
Word: dziewica, start_time: 13.9, end_time: 14.4
Word: rozpuściła, start_time: 14.4, end_time: 15.7
Word: na, start_time: 15.7, end_time: 15.8
Word: wiatr, start_time: 15.8, end_time: 16.2
Word: włoski, start_time: 16.2, end_time: 16.5
Word: i, start_time: 16.5, end_time: 16.9
Word: łzami, start_time: 16.9, end_time: 17.9
Word: skrobiawica, start_time: 17.9, end_time: 18.5
Word: przebiega, start_time: 18.5, end_time: 20.5
