Waiting for operation to complete...
Transcript: Jan Andrzej Morsztyn Niestatek prędzej Kto wiatr dwór zamknie prędzej i promieni słonecznych drobne korzenie do kieszeni prędzej może burzliwe groźbą uspokoi prędzej zamknie w garści świat ten tak wielki jak stoi prędzej pięścią bez swojej obrazy ogniowi dobije prędzej w sieci obłoki połowy prędzej płacząc nad Etną łzami ją zaleje prędzej niemy zaśpiewa i ten co szaleje Co mądrego przemówi prędzej stała będzie Fortuna i śmierci ze śmiechem w jednym domu siedzę prędzej prawdę poeta powieść sen płonny prędzej i aniołowi płacz nie będzie plonny prędzej słońce na nocleg z kryje się w jaskini w więzieniu będzie pokój ludzie na pustyni prędzej nam zginie rozum i ustaną słowa jeśli będzie stateczna która białogłowa
Confidence: 0.8633818626403809
Word: Jan, start_time: 0.0, end_time: 1.1
Word: Andrzej, start_time: 1.1, end_time: 1.4
Word: Morsztyn, start_time: 1.4, end_time: 1.7000000000000002
Word: Niestatek, start_time: 1.7000000000000002, end_time: 2.4
Word: prędzej, start_time: 2.4, end_time: 5.0
Word: Kto, start_time: 5.0, end_time: 8.8
Word: wiatr, start_time: 8.8, end_time: 8.9
Word: dwór, start_time: 8.9, end_time: 9.6
Word: zamknie, start_time: 9.6, end_time: 10.2
Word: prędzej, start_time: 10.2, end_time: 11.5
Word: i, start_time: 11.5, end_time: 11.6
Word: promieni, start_time: 11.6, end_time: 12.2
Word: słonecznych, start_time: 12.2, end_time: 12.5
Word: drobne, start_time: 12.5, end_time: 13.2
Word: korzenie, start_time: 13.2, end_time: 13.8
Word: do, start_time: 13.8, end_time: 14.2
Word: kieszeni, start_time: 14.2, end_time: 14.7
Word: prędzej, start_time: 14.7, end_time: 15.8
Word: może, start_time: 15.8, end_time: 16.2
Word: burzliwe, start_time: 16.2, end_time: 16.7
Word: groźbą, start_time: 16.7, end_time: 17.2
Word: uspokoi, start_time: 17.2, end_time: 17.9
Word: prędzej, start_time: 17.9, end_time: 18.3
Word: zamknie, start_time: 18.3, end_time: 18.8
Word: w, start_time: 18.8, end_time: 18.9
Word: garści, start_time: 18.9, end_time: 19.5
Word: świat, start_time: 19.5, end_time: 19.6
Word: ten, start_time: 19.6, end_time: 20.1
Word: tak, start_time: 20.1, end_time: 20.3
Word: wielki, start_time: 20.3, end_time: 20.8
Word: jak, start_time: 20.8, end_time: 20.9
Word: stoi, start_time: 20.9, end_time: 21.3
Word: prędzej, start_time: 21.3, end_time: 22.2
Word: pięścią, start_time: 22.2, end_time: 22.7
Word: bez, start_time: 22.7, end_time: 23.0
Word: swojej, start_time: 23.0, end_time: 23.4
Word: obrazy, start_time: 23.4, end_time: 24.2
Word: ogniowi, start_time: 24.2, end_time: 24.8
Word: dobije, start_time: 24.8, end_time: 25.3
Word: prędzej, start_time: 25.3, end_time: 25.7
Word: w, start_time: 25.7, end_time: 25.8
Word: sieci, start_time: 25.8, end_time: 26.2
Word: obłoki, start_time: 26.2, end_time: 26.7
Word: połowy, start_time: 26.7, end_time: 27.2
Word: prędzej, start_time: 27.2, end_time: 28.0
Word: płacząc, start_time: 28.0, end_time: 28.5
