Waiting for operation to complete...
Transcript: Adam Mickiewicz Śmierć Pułkownika w głuchej puszczy przed chatką Leśnika Wrota Strzelców stanęła zielona U wrót stoi straż pułkownika tam w izdebce pułkownik ikona związek zbiegły się tłumy wieśniacze w ustawy o wielkiej mocy i słaby kiedy powrót proste tak płacze i o zdrowie tak Pyta ciekawy kazał konia pułkownik kulbaczyć konia w każdej sławnego potrzebie chcę go jeszcze przed śmiercią obaczyć kazał przywieźć do izby do siebie kazał przynieść swój mundur Strzelecki swój Kordelas i past i ładunki stary żołnierz on chce Jak Czarniecki umierające żegnajcie rynsztunki
Confidence: 0.8752353191375732
Word: Adam, start_time: 0.0, end_time: 1.0
Word: Mickiewicz, start_time: 1.0, end_time: 1.4
Word: Śmierć, start_time: 1.4, end_time: 2.7
Word: Pułkownika, start_time: 2.7, end_time: 3.0
Word: w, start_time: 3.0, end_time: 3.8
Word: głuchej, start_time: 3.8, end_time: 6.2
Word: puszczy, start_time: 6.2, end_time: 6.5
Word: przed, start_time: 6.5, end_time: 7.6
Word: chatką, start_time: 7.6, end_time: 7.9
Word: Leśnika, start_time: 7.9, end_time: 8.6
Word: Wrota, start_time: 8.6, end_time: 10.1
Word: Strzelców, start_time: 10.1, end_time: 10.8
Word: stanęła, start_time: 10.8, end_time: 11.4
Word: zielona, start_time: 11.4, end_time: 11.9
Word: U, start_time: 11.9, end_time: 13.4
Word: wrót, start_time: 13.4, end_time: 13.8
Word: stoi, start_time: 13.8, end_time: 14.5
Word: straż, start_time: 14.5, end_time: 15.1
Word: pułkownika, start_time: 15.1, end_time: 15.9
Word: tam, start_time: 15.9, end_time: 17.2
Word: w, start_time: 17.2, end_time: 17.3
Word: izdebce, start_time: 17.3, end_time: 17.8
Word: pułkownik, start_time: 17.8, end_time: 18.9
Word: ikona, start_time: 18.9, end_time: 19.4
Word: związek, start_time: 19.4, end_time: 21.3
Word: zbiegły, start_time: 21.3, end_time: 21.8
Word: się, start_time: 21.8, end_time: 21.9
Word: tłumy, start_time: 21.9, end_time: 22.4
Word: wieśniacze, start_time: 22.4, end_time: 23.1
Word: w, start_time: 23.1, end_time: 23.2
Word: ustawy, start_time: 23.2, end_time: 24.5
Word: o, start_time: 24.5, end_time: 24.6
Word: wielkiej, start_time: 24.6, end_time: 25.1
Word: mocy, start_time: 25.1, end_time: 25.2
Word: i, start_time: 25.2, end_time: 25.5
Word: słaby, start_time: 25.5, end_time: 26.0
Word: kiedy, start_time: 26.0, end_time: 27.5
Word: powrót, start_time: 27.5, end_time: 28.1
Word: proste, start_time: 28.1, end_time: 28.5
Word: tak, start_time: 28.5, end_time: 28.8
Word: płacze, start_time: 28.8, end_time: 29.2
Word: i, start_time: 29.2, end_time: 29.3
Word: o, start_time: 29.3, end_time: 29.8
