Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9828286170959473
Word: Ignacy, start_time: 0.0, end_time: 1.0
Word: Krasicki, start_time: 1.0, end_time: 1.4
Word: bajki, start_time: 1.4, end_time: 1.7000000000000002
Word: i, start_time: 1.7000000000000002, end_time: 3.0
Word: przypowieści, start_time: 3.0, end_time: 3.2
Transcript:  kartownik
Confidence: 0.7048903107643127
Word: kartownik, start_time: 5.2, end_time: 5.9
Transcript:  zgrały się Szuler chapanka siedząc przy stole zdarł Panfila z kinem spalił banderole Uspokoisz się zatem rozjuszone żądze zebrawszy w małej reszcie ostatnie pieniądze zaczął kartą złorzeczyć słuchaczom próbować jak wiele mogą w punkcie przemierzyłem przodować jak gubi młodych starych pożądliwość taka skończył wziął karty w ręce
Confidence: 0.914344072341919
Word: zgrały, start_time: 8.0, end_time: 8.7
Word: się, start_time: 8.7, end_time: 8.7
Word: Szuler, start_time: 8.7, end_time: 9.3
Word: chapanka, start_time: 9.3, end_time: 10.2
Word: siedząc, start_time: 10.2, end_time: 12.1
Word: przy, start_time: 12.1, end_time: 12.4
Word: stole, start_time: 12.4, end_time: 12.9
Word: zdarł, start_time: 12.9, end_time: 14.4
Word: Panfila, start_time: 14.4, end_time: 15.1
Word: z, start_time: 15.1, end_time: 15.2
Word: kinem, start_time: 15.2, end_time: 15.8
Word: spalił, start_time: 15.8, end_time: 17.7
Word: banderole, start_time: 17.7, end_time: 18.4
Word: Uspokoisz, start_time: 18.4, end_time: 20.2
Word: się, start_time: 20.2, end_time: 20.3
Word: zatem, start_time: 20.3, end_time: 20.7
Word: rozjuszone, start_time: 20.7, end_time: 21.4
Word: żądze, start_time: 21.4, end_time: 21.8
Word: zebrawszy, start_time: 21.8, end_time: 22.8
Word: w, start_time: 22.8, end_time: 23.0
Word: małej, start_time: 23.0, end_time: 23.5
Word: reszcie, start_time: 23.5, end_time: 23.8
Word: ostatnie, start_time: 23.8, end_time: 25.2
Word: pieniądze, start_time: 25.2, end_time: 25.5
Word: zaczął, start_time: 25.5, end_time: 26.9
Word: kartą, start_time: 26.9, end_time: 27.3
Word: złorzeczyć, start_time: 27.3, end_time: 28.1
Word: słuchaczom, start_time: 28.1, end_time: 29.3
Word: próbować, start_time: 29.3, end_time: 30.2
Word: jak, start_time: 30.2, end_time: 30.7
Word: wiele, start_time: 30.7, end_time: 31.0
Word: mogą, start_time: 31.0, end_time: 31.3
Word: w, start_time: 31.3, end_time: 31.5
Word: punkcie, start_time: 31.5, end_time: 32.1
Word: przemierzyłem, start_time: 32.1, end_time: 33.4
Word: przodować, start_time: 33.4, end_time: 34.3
Word: jak, start_time: 34.3, end_time: 36.0
Word: gubi, start_time: 36.0, end_time: 36.5
Word: młodych, start_time: 36.5, end_time: 37.2
Word: starych, start_time: 37.2, end_time: 38.5
Word: pożądliwość, start_time: 38.5, end_time: 40.4
Word: taka, start_time: 40.4, end_time: 40.9
Word: skończył, start_time: 40.9, end_time: 42.8
Word: wziął, start_time: 42.8, end_time: 43.8
Word: karty, start_time: 43.8, end_time: 44.2
Word: w, start_time: 44.2, end_time: 44.2
Word: ręce, start_time: 44.2, end_time: 44.6
Transcript:  i zaczął kryszaka
Confidence: 0.9775593876838684
Word: i, start_time: 45.8, end_time: 45.8
Word: zaczął, start_time: 45.8, end_time: 46.7
Word: kryszaka, start_time: 46.7, end_time: 48.2
