Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Mądry i głupi pytał głupi mądrego na co rozum zda się mądry milczał gdy coraz bardziej naprzykrza się że kumato się przyda według mego zdania żeby nie odpowiadać na głupie pytania
Confidence: 0.9563831686973572
Word: Ignacy, start_time: 0.0, end_time: 0.8
Word: Krasicki, start_time: 0.8, end_time: 1.2
Word: bajki, start_time: 1.2, end_time: 1.6
Word: i, start_time: 1.6, end_time: 3.2
Word: przypowieści, start_time: 3.2, end_time: 3.4
Word: Mądry, start_time: 3.4, end_time: 6.0
Word: i, start_time: 6.0, end_time: 6.0
Word: głupi, start_time: 6.0, end_time: 6.3
Word: pytał, start_time: 6.3, end_time: 9.2
Word: głupi, start_time: 9.2, end_time: 9.7
Word: mądrego, start_time: 9.7, end_time: 10.2
Word: na, start_time: 10.2, end_time: 11.6
Word: co, start_time: 11.6, end_time: 11.8
Word: rozum, start_time: 11.8, end_time: 12.3
Word: zda, start_time: 12.3, end_time: 12.6
Word: się, start_time: 12.6, end_time: 12.9
Word: mądry, start_time: 12.9, end_time: 14.5
Word: milczał, start_time: 14.5, end_time: 15.6
Word: gdy, start_time: 15.6, end_time: 16.3
Word: coraz, start_time: 16.3, end_time: 16.6
Word: bardziej, start_time: 16.6, end_time: 17.1
Word: naprzykrza, start_time: 17.1, end_time: 17.8
Word: się, start_time: 17.8, end_time: 18.0
Word: że, start_time: 18.0, end_time: 18.8
Word: kumato, start_time: 18.8, end_time: 20.2
Word: się, start_time: 20.2, end_time: 20.4
Word: przyda, start_time: 20.4, end_time: 20.9
Word: według, start_time: 20.9, end_time: 21.6
Word: mego, start_time: 21.6, end_time: 22.1
Word: zdania, start_time: 22.1, end_time: 22.6
Word: żeby, start_time: 22.6, end_time: 24.2
Word: nie, start_time: 24.2, end_time: 24.3
Word: odpowiadać, start_time: 24.3, end_time: 24.9
Word: na, start_time: 24.9, end_time: 25.2
Word: głupie, start_time: 25.2, end_time: 25.3
Word: pytania, start_time: 25.3, end_time: 26.2
