Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Epitafium Hannie Kochanowskiej i tyś Hanno za siostrą prędko pospieszył i przed czasem podziemnej kraje nawiedziła aby ojciec nieszczęsny zaraz od żałował wszystkiego A na trwalsze Rozkoszy się schował
Confidence: 0.8848134279251099
Word: Jan, start_time: 0.30000000000000004, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: Treny, start_time: 1.1, end_time: 2.7
Word: Epitafium, start_time: 2.7, end_time: 4.8
Word: Hannie, start_time: 4.8, end_time: 4.9
Word: Kochanowskiej, start_time: 4.9, end_time: 5.5
Word: i, start_time: 5.5, end_time: 6.4
Word: tyś, start_time: 6.4, end_time: 8.8
Word: Hanno, start_time: 8.8, end_time: 10.2
Word: za, start_time: 10.2, end_time: 10.8
Word: siostrą, start_time: 10.8, end_time: 11.4
Word: prędko, start_time: 11.4, end_time: 12.0
Word: pospieszył, start_time: 12.0, end_time: 12.7
Word: i, start_time: 12.7, end_time: 12.8
Word: przed, start_time: 12.8, end_time: 14.4
Word: czasem, start_time: 14.4, end_time: 14.8
Word: podziemnej, start_time: 14.8, end_time: 15.5
Word: kraje, start_time: 15.5, end_time: 15.9
Word: nawiedziła, start_time: 15.9, end_time: 16.5
Word: aby, start_time: 16.5, end_time: 18.1
Word: ojciec, start_time: 18.1, end_time: 18.3
Word: nieszczęsny, start_time: 18.3, end_time: 19.4
Word: zaraz, start_time: 19.4, end_time: 19.7
Word: od, start_time: 19.7, end_time: 20.0
Word: żałował, start_time: 20.0, end_time: 20.6
Word: wszystkiego, start_time: 20.6, end_time: 21.4
Word: A, start_time: 21.4, end_time: 21.6
Word: na, start_time: 21.6, end_time: 23.0
Word: trwalsze, start_time: 23.0, end_time: 23.8
Word: Rozkoszy, start_time: 23.8, end_time: 24.3
Word: się, start_time: 24.3, end_time: 24.5
Word: schował, start_time: 24.5, end_time: 25.0
