Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze Epitafium Wysockiemu Urodziłem się w Plusie Wysocki wezwano umarłem w młodym wieku i to mnie schowaną i śmierci w tej rzece niemłody coś stary napadnie liay naraz nie da dojść miary
Confidence: 0.8848400712013245
Word: Jan, start_time: 0.0, end_time: 1.2
Word: Kochanowski, start_time: 1.2, end_time: 1.5
Word: fraszki, start_time: 1.5, end_time: 3.3
Word: księgi, start_time: 3.3, end_time: 4.2
Word: pierwsze, start_time: 4.2, end_time: 4.8
Word: Epitafium, start_time: 4.8, end_time: 6.7
Word: Wysockiemu, start_time: 6.7, end_time: 7.4
Word: Urodziłem, start_time: 7.4, end_time: 10.5
Word: się, start_time: 10.5, end_time: 10.7
Word: w, start_time: 10.7, end_time: 10.8
Word: Plusie, start_time: 10.8, end_time: 11.2
Word: Wysocki, start_time: 11.2, end_time: 12.6
Word: wezwano, start_time: 12.6, end_time: 13.4
Word: umarłem, start_time: 13.4, end_time: 14.7
Word: w, start_time: 14.7, end_time: 14.7
Word: młodym, start_time: 14.7, end_time: 15.2
Word: wieku, start_time: 15.2, end_time: 15.2
Word: i, start_time: 15.2, end_time: 15.6
Word: to, start_time: 15.6, end_time: 15.9
Word: mnie, start_time: 15.9, end_time: 16.5
Word: schowaną, start_time: 16.5, end_time: 17.1
Word: i, start_time: 17.1, end_time: 17.2
Word: śmierci, start_time: 17.2, end_time: 18.7
Word: w, start_time: 18.7, end_time: 18.8
Word: tej, start_time: 18.8, end_time: 19.0
Word: rzece, start_time: 19.0, end_time: 19.1
Word: niemłody, start_time: 19.1, end_time: 20.0
Word: coś, start_time: 20.0, end_time: 20.2
Word: stary, start_time: 20.2, end_time: 20.7
Word: napadnie, start_time: 20.7, end_time: 22.4
Word: liay, start_time: 22.4, end_time: 22.8
Word: naraz, start_time: 22.8, end_time: 23.2
Word: nie, start_time: 23.2, end_time: 24.1
Word: da, start_time: 24.1, end_time: 24.2
Word: dojść, start_time: 24.2, end_time: 24.6
Word: miary, start_time: 24.6, end_time: 25.2
