Waiting for operation to complete...
Transcript: rozdział dziewiąty spostrzeżenie skoro do płyniesz do tego punktu długości lub szerokości geograficznej oceanu małżeńskiego wówczas zjawia się drobne cierpienie chroniczne przerywane dość podobne do napadów bólu zębów Już widzę jak mnie zatrzymujesz Ale mi zadać pytanie W jaki sposób rozpoznaje się wymiary geograficzne na tym morzu Kiedy mąż może wiedzieć że znajduje się w tym punkcie na ustnym i czy jest jakiś sposób aby uniknąć jego raz podwodnych Otóż chcieli zrozumieć że w tym punkcie można się znaleźć równie dobrze po 10 miesiącach jak po 10 latach małżeństwa zależy to od ilości okrętu od jego żagli od wiatru od siły prądów a przede wszystkim od składu jego załogi istnieje jednak ta przewaga że marynarze mają tylko
Confidence: 0.9683661460876465
Word: rozdział, start_time: 0.0, end_time: 1.0
Word: dziewiąty, start_time: 1.0, end_time: 1.3
Word: spostrzeżenie, start_time: 1.3, end_time: 3.1
Word: skoro, start_time: 3.1, end_time: 4.2
Word: do, start_time: 4.2, end_time: 4.3
Word: płyniesz, start_time: 4.3, end_time: 4.8
Word: do, start_time: 4.8, end_time: 5.0
Word: tego, start_time: 5.0, end_time: 5.3
Word: punktu, start_time: 5.3, end_time: 5.6
Word: długości, start_time: 5.6, end_time: 6.8
Word: lub, start_time: 6.8, end_time: 7.2
Word: szerokości, start_time: 7.2, end_time: 7.9
Word: geograficznej, start_time: 7.9, end_time: 8.7
Word: oceanu, start_time: 8.7, end_time: 9.3
Word: małżeńskiego, start_time: 9.3, end_time: 10.0
Word: wówczas, start_time: 10.0, end_time: 10.9
Word: zjawia, start_time: 10.9, end_time: 11.7
Word: się, start_time: 11.7, end_time: 11.7
Word: drobne, start_time: 11.7, end_time: 12.5
Word: cierpienie, start_time: 12.5, end_time: 13.1
Word: chroniczne, start_time: 13.1, end_time: 14.3
Word: przerywane, start_time: 14.3, end_time: 15.3
Word: dość, start_time: 15.3, end_time: 16.3
Word: podobne, start_time: 16.3, end_time: 16.7
Word: do, start_time: 16.7, end_time: 17.2
Word: napadów, start_time: 17.2, end_time: 17.9
Word: bólu, start_time: 17.9, end_time: 18.3
Word: zębów, start_time: 18.3, end_time: 18.8
Word: Już, start_time: 18.8, end_time: 19.7
Word: widzę, start_time: 19.7, end_time: 20.2
Word: jak, start_time: 20.2, end_time: 20.6
Word: mnie, start_time: 20.6, end_time: 20.6
Word: zatrzymujesz, start_time: 20.6, end_time: 21.5
Word: Ale, start_time: 21.5, end_time: 21.8
Word: mi, start_time: 21.8, end_time: 22.0
Word: zadać, start_time: 22.0, end_time: 22.2
Word: pytanie, start_time: 22.2, end_time: 22.7
Word: W, start_time: 22.7, end_time: 22.8
Word: jaki, start_time: 22.8, end_time: 23.6
Word: sposób, start_time: 23.6, end_time: 23.7
Word: rozpoznaje, start_time: 23.7, end_time: 25.1
Word: się, start_time: 25.1, end_time: 25.1
Word: wymiary, start_time: 25.1, end_time: 25.8
Word: geograficzne, start_time: 25.8, end_time: 26.8
Word: na, start_time: 26.8, end_time: 26.9
Word: tym, start_time: 26.9, end_time: 27.1
Word: morzu, start_time: 27.1, end_time: 27.6
Word: Kiedy, start_time: 27.6, end_time: 28.5
Word: mąż, start_time: 28.5, end_time: 28.8
Word: może, start_time: 28.8, end_time: 29.0
Word: wiedzieć, start_time: 29.0, end_time: 29.4
Word: że, start_time: 29.4, end_time: 29.9
Word: znajduje, start_time: 29.9, end_time: 30.4
Word: się, start_time: 30.4, end_time: 30.5
Word: w, start_time: 30.5, end_time: 30.6
Word: tym, start_time: 30.6, end_time: 30.9
Word: punkcie, start_time: 30.9, end_time: 31.2
Word: na, start_time: 31.2, end_time: 31.7
Word: ustnym, start_time: 31.7, end_time: 32.5
Word: i, start_time: 32.5, end_time: 32.6
Word: czy, start_time: 32.6, end_time: 33.4
Word: jest, start_time: 33.4, end_time: 33.7
Word: jakiś, start_time: 33.7, end_time: 34.0
Word: sposób, start_time: 34.0, end_time: 34.1
Word: aby, start_time: 34.1, end_time: 35.0
Word: uniknąć, start_time: 35.0, end_time: 35.7
Word: jego, start_time: 35.7, end_time: 36.2
Word: raz, start_time: 36.2, end_time: 36.5
Word: podwodnych, start_time: 36.5, end_time: 37.4
