Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści źrebiec i koń stary
Confidence: 0.9564149379730225
Word: Ignacy, start_time: 0.0, end_time: 0.7000000000000001
Word: Krasicki, start_time: 0.7000000000000001, end_time: 1.1
Word: bajki, start_time: 1.1, end_time: 1.4
Word: i, start_time: 1.4, end_time: 2.7
Word: przypowieści, start_time: 2.7, end_time: 3.0
Word: źrebiec, start_time: 3.0, end_time: 5.5
Word: i, start_time: 5.5, end_time: 5.7
Word: koń, start_time: 5.7, end_time: 6.4
Word: stary, start_time: 6.4, end_time: 6.9
Transcript:  gdy starszych przybiera No w pozłacane rzędy gniewał się młody źrebiec na takowe względy przyszła kolej na niego z początku był Hardy aż kiedy pysku poczuł munsztuk Nader twardy gdy jeźdźca przyszło dźwigać znosić rzemień tęgi gdy go ściskać potrzebnych towne popręgi płacz nieborak a stary na co ten płacz zda sie chciałeś cierp że żale próżny kiedy poniewczasie
Confidence: 0.9347525835037231
Word: gdy, start_time: 9.3, end_time: 9.8
Word: starszych, start_time: 9.8, end_time: 10.3
Word: przybiera, start_time: 10.3, end_time: 11.0
Word: No, start_time: 11.0, end_time: 11.2
Word: w, start_time: 11.2, end_time: 11.3
Word: pozłacane, start_time: 11.3, end_time: 12.5
Word: rzędy, start_time: 12.5, end_time: 13.0
Word: gniewał, start_time: 13.0, end_time: 14.5
Word: się, start_time: 14.5, end_time: 14.6
Word: młody, start_time: 14.6, end_time: 15.2
Word: źrebiec, start_time: 15.2, end_time: 15.8
Word: na, start_time: 15.8, end_time: 16.1
Word: takowe, start_time: 16.1, end_time: 16.5
Word: względy, start_time: 16.5, end_time: 17.3
Word: przyszła, start_time: 17.3, end_time: 18.8
Word: kolej, start_time: 18.8, end_time: 19.2
Word: na, start_time: 19.2, end_time: 19.3
Word: niego, start_time: 19.3, end_time: 19.8
Word: z, start_time: 19.8, end_time: 19.9
Word: początku, start_time: 19.9, end_time: 21.6
Word: był, start_time: 21.6, end_time: 21.8
Word: Hardy, start_time: 21.8, end_time: 22.3
Word: aż, start_time: 22.3, end_time: 23.6
Word: kiedy, start_time: 23.6, end_time: 24.2
Word: pysku, start_time: 24.2, end_time: 24.9
Word: poczuł, start_time: 24.9, end_time: 25.3
Word: munsztuk, start_time: 25.3, end_time: 26.1
Word: Nader, start_time: 26.1, end_time: 27.0
Word: twardy, start_time: 27.0, end_time: 27.6
Word: gdy, start_time: 27.6, end_time: 28.2
Word: jeźdźca, start_time: 28.2, end_time: 28.8
Word: przyszło, start_time: 28.8, end_time: 29.3
Word: dźwigać, start_time: 29.3, end_time: 29.8
Word: znosić, start_time: 29.8, end_time: 30.7
Word: rzemień, start_time: 30.7, end_time: 31.5
Word: tęgi, start_time: 31.5, end_time: 32.3
Word: gdy, start_time: 32.3, end_time: 33.0
Word: go, start_time: 33.0, end_time: 33.1
Word: ściskać, start_time: 33.1, end_time: 33.7
Word: potrzebnych, start_time: 33.7, end_time: 34.4
Word: towne, start_time: 34.4, end_time: 34.8
Word: popręgi, start_time: 34.8, end_time: 35.4
Word: płacz, start_time: 35.4, end_time: 36.3
Word: nieborak, start_time: 36.3, end_time: 37.0
Word: a, start_time: 37.0, end_time: 37.2
Word: stary, start_time: 37.2, end_time: 39.0
Word: na, start_time: 39.0, end_time: 40.5
Word: co, start_time: 40.5, end_time: 40.8
Word: ten, start_time: 40.8, end_time: 41.1
Word: płacz, start_time: 41.1, end_time: 41.2
Word: zda, start_time: 41.2, end_time: 41.7
Word: sie, start_time: 41.7, end_time: 42.0
Word: chciałeś, start_time: 42.0, end_time: 43.3
Word: cierp, start_time: 43.3, end_time: 43.9
Word: że, start_time: 43.9, end_time: 44.1
Word: żale, start_time: 44.1, end_time: 45.4
Word: próżny, start_time: 45.4, end_time: 45.6
Word: kiedy, start_time: 45.6, end_time: 46.2
Word: poniewczasie, start_time: 46.2, end_time: 46.9
