Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści podróżny
Confidence: 0.9748150706291199
Word: Ignacy, start_time: 0.0, end_time: 0.7000000000000001
Word: Krasicki, start_time: 0.7000000000000001, end_time: 1.1
Word: bajki, start_time: 1.1, end_time: 1.5
Word: i, start_time: 1.5, end_time: 2.5
Word: przypowieści, start_time: 2.5, end_time: 2.7
Word: podróżny, start_time: 2.7, end_time: 5.2
Transcript:  gniewał się wędrujący i przeklinał bogi że mu deszcz ustawiczny przeszkadzał do drogi tymczasem z boku czuwał nad rozbójnik chciwy puścił strzałę ale że przemokły cięciwy padła bez żadnej mocy zrazu przestraszony kiedy poznał że deszczem został Ocalony przestał bogi przeklinać nie złożył słocie często co złe z pozoru dobre jest w istocie
Confidence: 0.9641655683517456
Word: gniewał, start_time: 6.4, end_time: 7.5
Word: się, start_time: 7.5, end_time: 7.6
Word: wędrujący, start_time: 7.6, end_time: 8.6
Word: i, start_time: 8.6, end_time: 8.8
Word: przeklinał, start_time: 8.8, end_time: 9.6
Word: bogi, start_time: 9.6, end_time: 10.0
Word: że, start_time: 10.0, end_time: 10.8
Word: mu, start_time: 10.8, end_time: 11.0
Word: deszcz, start_time: 11.0, end_time: 11.4
Word: ustawiczny, start_time: 11.4, end_time: 12.4
Word: przeszkadzał, start_time: 12.4, end_time: 13.5
Word: do, start_time: 13.5, end_time: 13.6
Word: drogi, start_time: 13.6, end_time: 14.0
Word: tymczasem, start_time: 14.0, end_time: 15.7
Word: z, start_time: 15.7, end_time: 15.8
Word: boku, start_time: 15.8, end_time: 16.2
Word: czuwał, start_time: 16.2, end_time: 17.0
Word: nad, start_time: 17.0, end_time: 17.8
Word: rozbójnik, start_time: 17.8, end_time: 18.9
Word: chciwy, start_time: 18.9, end_time: 19.5
Word: puścił, start_time: 19.5, end_time: 20.9
Word: strzałę, start_time: 20.9, end_time: 21.6
Word: ale, start_time: 21.6, end_time: 22.4
Word: że, start_time: 22.4, end_time: 22.7
Word: przemokły, start_time: 22.7, end_time: 23.7
Word: cięciwy, start_time: 23.7, end_time: 24.2
Word: padła, start_time: 24.2, end_time: 25.1
Word: bez, start_time: 25.1, end_time: 25.2
Word: żadnej, start_time: 25.2, end_time: 25.6
Word: mocy, start_time: 25.6, end_time: 25.9
Word: zrazu, start_time: 25.9, end_time: 27.2
Word: przestraszony, start_time: 27.2, end_time: 27.9
Word: kiedy, start_time: 27.9, end_time: 28.2
Word: poznał, start_time: 28.2, end_time: 28.7
Word: że, start_time: 28.7, end_time: 29.2
Word: deszczem, start_time: 29.2, end_time: 29.7
Word: został, start_time: 29.7, end_time: 30.2
Word: Ocalony, start_time: 30.2, end_time: 30.5
Word: przestał, start_time: 30.5, end_time: 31.7
Word: bogi, start_time: 31.7, end_time: 32.0
Word: przeklinać, start_time: 32.0, end_time: 32.7
Word: nie, start_time: 32.7, end_time: 33.4
Word: złożył, start_time: 33.4, end_time: 34.0
Word: słocie, start_time: 34.0, end_time: 34.5
Word: często, start_time: 34.5, end_time: 35.9
Word: co, start_time: 35.9, end_time: 36.3
Word: złe, start_time: 36.3, end_time: 36.9
Word: z, start_time: 36.9, end_time: 37.2
Word: pozoru, start_time: 37.2, end_time: 37.9
Word: dobre, start_time: 37.9, end_time: 39.4
Word: jest, start_time: 39.4, end_time: 39.6
Word: w, start_time: 39.6, end_time: 39.9
Word: istocie, start_time: 39.9, end_time: 40.5
