Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze z anakreonta ciężko kto nie miłuję ciężko kto miłuje najciężej kto miłuje łaski nie zyskuje zacność w miłości za nic w Praszka obyczajem na tego tam na raczej patrzył kto daje bo to jest zdechł kto się naprzód złota rozmiłowała ten wszystek świat swoim złym przykładem popsuł stąd stąd morderstwa Co jeszcze więcej nas chude co miłuję do Gubina prędzej
Confidence: 0.9181634783744812
Word: Jan, start_time: 0.0, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.2
Word: fraszki, start_time: 1.2, end_time: 3.0
Word: księgi, start_time: 3.0, end_time: 3.9
Word: pierwsze, start_time: 3.9, end_time: 4.5
Word: z, start_time: 4.5, end_time: 4.5
Word: anakreonta, start_time: 4.5, end_time: 6.5
Word: ciężko, start_time: 6.5, end_time: 10.4
Word: kto, start_time: 10.4, end_time: 10.8
Word: nie, start_time: 10.8, end_time: 11.0
Word: miłuję, start_time: 11.0, end_time: 11.4
Word: ciężko, start_time: 11.4, end_time: 12.6
Word: kto, start_time: 12.6, end_time: 13.4
Word: miłuje, start_time: 13.4, end_time: 13.7
Word: najciężej, start_time: 13.7, end_time: 14.9
Word: kto, start_time: 14.9, end_time: 15.5
Word: miłuje, start_time: 15.5, end_time: 15.8
Word: łaski, start_time: 15.8, end_time: 16.7
Word: nie, start_time: 16.7, end_time: 16.8
Word: zyskuje, start_time: 16.8, end_time: 17.4
Word: zacność, start_time: 17.4, end_time: 19.3
Word: w, start_time: 19.3, end_time: 19.4
Word: miłości, start_time: 19.4, end_time: 19.9
Word: za, start_time: 19.9, end_time: 20.0
Word: nic, start_time: 20.0, end_time: 20.4
Word: w, start_time: 20.4, end_time: 20.7
Word: Praszka, start_time: 20.7, end_time: 21.3
Word: obyczajem, start_time: 21.3, end_time: 21.9
Word: na, start_time: 21.9, end_time: 22.9
Word: tego, start_time: 22.9, end_time: 23.2
Word: tam, start_time: 23.2, end_time: 23.3
Word: na, start_time: 23.3, end_time: 23.5
Word: raczej, start_time: 23.5, end_time: 23.8
Word: patrzył, start_time: 23.8, end_time: 24.3
Word: kto, start_time: 24.3, end_time: 25.1
Word: daje, start_time: 25.1, end_time: 25.4
Word: bo, start_time: 25.4, end_time: 27.5
Word: to, start_time: 27.5, end_time: 27.6
Word: jest, start_time: 27.6, end_time: 27.8
Word: zdechł, start_time: 27.8, end_time: 28.1
Word: kto, start_time: 28.1, end_time: 28.7
Word: się, start_time: 28.7, end_time: 28.9
Word: naprzód, start_time: 28.9, end_time: 29.2
Word: złota, start_time: 29.2, end_time: 29.8
Word: rozmiłowała, start_time: 29.8, end_time: 30.4
Word: ten, start_time: 30.4, end_time: 31.3
Word: wszystek, start_time: 31.3, end_time: 31.7
Word: świat, start_time: 31.7, end_time: 32.1
Word: swoim, start_time: 32.1, end_time: 32.8
Word: złym, start_time: 32.8, end_time: 33.1
Word: przykładem, start_time: 33.1, end_time: 33.3
Word: popsuł, start_time: 33.3, end_time: 34.3
Word: stąd, start_time: 34.3, end_time: 35.6
Word: stąd, start_time: 35.6, end_time: 36.6
Word: morderstwa, start_time: 36.6, end_time: 37.4
Word: Co, start_time: 37.4, end_time: 37.6
Word: jeszcze, start_time: 37.6, end_time: 37.9
Word: więcej, start_time: 37.9, end_time: 38.0
Word: nas, start_time: 38.0, end_time: 39.5
Word: chude, start_time: 39.5, end_time: 40.0
Word: co, start_time: 40.0, end_time: 40.2
Word: miłuję, start_time: 40.2, end_time: 40.6
Word: do, start_time: 40.6, end_time: 41.4
Word: Gubina, start_time: 41.4, end_time: 41.8
Word: prędzej, start_time: 41.8, end_time: 42.4
