Waiting for operation to complete...
Transcript: Jan Kochanowski Pieśń II księgi wtóre pieśń 13 panu dzięki oddawajmy jego łaskę wspominajmy których Arden miesza rzeczy a skromnym a na Skypie Czy on Hard nie unoszony on tyran północnej strony któremu jako samym nie ma świat tak wielki równaniem a car moskiewski Plac mężne mu puścił królowi polskiemu nie oparł się aż o lody nie Pławnej Północnej wody granicy zamku wbudowanych odbierze i miasto warowne płatna To kiedy o duszę i sam go by mówić Muszę Obróć twój koń prędko nogi nie ścigany carze srogi chcesz być groźnym a uciekasz jeśliś Płochy hardzie nie każ teraz był czas po rokować komuś łyk naprzód zdejmować
Confidence: 0.8152740001678467
Word: Jan, start_time: 0.0, end_time: 1.0
Word: Kochanowski, start_time: 1.0, end_time: 1.2
Word: Pieśń, start_time: 1.2, end_time: 2.0
Word: II, start_time: 2.0, end_time: 3.3
Word: księgi, start_time: 3.3, end_time: 4.1
Word: wtóre, start_time: 4.1, end_time: 4.5
Word: pieśń, start_time: 4.5, end_time: 4.9
Word: 13, start_time: 4.9, end_time: 7.1
Word: panu, start_time: 7.1, end_time: 9.0
Word: dzięki, start_time: 9.0, end_time: 9.4
Word: oddawajmy, start_time: 9.4, end_time: 10.1
Word: jego, start_time: 10.1, end_time: 11.3
Word: łaskę, start_time: 11.3, end_time: 11.9
Word: wspominajmy, start_time: 11.9, end_time: 12.7
Word: których, start_time: 12.7, end_time: 13.8
Word: Arden, start_time: 13.8, end_time: 14.3
Word: miesza, start_time: 14.3, end_time: 14.7
Word: rzeczy, start_time: 14.7, end_time: 15.2
Word: a, start_time: 15.2, end_time: 15.3
Word: skromnym, start_time: 15.3, end_time: 16.5
Word: a, start_time: 16.5, end_time: 16.6
Word: na, start_time: 16.6, end_time: 16.7
Word: Skypie, start_time: 16.7, end_time: 17.1
Word: Czy, start_time: 17.1, end_time: 17.6
Word: on, start_time: 17.6, end_time: 18.5
Word: Hard, start_time: 18.5, end_time: 19.0
Word: nie, start_time: 19.0, end_time: 19.3
Word: unoszony, start_time: 19.3, end_time: 20.0
Word: on, start_time: 20.0, end_time: 20.8
Word: tyran, start_time: 20.8, end_time: 21.3
Word: północnej, start_time: 21.3, end_time: 22.0
Word: strony, start_time: 22.0, end_time: 22.4
Word: któremu, start_time: 22.4, end_time: 23.5
Word: jako, start_time: 23.5, end_time: 24.0
Word: samym, start_time: 24.0, end_time: 24.6
Word: nie, start_time: 24.6, end_time: 24.8
Word: ma, start_time: 24.8, end_time: 25.0
Word: świat, start_time: 25.0, end_time: 25.9
Word: tak, start_time: 25.9, end_time: 26.1
Word: wielki, start_time: 26.1, end_time: 26.6
Word: równaniem, start_time: 26.6, end_time: 27.3
Word: a, start_time: 27.3, end_time: 27.4
Word: car, start_time: 27.4, end_time: 28.3
Word: moskiewski, start_time: 28.3, end_time: 28.5
Word: Plac, start_time: 28.5, end_time: 29.3
Word: mężne, start_time: 29.3, end_time: 29.7
Word: mu, start_time: 29.7, end_time: 29.9
Word: puścił, start_time: 29.9, end_time: 30.9
Word: królowi, start_time: 30.9, end_time: 31.4
Word: polskiemu, start_time: 31.4, end_time: 31.9
Word: nie, start_time: 31.9, end_time: 32.9
Word: oparł, start_time: 32.9, end_time: 33.4
Word: się, start_time: 33.4, end_time: 33.4
Word: aż, start_time: 33.4, end_time: 33.8
Word: o, start_time: 33.8, end_time: 33.8
Word: lody, start_time: 33.8, end_time: 34.3
Word: nie, start_time: 34.3, end_time: 35.0
Word: Pławnej, start_time: 35.0, end_time: 35.6
Word: Północnej, start_time: 35.6, end_time: 36.4
Word: wody, start_time: 36.4, end_time: 36.8
Word: granicy, start_time: 36.8, end_time: 38.2
Word: zamku, start_time: 38.2, end_time: 38.6
Word: wbudowanych, start_time: 38.6, end_time: 39.3
Word: odbierze, start_time: 39.3, end_time: 40.3
Word: i, start_time: 40.3, end_time: 40.4
Word: miasto, start_time: 40.4, end_time: 41.1
Word: warowne, start_time: 41.1, end_time: 41.3
Word: płatna, start_time: 41.3, end_time: 42.7
Word: To, start_time: 42.7, end_time: 42.9
Word: kiedy, start_time: 42.9, end_time: 43.3
Word: o, start_time: 43.3, end_time: 43.4
Word: duszę, start_time: 43.4, end_time: 43.8
Word: i, start_time: 43.8, end_time: 44.0
Word: sam, start_time: 44.0, end_time: 44.6
Word: go, start_time: 44.6, end_time: 44.7
Word: by, start_time: 44.7, end_time: 44.9
Word: mówić, start_time: 44.9, end_time: 45.3
Word: Muszę, start_time: 45.3, end_time: 45.5
Word: Obróć, start_time: 45.5, end_time: 47.0
Word: twój, start_time: 47.0, end_time: 47.5
Word: koń, start_time: 47.5, end_time: 47.8
Word: prędko, start_time: 47.8, end_time: 48.2
Word: nogi, start_time: 48.2, end_time: 48.5
Word: nie, start_time: 48.5, end_time: 49.1
Word: ścigany, start_time: 49.1, end_time: 49.7
Word: carze, start_time: 49.7, end_time: 50.1
Word: srogi, start_time: 50.1, end_time: 50.5
Word: chcesz, start_time: 50.5, end_time: 51.3
Word: być, start_time: 51.3, end_time: 51.5
Word: groźnym, start_time: 51.5, end_time: 52.1
Word: a, start_time: 52.1, end_time: 52.1
Word: uciekasz, start_time: 52.1, end_time: 52.8
Word: jeśliś, start_time: 52.8, end_time: 53.6
Word: Płochy, start_time: 53.6, end_time: 54.0
Word: hardzie, start_time: 54.0, end_time: 54.6
Word: nie, start_time: 54.6, end_time: 54.8
Word: każ, start_time: 54.8, end_time: 55.1
Word: teraz, start_time: 55.1, end_time: 56.0
Word: był, start_time: 56.0, end_time: 56.2
Word: czas, start_time: 56.2, end_time: 56.5
Word: po, start_time: 56.5, end_time: 56.7
Word: rokować, start_time: 56.7, end_time: 57.3
Word: komuś, start_time: 57.3, end_time: 58.2
Word: łyk, start_time: 58.2, end_time: 58.6
Word: naprzód, start_time: 58.6, end_time: 59.0
Word: zdejmować, start_time: 59.0, end_time: 59.6
Transcript: teraz się było dowiedzieć kto ma naprzód z konia spadać bógpomóż królu jedyny szerokiej polskiej krainy umiesz ty hardym dogodzić ani się im dasz rozwodzić zdjąłeś Masz karę buty emu tyranowi moskiewskie mu pokazałeś że nie końca choć A to porożem wstrząsa w Ząbkach nadzieją poukładał ale i tak prędko stradał nie przyszło mu do odsieczy głowy ostrzec bardziej grze czy znowu tedy Skąd był wyszedł w ręce polskie połock przyszedł za powodem szczęśliwego Stefana Króla Polskiego nie pomogły kule częste Zręby mocne baszty gęste puściły żelazne brony a ty królu nie złożony nie tylko zamki budowle i twierdzę bierzesz warowne Ale co fajniejsze w tobie Jesteś silhen i sam sobie nie
Confidence: 0.842408299446106
Word: teraz, start_time: 59.9, end_time: 60.6
Word: się, start_time: 60.6, end_time: 60.8
Word: było, start_time: 60.8, end_time: 61.1
Word: dowiedzieć, start_time: 61.1, end_time: 61.3
Word: kto, start_time: 61.3, end_time: 62.5
Word: ma, start_time: 62.5, end_time: 62.6
Word: naprzód, start_time: 62.6, end_time: 63.0
Word: z, start_time: 63.0, end_time: 63.2
Word: konia, start_time: 63.2, end_time: 63.6
Word: spadać, start_time: 63.6, end_time: 64.1
Word: bógpomóż, start_time: 64.1, end_time: 65.5
Word: królu, start_time: 65.5, end_time: 66.1
Word: jedyny, start_time: 66.1, end_time: 66.6
Word: szerokiej, start_time: 66.6, end_time: 67.7
Word: polskiej, start_time: 67.7, end_time: 68.3
Word: krainy, start_time: 68.3, end_time: 68.8
Word: umiesz, start_time: 68.8, end_time: 69.8
Word: ty, start_time: 69.8, end_time: 69.9
Word: hardym, start_time: 69.9, end_time: 70.5
Word: dogodzić, start_time: 70.5, end_time: 71.1
Word: ani, start_time: 71.1, end_time: 71.9
Word: się, start_time: 71.9, end_time: 72.1
Word: im, start_time: 72.1, end_time: 72.4
Word: dasz, start_time: 72.4, end_time: 72.6
Word: rozwodzić, start_time: 72.6, end_time: 73.4
Word: zdjąłeś, start_time: 73.4, end_time: 74.6
Word: Masz, start_time: 74.6, end_time: 74.8
Word: karę, start_time: 74.8, end_time: 75.1
Word: buty, start_time: 75.1, end_time: 75.5
Word: emu, start_time: 75.5, end_time: 75.7
Word: tyranowi, start_time: 75.7, end_time: 76.7
Word: moskiewskie, start_time: 76.7, end_time: 77.4
Word: mu, start_time: 77.4, end_time: 77.5
Word: pokazałeś, start_time: 77.5, end_time: 78.6
Word: że, start_time: 78.6, end_time: 78.7
Word: nie, start_time: 78.7, end_time: 78.9
