Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze drugie temuż Hiszpan Włochy i Niemcy zwiedzisz królowi swemu cnotliwie służy umarłeś wtryski i leżysz w tym grobie mniejszy wielki smutek zostawił po sobie a już płacz próżnej żałość W tej mierze tym większą płacz i żałość moc bierze
Confidence: 0.9367579817771912
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Kochanowski, start_time: 0.8, end_time: 1.0
Word: fraszki, start_time: 1.0, end_time: 2.6
Word: księgi, start_time: 2.6, end_time: 3.3
Word: pierwsze, start_time: 3.3, end_time: 3.9
Word: drugie, start_time: 3.9, end_time: 5.4
Word: temuż, start_time: 5.4, end_time: 6.0
Word: Hiszpan, start_time: 6.0, end_time: 8.8
Word: Włochy, start_time: 8.8, end_time: 9.5
Word: i, start_time: 9.5, end_time: 9.7
Word: Niemcy, start_time: 9.7, end_time: 10.1
Word: zwiedzisz, start_time: 10.1, end_time: 10.9
Word: królowi, start_time: 10.9, end_time: 12.4
Word: swemu, start_time: 12.4, end_time: 12.7
Word: cnotliwie, start_time: 12.7, end_time: 13.3
Word: służy, start_time: 13.3, end_time: 13.7
Word: umarłeś, start_time: 13.7, end_time: 15.0
Word: wtryski, start_time: 15.0, end_time: 15.7
Word: i, start_time: 15.7, end_time: 15.8
Word: leżysz, start_time: 15.8, end_time: 16.8
Word: w, start_time: 16.8, end_time: 17.0
Word: tym, start_time: 17.0, end_time: 17.1
Word: grobie, start_time: 17.1, end_time: 17.5
Word: mniejszy, start_time: 17.5, end_time: 18.8
Word: wielki, start_time: 18.8, end_time: 19.4
Word: smutek, start_time: 19.4, end_time: 19.8
Word: zostawił, start_time: 19.8, end_time: 20.4
Word: po, start_time: 20.4, end_time: 20.6
Word: sobie, start_time: 20.6, end_time: 20.6
Word: a, start_time: 20.6, end_time: 21.1
Word: już, start_time: 21.1, end_time: 22.4
Word: płacz, start_time: 22.4, end_time: 22.8
Word: próżnej, start_time: 22.8, end_time: 23.3
Word: żałość, start_time: 23.3, end_time: 24.0
Word: W, start_time: 24.0, end_time: 24.0
Word: tej, start_time: 24.0, end_time: 24.2
Word: mierze, start_time: 24.2, end_time: 24.5
Word: tym, start_time: 24.5, end_time: 25.0
Word: większą, start_time: 25.0, end_time: 25.5
Word: płacz, start_time: 25.5, end_time: 26.0
Word: i, start_time: 26.0, end_time: 26.2
Word: żałość, start_time: 26.2, end_time: 27.3
Word: moc, start_time: 27.3, end_time: 27.6
Word: bierze, start_time: 27.6, end_time: 28.1
