Waiting for operation to complete...
Transcript: Jan Kochanowski Pieśni księgi wtóre pieśń 19 jest kto co by wzgardziwszy te doczesne rzeczy chciał ze mną dobrą tylko słabe mieć na pieczy a starać się ponieważ Musi zniszczyć ciało aby imię przynajmniej po nas to zostało I szkoda zwać człowiekiem kto bydlęce żyje tkają klejących się wszytko póki Stawarz szyję nie chciał nas Bóg położyć równo z bestiami dał nam rozum darmowe A nikomu z nami przeto chciejmy wziąć przed się myśli godne siebie myśli ważne na ziemi myśli ważne w niebie służby poczciwej Sławie A jako kto Może niech q pożytku dobra wspólnego pomoże komu dowcipu równo z wymową dostaje niech szczepi między ludźmi dobre obyczaje Niechaj czy NIP
Confidence: 0.8836979269981384
Word: Jan, start_time: 0.0, end_time: 1.0
Word: Kochanowski, start_time: 1.0, end_time: 1.2
Word: Pieśni, start_time: 1.2, end_time: 3.0
Word: księgi, start_time: 3.0, end_time: 4.1
Word: wtóre, start_time: 4.1, end_time: 4.3
Word: pieśń, start_time: 4.3, end_time: 4.7
Word: 19, start_time: 4.7, end_time: 6.7
Word: jest, start_time: 6.7, end_time: 8.6
Word: kto, start_time: 8.6, end_time: 8.9
Word: co, start_time: 8.9, end_time: 9.4
Word: by, start_time: 9.4, end_time: 9.6
Word: wzgardziwszy, start_time: 9.6, end_time: 9.6
Word: te, start_time: 9.6, end_time: 10.3
Word: doczesne, start_time: 10.3, end_time: 10.6
Word: rzeczy, start_time: 10.6, end_time: 11.2
Word: chciał, start_time: 11.2, end_time: 12.4
Word: ze, start_time: 12.4, end_time: 12.5
Word: mną, start_time: 12.5, end_time: 12.6
Word: dobrą, start_time: 12.6, end_time: 13.2
Word: tylko, start_time: 13.2, end_time: 13.4
Word: słabe, start_time: 13.4, end_time: 14.0
Word: mieć, start_time: 14.0, end_time: 14.3
Word: na, start_time: 14.3, end_time: 14.5
Word: pieczy, start_time: 14.5, end_time: 14.8
Word: a, start_time: 14.8, end_time: 15.1
Word: starać, start_time: 15.1, end_time: 16.1
Word: się, start_time: 16.1, end_time: 16.3
Word: ponieważ, start_time: 16.3, end_time: 16.7
Word: Musi, start_time: 16.7, end_time: 17.1
Word: zniszczyć, start_time: 17.1, end_time: 17.4
Word: ciało, start_time: 17.4, end_time: 18.0
Word: aby, start_time: 18.0, end_time: 18.7
Word: imię, start_time: 18.7, end_time: 19.1
Word: przynajmniej, start_time: 19.1, end_time: 19.6
Word: po, start_time: 19.6, end_time: 19.8
Word: nas, start_time: 19.8, end_time: 20.0
Word: to, start_time: 20.0, end_time: 20.1
Word: zostało, start_time: 20.1, end_time: 20.6
Word: I, start_time: 20.6, end_time: 20.7
Word: szkoda, start_time: 20.7, end_time: 22.3
