Waiting for operation to complete...
Transcript: rozdział 33 akta sprawy szał montel pan Adolf winien jest panu Perrault dostarczono do pani z dnia 6 stycznia 1806 gęsich wątróbek 22 franky 50 cm 6 flaszek rozmaitych win 70 Franków dostarczono do hotelu angielskiego dnia 11 lutego pod numer 21 śniadanie za umówioną cenę 100 franków razem 192 franky 50 cm Karolina studiuje.eu odnajduje w pamięci wycieczki męża z domu z powodów sprawy szał montel Adolf oznaczył na dzień trzech króli zebranie na którym miano ostatecznie ustalić listę wierzycieli w sprawie szał montel 11 lutego miał sraczkę z notariuszem aby podpisać pełnomocnictwo
Confidence: 0.8584995865821838
Word: rozdział, start_time: 0.0, end_time: 1.2
Word: 33, start_time: 1.2, end_time: 1.9
Word: akta, start_time: 1.9, end_time: 3.3
Word: sprawy, start_time: 3.3, end_time: 3.7
Word: szał, start_time: 3.7, end_time: 4.1
Word: montel, start_time: 4.1, end_time: 4.6
Word: pan, start_time: 4.6, end_time: 6.0
Word: Adolf, start_time: 6.0, end_time: 6.5
Word: winien, start_time: 6.5, end_time: 7.5
Word: jest, start_time: 7.5, end_time: 7.8
Word: panu, start_time: 7.8, end_time: 8.2
Word: Perrault, start_time: 8.2, end_time: 8.9
Word: dostarczono, start_time: 8.9, end_time: 10.7
Word: do, start_time: 10.7, end_time: 10.8
Word: pani, start_time: 10.8, end_time: 11.3
Word: z, start_time: 11.3, end_time: 11.4
Word: dnia, start_time: 11.4, end_time: 12.5
Word: 6, start_time: 12.5, end_time: 12.9
Word: stycznia, start_time: 12.9, end_time: 13.0
Word: 1806, start_time: 13.0, end_time: 16.3
Word: gęsich, start_time: 16.3, end_time: 17.0
Word: wątróbek, start_time: 17.0, end_time: 17.0
Word: 22, start_time: 17.0, end_time: 18.4
Word: franky, start_time: 18.4, end_time: 18.8
Word: 50, start_time: 18.8, end_time: 19.5
Word: cm, start_time: 19.5, end_time: 19.8
Word: 6, start_time: 19.8, end_time: 21.1
Word: flaszek, start_time: 21.1, end_time: 21.6
Word: rozmaitych, start_time: 21.6, end_time: 22.4
Word: win, start_time: 22.4, end_time: 22.7
Word: 70, start_time: 22.7, end_time: 23.6
Word: Franków, start_time: 23.6, end_time: 24.0
Word: dostarczono, start_time: 24.0, end_time: 25.3
Word: do, start_time: 25.3, end_time: 25.5
Word: hotelu, start_time: 25.5, end_time: 25.9
Word: angielskiego, start_time: 25.9, end_time: 26.7
Word: dnia, start_time: 26.7, end_time: 27.0
Word: 11, start_time: 27.0, end_time: 27.9
Word: lutego, start_time: 27.9, end_time: 28.1
Word: pod, start_time: 28.1, end_time: 29.0
Word: numer, start_time: 29.0, end_time: 29.3
Word: 21, start_time: 29.3, end_time: 30.2
Word: śniadanie, start_time: 30.2, end_time: 31.0
Word: za, start_time: 31.0, end_time: 31.4
Word: umówioną, start_time: 31.4, end_time: 32.1
Word: cenę, start_time: 32.1, end_time: 32.5
Word: 100, start_time: 32.5, end_time: 33.0
Word: franków, start_time: 33.0, end_time: 33.4
Word: razem, start_time: 33.4, end_time: 34.5
Word: 192, start_time: 34.5, end_time: 35.8
Word: franky, start_time: 35.8, end_time: 36.3
Word: 50, start_time: 36.3, end_time: 37.1
Word: cm, start_time: 37.1, end_time: 37.4
Word: Karolina, start_time: 37.4, end_time: 38.8
Word: studiuje.eu, start_time: 38.8, end_time: 40.0
Word: odnajduje, start_time: 40.0, end_time: 40.9
Word: w, start_time: 40.9, end_time: 41.0
Word: pamięci, start_time: 41.0, end_time: 41.5
Word: wycieczki, start_time: 41.5, end_time: 42.1
Word: męża, start_time: 42.1, end_time: 42.6
Word: z, start_time: 42.6, end_time: 42.7
Word: domu, start_time: 42.7, end_time: 42.9
Word: z, start_time: 42.9, end_time: 43.2
Word: powodów, start_time: 43.2, end_time: 43.7
Word: sprawy, start_time: 43.7, end_time: 44.1
Word: szał, start_time: 44.1, end_time: 44.4
Word: montel, start_time: 44.4, end_time: 44.9
Word: Adolf, start_time: 44.9, end_time: 46.0
Word: oznaczył, start_time: 46.0, end_time: 46.9
Word: na, start_time: 46.9, end_time: 47.0
Word: dzień, start_time: 47.0, end_time: 47.3
Word: trzech, start_time: 47.3, end_time: 47.7
Word: króli, start_time: 47.7, end_time: 48.2
Word: zebranie, start_time: 48.2, end_time: 48.8
Word: na, start_time: 48.8, end_time: 49.5
Word: którym, start_time: 49.5, end_time: 49.6
Word: miano, start_time: 49.6, end_time: 50.1
Word: ostatecznie, start_time: 50.1, end_time: 50.9
Word: ustalić, start_time: 50.9, end_time: 51.5
Word: listę, start_time: 51.5, end_time: 51.9
Word: wierzycieli, start_time: 51.9, end_time: 52.6
Word: w, start_time: 52.6, end_time: 52.8
Word: sprawie, start_time: 52.8, end_time: 53.3
Word: szał, start_time: 53.3, end_time: 53.5
Word: montel, start_time: 53.5, end_time: 54.0
Word: 11, start_time: 54.0, end_time: 55.2
Word: lutego, start_time: 55.2, end_time: 55.5
Word: miał, start_time: 55.5, end_time: 56.4
Word: sraczkę, start_time: 56.4, end_time: 56.7
Word: z, start_time: 56.7, end_time: 56.9
Word: notariuszem, start_time: 56.9, end_time: 57.6
Word: aby, start_time: 57.6, end_time: 58.3
Word: podpisać, start_time: 58.3, end_time: 58.8
Word: pełnomocnictwo, start_time: 58.8, end_time: 59.6
Transcript: w sprawie szał montel albo też ale chcieli zebrać tutaj wszystkie przypadki i możliwości byłoby przedsięwzięciem w istocie godnym szalonego każda kobieta Przypomnij sobie okoliczności w jakich opadła przepaska którą miała na oczach jak po wielu wątpliwościach wielu Rozdarte serca doszła do tego iż podjęła ostatnie wyjaśnienia już tylko po to aby zakończyć romans małżeński położyć pieczątkę na książce ułożyć warunki swojej Niepodległości lub też zacząć nowe życie Niektóre kobiety były na tyle szczęśliwe iż zdołały uprzedzić swoich mężów takie wszczynają sprzeczkę aby znaleźć same przed sobą usprawiedliwienie kobiety nerwowe wybuchają i posuwają się do czynów gwałtownych kobiety łagodny nabierają pewnego stanowczego toniku który przyprawia o drżenie naj
Confidence: 0.9243403077125549
Word: w, start_time: 59.9, end_time: 60.0
Word: sprawie, start_time: 60.0, end_time: 60.5
Word: szał, start_time: 60.5, end_time: 60.8
Word: montel, start_time: 60.8, end_time: 61.2
Word: albo, start_time: 61.2, end_time: 62.1
Word: też, start_time: 62.1, end_time: 62.3
Word: ale, start_time: 62.3, end_time: 63.3
Word: chcieli, start_time: 63.3, end_time: 63.6
Word: zebrać, start_time: 63.6, end_time: 64.1
Word: tutaj, start_time: 64.1, end_time: 64.4
Word: wszystkie, start_time: 64.4, end_time: 64.9
Word: przypadki, start_time: 64.9, end_time: 65.3
Word: i, start_time: 65.3, end_time: 65.7
Word: możliwości, start_time: 65.7, end_time: 66.5
Word: byłoby, start_time: 66.5, end_time: 67.4
Word: przedsięwzięciem, start_time: 67.4, end_time: 68.5
Word: w, start_time: 68.5, end_time: 68.6
Word: istocie, start_time: 68.6, end_time: 69.1
Word: godnym, start_time: 69.1, end_time: 69.7
Word: szalonego, start_time: 69.7, end_time: 70.3
Word: każda, start_time: 70.3, end_time: 71.9
Word: kobieta, start_time: 71.9, end_time: 72.0
Word: Przypomnij, start_time: 72.0, end_time: 73.0
Word: sobie, start_time: 73.0, end_time: 73.1
Word: okoliczności, start_time: 73.1, end_time: 74.1
Word: w, start_time: 74.1, end_time: 74.3
Word: jakich, start_time: 74.3, end_time: 74.8
Word: opadła, start_time: 74.8, end_time: 75.4
Word: przepaska, start_time: 75.4, end_time: 76.1
Word: którą, start_time: 76.1, end_time: 76.5
Word: miała, start_time: 76.5, end_time: 77.0
Word: na, start_time: 77.0, end_time: 77.1
Word: oczach, start_time: 77.1, end_time: 77.5
Word: jak, start_time: 77.5, end_time: 78.6
Word: po, start_time: 78.6, end_time: 78.8
Word: wielu, start_time: 78.8, end_time: 79.1
Word: wątpliwościach, start_time: 79.1, end_time: 79.9
Word: wielu, start_time: 79.9, end_time: 80.8
Word: Rozdarte, start_time: 80.8, end_time: 81.5
Word: serca, start_time: 81.5, end_time: 82.0
Word: doszła, start_time: 82.0, end_time: 82.5
Word: do, start_time: 82.5, end_time: 82.6
Word: tego, start_time: 82.6, end_time: 82.8
Word: iż, start_time: 82.8, end_time: 83.7
Word: podjęła, start_time: 83.7, end_time: 84.3
Word: ostatnie, start_time: 84.3, end_time: 85.0
Word: wyjaśnienia, start_time: 85.0, end_time: 85.7
Word: już, start_time: 85.7, end_time: 86.1
Word: tylko, start_time: 86.1, end_time: 86.4
Word: po, start_time: 86.4, end_time: 86.7
Word: to, start_time: 86.7, end_time: 86.9
Word: aby, start_time: 86.9, end_time: 87.0
Word: zakończyć, start_time: 87.0, end_time: 87.8
Word: romans, start_time: 87.8, end_time: 88.4
Word: małżeński, start_time: 88.4, end_time: 89.4
Word: położyć, start_time: 89.4, end_time: 90.5
Word: pieczątkę, start_time: 90.5, end_time: 91.1
Word: na, start_time: 91.1, end_time: 91.2
Word: książce, start_time: 91.2, end_time: 91.7
Word: ułożyć, start_time: 91.7, end_time: 92.9
Word: warunki, start_time: 92.9, end_time: 93.5
Word: swojej, start_time: 93.5, end_time: 94.0
Word: Niepodległości, start_time: 94.0, end_time: 95.0
Word: lub, start_time: 95.0, end_time: 95.7
Word: też, start_time: 95.7, end_time: 95.9
Word: zacząć, start_time: 95.9, end_time: 96.5
Word: nowe, start_time: 96.5, end_time: 97.0
Word: życie, start_time: 97.0, end_time: 97.1
Word: Niektóre, start_time: 97.1, end_time: 98.2
Word: kobiety, start_time: 98.2, end_time: 98.4
Word: były, start_time: 98.4, end_time: 99.0
Word: na, start_time: 99.0, end_time: 99.1
Word: tyle, start_time: 99.1, end_time: 99.4
Word: szczęśliwe, start_time: 99.4, end_time: 100.0
Word: iż, start_time: 100.0, end_time: 100.6
Word: zdołały, start_time: 100.6, end_time: 101.4
Word: uprzedzić, start_time: 101.4, end_time: 102.1
Word: swoich, start_time: 102.1, end_time: 102.5
Word: mężów, start_time: 102.5, end_time: 102.8
Word: takie, start_time: 102.8, end_time: 104.0
Word: wszczynają, start_time: 104.0, end_time: 104.6
Word: sprzeczkę, start_time: 104.6, end_time: 105.2
Word: aby, start_time: 105.2, end_time: 105.8
Word: znaleźć, start_time: 105.8, end_time: 106.2
Word: same, start_time: 106.2, end_time: 106.8
Word: przed, start_time: 106.8, end_time: 107.2
Word: sobą, start_time: 107.2, end_time: 107.5
Word: usprawiedliwienie, start_time: 107.5, end_time: 108.7
Word: kobiety, start_time: 108.7, end_time: 109.4
Word: nerwowe, start_time: 109.4, end_time: 109.9
Word: wybuchają, start_time: 109.9, end_time: 110.6
Word: i, start_time: 110.6, end_time: 110.8
Word: posuwają, start_time: 110.8, end_time: 111.5
Word: się, start_time: 111.5, end_time: 111.6
Word: do, start_time: 111.6, end_time: 111.9
Word: czynów, start_time: 111.9, end_time: 112.3
Word: gwałtownych, start_time: 112.3, end_time: 113.1
Word: kobiety, start_time: 113.1, end_time: 114.2
Word: łagodny, start_time: 114.2, end_time: 114.7
Word: nabierają, start_time: 114.7, end_time: 115.6
Word: pewnego, start_time: 115.6, end_time: 116.0
Word: stanowczego, start_time: 116.0, end_time: 116.7
Word: toniku, start_time: 116.7, end_time: 117.3
Word: który, start_time: 117.3, end_time: 118.0
Word: przyprawia, start_time: 118.0, end_time: 118.7
Word: o, start_time: 118.7, end_time: 118.8
Word: drżenie, start_time: 118.8, end_time: 119.5
Word: naj, start_time: 119.5, end_time: 119.8
Transcript: od ważniejszych mężów te które nie mają jeszcze u planowanej Zemsty płaczą obficie te które kochają jeszcze przebaczają ach tym wydaje się tak zrozumiałem podobnie jak owej małżonce nazywanej moja baryło że ich Adolf wzbudza na oku tyle namiętności że szczęśliwe są z legalnego posiadania mężczyzny za którym szaleją wszystkie kobiety Niektóre kobiety z zaciśniętymi wargami o nieświeżej cerze o chudych ramionach robią sobie złośliwą przyjemność z tego aby przeprowadzać swego Adolfa przez wszystkie bagna kłamstw sprzeczności przepuszczają go przez krzyżowy Ogień pytań Patrz niedola w niedoli niby sędzia śledczy badający zbrodniarza zachowując sobie jadowitą rozkosz obalenia jego zaprzeczeń za pomocą jakiegoś nie zbitego dowodu przedstawionego
Confidence: 0.9541186094284058
Word: od, start_time: 119.9, end_time: 120.0
Word: ważniejszych, start_time: 120.0, end_time: 120.6
Word: mężów, start_time: 120.6, end_time: 121.2
Word: te, start_time: 121.2, end_time: 122.2
Word: które, start_time: 122.2, end_time: 122.6
Word: nie, start_time: 122.6, end_time: 122.7
Word: mają, start_time: 122.7, end_time: 123.0
Word: jeszcze, start_time: 123.0, end_time: 123.3
Word: u, start_time: 123.3, end_time: 123.5
Word: planowanej, start_time: 123.5, end_time: 124.2
Word: Zemsty, start_time: 124.2, end_time: 124.7
Word: płaczą, start_time: 124.7, end_time: 125.6
Word: obficie, start_time: 125.6, end_time: 126.3
Word: te, start_time: 126.3, end_time: 126.9
Word: które, start_time: 126.9, end_time: 127.4
Word: kochają, start_time: 127.4, end_time: 127.8
Word: jeszcze, start_time: 127.8, end_time: 128.1
Word: przebaczają, start_time: 128.1, end_time: 129.2
Word: ach, start_time: 129.2, end_time: 130.1
Word: tym, start_time: 130.1, end_time: 130.9
Word: wydaje, start_time: 130.9, end_time: 131.3
Word: się, start_time: 131.3, end_time: 131.4
Word: tak, start_time: 131.4, end_time: 131.7
Word: zrozumiałem, start_time: 131.7, end_time: 132.6
Word: podobnie, start_time: 132.6, end_time: 133.5
Word: jak, start_time: 133.5, end_time: 133.8
Word: owej, start_time: 133.8, end_time: 134.2
Word: małżonce, start_time: 134.2, end_time: 134.7
Word: nazywanej, start_time: 134.7, end_time: 135.4
Word: moja, start_time: 135.4, end_time: 135.9
Word: baryło, start_time: 135.9, end_time: 136.5
Word: że, start_time: 136.5, end_time: 137.1
Word: ich, start_time: 137.1, end_time: 137.4
Word: Adolf, start_time: 137.4, end_time: 137.9
Word: wzbudza, start_time: 137.9, end_time: 138.8
Word: na, start_time: 138.8, end_time: 139.0
Word: oku, start_time: 139.0, end_time: 139.3
Word: tyle, start_time: 139.3, end_time: 139.8
Word: namiętności, start_time: 139.8, end_time: 140.6
Word: że, start_time: 140.6, end_time: 141.3
Word: szczęśliwe, start_time: 141.3, end_time: 142.1
Word: są, start_time: 142.1, end_time: 142.3
Word: z, start_time: 142.3, end_time: 142.5
Word: legalnego, start_time: 142.5, end_time: 143.2
Word: posiadania, start_time: 143.2, end_time: 143.8
Word: mężczyzny, start_time: 143.8, end_time: 143.9
Word: za, start_time: 143.9, end_time: 145.1
Word: którym, start_time: 145.1, end_time: 145.4
Word: szaleją, start_time: 145.4, end_time: 146.0
Word: wszystkie, start_time: 146.0, end_time: 146.7
Word: kobiety, start_time: 146.7, end_time: 147.2
Word: Niektóre, start_time: 147.2, end_time: 147.8
Word: kobiety, start_time: 147.8, end_time: 148.1
Word: z, start_time: 148.1, end_time: 148.5
Word: zaciśniętymi, start_time: 148.5, end_time: 149.3
Word: wargami, start_time: 149.3, end_time: 150.1
Word: o, start_time: 150.1, end_time: 150.2
Word: nieświeżej, start_time: 150.2, end_time: 151.1
Word: cerze, start_time: 151.1, end_time: 151.6
Word: o, start_time: 151.6, end_time: 151.7
Word: chudych, start_time: 151.7, end_time: 152.5
Word: ramionach, start_time: 152.5, end_time: 153.1
Word: robią, start_time: 153.1, end_time: 154.0
Word: sobie, start_time: 154.0, end_time: 154.2
Word: złośliwą, start_time: 154.2, end_time: 155.0
Word: przyjemność, start_time: 155.0, end_time: 155.9
Word: z, start_time: 155.9, end_time: 155.9
Word: tego, start_time: 155.9, end_time: 156.3
Word: aby, start_time: 156.3, end_time: 157.1
Word: przeprowadzać, start_time: 157.1, end_time: 158.0
Word: swego, start_time: 158.0, end_time: 158.4
Word: Adolfa, start_time: 158.4, end_time: 159.0
Word: przez, start_time: 159.0, end_time: 159.3
Word: wszystkie, start_time: 159.3, end_time: 160.0
Word: bagna, start_time: 160.0, end_time: 160.5
Word: kłamstw, start_time: 160.5, end_time: 161.2
Word: sprzeczności, start_time: 161.2, end_time: 162.5
Word: przepuszczają, start_time: 162.5, end_time: 163.6
Word: go, start_time: 163.6, end_time: 163.8
Word: przez, start_time: 163.8, end_time: 164.1
Word: krzyżowy, start_time: 164.1, end_time: 164.8
Word: Ogień, start_time: 164.8, end_time: 165.2
Word: pytań, start_time: 165.2, end_time: 165.4
Word: Patrz, start_time: 165.4, end_time: 166.7
Word: niedola, start_time: 166.7, end_time: 167.5
Word: w, start_time: 167.5, end_time: 167.6
Word: niedoli, start_time: 167.6, end_time: 168.0
Word: niby, start_time: 168.0, end_time: 168.8
Word: sędzia, start_time: 168.8, end_time: 169.0
Word: śledczy, start_time: 169.0, end_time: 169.4
Word: badający, start_time: 169.4, end_time: 170.4
Word: zbrodniarza, start_time: 170.4, end_time: 171.2
Word: zachowując, start_time: 171.2, end_time: 172.2
Word: sobie, start_time: 172.2, end_time: 172.7
Word: jadowitą, start_time: 172.7, end_time: 173.2
Word: rozkosz, start_time: 173.2, end_time: 173.8
Word: obalenia, start_time: 173.8, end_time: 174.6
Word: jego, start_time: 174.6, end_time: 175.0
Word: zaprzeczeń, start_time: 175.0, end_time: 175.6
Word: za, start_time: 175.6, end_time: 176.1
Word: pomocą, start_time: 176.1, end_time: 176.5
Word: jakiegoś, start_time: 176.5, end_time: 177.0
Word: nie, start_time: 177.0, end_time: 177.3
Word: zbitego, start_time: 177.3, end_time: 177.7
Word: dowodu, start_time: 177.7, end_time: 178.3
Word: przedstawionego, start_time: 178.3, end_time: 179.5
Transcript: rozstrzygającej chwili na ogół w tej zasadniczej scenie życia małżeńskiego płeć piękna staje się prawdziwym katem tam gdzie w odwrotnym wypadku mężczyzna jest tylko zabójcą o to w jaki sposób ta ostatnia sprzeczka zaraz Dowiecie się dlaczego autor nazwał ją ostatnią kończy się zawsze zaklęciem uroczystym Świętym jakie rzuca kobieta delikatna szlachetna lub po prostu sprytna to znaczy każda kobieta zaklęciem które to podajemy w jego najbardziej ujmujący i formie dosyć adolfie o miłości między nami nie może być już mowy zdradziłeś mnie nie zapomnę ci tego nigdy można przebaczyć ale zapomnieć to niemożliwe kobiety robią się nieubłagane tylko po to aby dodać blasku swojemu przebaczeniu umiały w tym
Confidence: 0.9497299194335938
Word: rozstrzygającej, start_time: 179.9, end_time: 181.1
Word: chwili, start_time: 181.1, end_time: 181.5
Word: na, start_time: 181.5, end_time: 182.4
Word: ogół, start_time: 182.4, end_time: 182.9
Word: w, start_time: 182.9, end_time: 183.0
Word: tej, start_time: 183.0, end_time: 183.6
Word: zasadniczej, start_time: 183.6, end_time: 184.5
Word: scenie, start_time: 184.5, end_time: 184.9
Word: życia, start_time: 184.9, end_time: 185.0
Word: małżeńskiego, start_time: 185.0, end_time: 185.9
Word: płeć, start_time: 185.9, end_time: 186.8
Word: piękna, start_time: 186.8, end_time: 187.3
Word: staje, start_time: 187.3, end_time: 187.7
Word: się, start_time: 187.7, end_time: 187.9
Word: prawdziwym, start_time: 187.9, end_time: 188.6
Word: katem, start_time: 188.6, end_time: 189.1
Word: tam, start_time: 189.1, end_time: 189.8
Word: gdzie, start_time: 189.8, end_time: 190.1
Word: w, start_time: 190.1, end_time: 190.2
Word: odwrotnym, start_time: 190.2, end_time: 190.9
Word: wypadku, start_time: 190.9, end_time: 191.6
Word: mężczyzna, start_time: 191.6, end_time: 192.6
Word: jest, start_time: 192.6, end_time: 193.0
Word: tylko, start_time: 193.0, end_time: 193.4
Word: zabójcą, start_time: 193.4, end_time: 194.0
Word: o, start_time: 194.0, end_time: 194.3
Word: to, start_time: 194.3, end_time: 195.0
Word: w, start_time: 195.0, end_time: 195.1
Word: jaki, start_time: 195.1, end_time: 195.2
Word: sposób, start_time: 195.2, end_time: 195.5
