Waiting for operation to complete...
Transcript: Ignacy Krasicki satyry część druga pochwała głupstwa A ja mówię że głupstwo niezłym jest podziałem mądrość przecież zaszczytem nie rozumiałem nie wchodzę ja w dysputę rzeczy jest niby jawna maksyma teraźniejsza tak jakoś dawna karze szukać mądrości a głupstwa się chronić umieli zawżdy ludzie od dobrego stronić a że głupstwo jest dobrem Stroni od niego patrz na mędrca petryka głupca wesołego to pryska z twarzy zdrowie tam zapadłe oczy wlecze się chuda mądrość spasły głupstwo to czy A co lepsze A kto głupi mądrością jest dumny a co gorsza kto mądry że mniej rozumny nasz pan Paweł chodzi w głupstw Jedni swoje postradał skoro wszedł wszystkich zgłoszeń Michała przegadał Michała cowiek z księgą Travis
Confidence: 0.8521316647529602
Word: Ignacy, start_time: 0.0, end_time: 1.1
Word: Krasicki, start_time: 1.1, end_time: 1.6
Word: satyry, start_time: 1.6, end_time: 2.9
Word: część, start_time: 2.9, end_time: 3.7
Word: druga, start_time: 3.7, end_time: 4.1
Word: pochwała, start_time: 4.1, end_time: 5.4
Word: głupstwa, start_time: 5.4, end_time: 6.1
Word: A, start_time: 6.1, end_time: 6.2
Word: ja, start_time: 6.2, end_time: 8.3
Word: mówię, start_time: 8.3, end_time: 8.6
Word: że, start_time: 8.6, end_time: 8.8
Word: głupstwo, start_time: 8.8, end_time: 9.5
Word: niezłym, start_time: 9.5, end_time: 10.0
Word: jest, start_time: 10.0, end_time: 10.2
Word: podziałem, start_time: 10.2, end_time: 10.8
Word: mądrość, start_time: 10.8, end_time: 12.1
Word: przecież, start_time: 12.1, end_time: 12.5
Word: zaszczytem, start_time: 12.5, end_time: 13.1
Word: nie, start_time: 13.1, end_time: 13.4
Word: rozumiałem, start_time: 13.4, end_time: 14.3
Word: nie, start_time: 14.3, end_time: 15.1
Word: wchodzę, start_time: 15.1, end_time: 15.4
Word: ja, start_time: 15.4, end_time: 15.5
Word: w, start_time: 15.5, end_time: 15.6
Word: dysputę, start_time: 15.6, end_time: 16.3
Word: rzeczy, start_time: 16.3, end_time: 16.7
Word: jest, start_time: 16.7, end_time: 16.9
Word: niby, start_time: 16.9, end_time: 17.2
Word: jawna, start_time: 17.2, end_time: 17.6
Word: maksyma, start_time: 17.6, end_time: 18.6
Word: teraźniejsza, start_time: 18.6, end_time: 19.3
Word: tak, start_time: 19.3, end_time: 19.7
Word: jakoś, start_time: 19.7, end_time: 20.0
Word: dawna, start_time: 20.0, end_time: 20.5
Word: karze, start_time: 20.5, end_time: 21.1
Word: szukać, start_time: 21.1, end_time: 21.2
Word: mądrości, start_time: 21.2, end_time: 22.1
Word: a, start_time: 22.1, end_time: 22.3
Word: głupstwa, start_time: 22.3, end_time: 23.0
Word: się, start_time: 23.0, end_time: 23.1
Word: chronić, start_time: 23.1, end_time: 23.7
Word: umieli, start_time: 23.7, end_time: 24.7
Word: zawżdy, start_time: 24.7, end_time: 25.0
Word: ludzie, start_time: 25.0, end_time: 25.4
Word: od, start_time: 25.4, end_time: 25.6
Word: dobrego, start_time: 25.6, end_time: 26.0
Word: stronić, start_time: 26.0, end_time: 26.6
Word: a, start_time: 26.6, end_time: 26.8
Word: że, start_time: 26.8, end_time: 27.2
Word: głupstwo, start_time: 27.2, end_time: 27.9
Word: jest, start_time: 27.9, end_time: 28.2
Word: dobrem, start_time: 28.2, end_time: 28.8
Word: Stroni, start_time: 28.8, end_time: 29.4
Word: od, start_time: 29.4, end_time: 29.5
Word: niego, start_time: 29.5, end_time: 29.9
Word: patrz, start_time: 29.9, end_time: 31.0
Word: na, start_time: 31.0, end_time: 31.2
Word: mędrca, start_time: 31.2, end_time: 31.8
Word: petryka, start_time: 31.8, end_time: 32.5
Word: głupca, start_time: 32.5, end_time: 33.2
Word: wesołego, start_time: 33.2, end_time: 33.8
Word: to, start_time: 33.8, end_time: 34.6
Word: pryska, start_time: 34.6, end_time: 35.3
Word: z, start_time: 35.3, end_time: 35.3
Word: twarzy, start_time: 35.3, end_time: 35.7
Word: zdrowie, start_time: 35.7, end_time: 36.3
Word: tam, start_time: 36.3, end_time: 36.7
Word: zapadłe, start_time: 36.7, end_time: 37.2
Word: oczy, start_time: 37.2, end_time: 37.6
Word: wlecze, start_time: 37.6, end_time: 38.5
Word: się, start_time: 38.5, end_time: 38.6
Word: chuda, start_time: 38.6, end_time: 39.0
Word: mądrość, start_time: 39.0, end_time: 39.6
Word: spasły, start_time: 39.6, end_time: 40.4
Word: głupstwo, start_time: 40.4, end_time: 41.0
Word: to, start_time: 41.0, end_time: 41.3
Word: czy, start_time: 41.3, end_time: 41.5
Word: A, start_time: 41.5, end_time: 41.6
Word: co, start_time: 41.6, end_time: 42.4
Word: lepsze, start_time: 42.4, end_time: 42.9
Word: A, start_time: 42.9, end_time: 43.0
Word: kto, start_time: 43.0, end_time: 43.2
Word: głupi, start_time: 43.2, end_time: 43.4
Word: mądrością, start_time: 43.4, end_time: 44.5
Word: jest, start_time: 44.5, end_time: 44.8
Word: dumny, start_time: 44.8, end_time: 45.3
Word: a, start_time: 45.3, end_time: 45.4
Word: co, start_time: 45.4, end_time: 46.0
Word: gorsza, start_time: 46.0, end_time: 46.6
Word: kto, start_time: 46.6, end_time: 47.0
Word: mądry, start_time: 47.0, end_time: 47.3
Word: że, start_time: 47.3, end_time: 48.2
Word: mniej, start_time: 48.2, end_time: 48.5
Word: rozumny, start_time: 48.5, end_time: 49.1
Word: nasz, start_time: 49.1, end_time: 50.8
Word: pan, start_time: 50.8, end_time: 51.0
Word: Paweł, start_time: 51.0, end_time: 51.5
Word: chodzi, start_time: 51.5, end_time: 52.0
Word: w, start_time: 52.0, end_time: 52.1
Word: głupstw, start_time: 52.1, end_time: 52.6
Word: Jedni, start_time: 52.6, end_time: 53.0
Word: swoje, start_time: 53.0, end_time: 53.4
Word: postradał, start_time: 53.4, end_time: 54.1
Word: skoro, start_time: 54.1, end_time: 54.7
Word: wszedł, start_time: 54.7, end_time: 55.1
Word: wszystkich, start_time: 55.1, end_time: 55.8
Word: zgłoszeń, start_time: 55.8, end_time: 56.3
Word: Michała, start_time: 56.3, end_time: 56.9
Word: przegadał, start_time: 56.9, end_time: 57.6
Word: Michała, start_time: 57.6, end_time: 58.3
Word: cowiek, start_time: 58.3, end_time: 58.8
Word: z, start_time: 58.8, end_time: 58.9
Word: księgą, start_time: 58.9, end_time: 59.3
Word: Travis, start_time: 59.3, end_time: 59.9
Transcript: gabinecie prawda Paweł raz po raz nic do rzeczy plecie ale żwawo i głośno więc go zgraja słucha zmiłuje się na koniec przecie udobruchać zamówić Michałowi który w koncie wzdycha zaczyna dobrze mówi ale mówi Zdzicha aż śmiech co go słuchali więc milczy zlepiony dopiero z tym triumfem głupiec uwielbiony Boże bredzi decyduje awz Graj nacisku odbiera plus mądrości i masła we wózku ale Rzeczesz pan Paweł nie próbuje rzeczy że czasem przykład 1 doświadczeniu przeczy nie idzie żeby zawżdy podobne bywały prawda Ale w tej mierze dowód okazały Pawłów jest tysiącami azatki w złym stanie każdy w podobnym sobie ma upodobanie więc głupi prędko znajdzie Komu się podoba mędrzec wieku Okrasa i kraju ozdoba
Confidence: 0.8806889653205872
Word: gabinecie, start_time: 59.9, end_time: 60.5
Word: prawda, start_time: 60.5, end_time: 61.9
Word: Paweł, start_time: 61.9, end_time: 62.6
Word: raz, start_time: 62.6, end_time: 62.8
Word: po, start_time: 62.8, end_time: 62.9
Word: raz, start_time: 62.9, end_time: 63.2
Word: nic, start_time: 63.2, end_time: 63.5
Word: do, start_time: 63.5, end_time: 63.6
Word: rzeczy, start_time: 63.6, end_time: 63.8
Word: plecie, start_time: 63.8, end_time: 64.3
Word: ale, start_time: 64.3, end_time: 64.9
