Waiting for operation to complete...
Transcript: rozdział 29 ty randomowy moja droga Karolina mówi Pewnego dnia Adolf do swojej żony czy ty jesteś zadowolona z Justysi Ależ najzupełniej czy nie uważasz że ona odnosi się czasem do ciebie w sposób niewłaściwy czy ja zajmuję się studiami nad moją pokojówkę zdaje się że ty ją pilnie obserwujesz co znowu pyta Adolf tonem najwyższego zgorszenia który zawsze sprawia przyjemność kobiecie w istocie Justysia przedstawia skończony typ pokojówki służącej i aktorki dziewczyna 30 letnia po centkowana przez OSP 1000m dołeczków ciemna jak Cyganka długie nogi a mało ciała oczy wiecznie chorowite Zresztą dość zgrabna miała ochotę wybrać się za Benedykta Mau składanych dziesięć tysięcy Franków ale na ten niespodziewany atak Benedykt podział
Confidence: 0.9731612205505371
Word: rozdział, start_time: 0.0, end_time: 1.1
Word: 29, start_time: 1.1, end_time: 1.6
Word: ty, start_time: 1.6, end_time: 2.9
Word: randomowy, start_time: 2.9, end_time: 3.7
Word: moja, start_time: 3.7, end_time: 4.7
Word: droga, start_time: 4.7, end_time: 5.0
Word: Karolina, start_time: 5.0, end_time: 5.6
Word: mówi, start_time: 5.6, end_time: 6.4
Word: Pewnego, start_time: 6.4, end_time: 6.8
Word: dnia, start_time: 6.8, end_time: 7.0
Word: Adolf, start_time: 7.0, end_time: 7.7
Word: do, start_time: 7.7, end_time: 8.0
Word: swojej, start_time: 8.0, end_time: 8.4
Word: żony, start_time: 8.4, end_time: 8.4
Word: czy, start_time: 8.4, end_time: 9.3
Word: ty, start_time: 9.3, end_time: 9.4
Word: jesteś, start_time: 9.4, end_time: 9.5
Word: zadowolona, start_time: 9.5, end_time: 9.9
Word: z, start_time: 9.9, end_time: 10.7
Word: Justysi, start_time: 10.7, end_time: 11.2
Word: Ależ, start_time: 11.2, end_time: 12.3
Word: najzupełniej, start_time: 12.3, end_time: 13.0
Word: czy, start_time: 13.0, end_time: 14.3
Word: nie, start_time: 14.3, end_time: 14.4
Word: uważasz, start_time: 14.4, end_time: 14.8
Word: że, start_time: 14.8, end_time: 15.0
Word: ona, start_time: 15.0, end_time: 15.3
Word: odnosi, start_time: 15.3, end_time: 16.0
Word: się, start_time: 16.0, end_time: 16.2
Word: czasem, start_time: 16.2, end_time: 16.4
Word: do, start_time: 16.4, end_time: 16.6
Word: ciebie, start_time: 16.6, end_time: 16.9
Word: w, start_time: 16.9, end_time: 17.0
Word: sposób, start_time: 17.0, end_time: 17.3
Word: niewłaściwy, start_time: 17.3, end_time: 17.6
Word: czy, start_time: 17.6, end_time: 18.8
Word: ja, start_time: 18.8, end_time: 18.9
