Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści filozof
Confidence: 0.9711675643920898
Word: Ignacy, start_time: 0.0, end_time: 1.1
Word: Krasicki, start_time: 1.1, end_time: 1.5
Word: bajki, start_time: 1.5, end_time: 1.9
Word: i, start_time: 1.9, end_time: 3.2
Word: przypowieści, start_time: 3.2, end_time: 3.3
Word: filozof, start_time: 3.3, end_time: 5.9
Transcript:  zaufany filozof w zdaniach przedsięwzięciem tych nie wierzył w pana Boga śmiał się z wszystkich świętych przyszła słabość aż mędrzec co firmament mierzył nie tylko w pana boga i w tiry wierzył
Confidence: 0.8875094652175903
Word: zaufany, start_time: 8.6, end_time: 9.5
Word: filozof, start_time: 9.5, end_time: 10.0
Word: w, start_time: 10.0, end_time: 10.1
Word: zdaniach, start_time: 10.1, end_time: 11.2
Word: przedsięwzięciem, start_time: 11.2, end_time: 12.0
Word: tych, start_time: 12.0, end_time: 12.3
Word: nie, start_time: 12.3, end_time: 13.2
Word: wierzył, start_time: 13.2, end_time: 13.5
Word: w, start_time: 13.5, end_time: 13.6
Word: pana, start_time: 13.6, end_time: 13.9
Word: Boga, start_time: 13.9, end_time: 13.9
Word: śmiał, start_time: 13.9, end_time: 15.5
Word: się, start_time: 15.5, end_time: 15.6
Word: z, start_time: 15.6, end_time: 15.9
Word: wszystkich, start_time: 15.9, end_time: 16.8
Word: świętych, start_time: 16.8, end_time: 17.6
Word: przyszła, start_time: 17.6, end_time: 18.7
Word: słabość, start_time: 18.7, end_time: 19.2
Word: aż, start_time: 19.2, end_time: 20.3
Word: mędrzec, start_time: 20.3, end_time: 20.9
Word: co, start_time: 20.9, end_time: 21.2
Word: firmament, start_time: 21.2, end_time: 21.9
Word: mierzył, start_time: 21.9, end_time: 22.3
Word: nie, start_time: 22.3, end_time: 23.1
Word: tylko, start_time: 23.1, end_time: 23.5
Word: w, start_time: 23.5, end_time: 23.7
Word: pana, start_time: 23.7, end_time: 24.5
Word: boga, start_time: 24.5, end_time: 24.5
Word: i, start_time: 24.5, end_time: 25.0
Word: w, start_time: 25.0, end_time: 26.6
Word: tiry, start_time: 26.6, end_time: 27.0
Word: wierzył, start_time: 27.0, end_time: 28.5
