Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren 17 Pańska Ręka mnie dotknęła szybkę mi radość odjęła ledwie w sobie czuję duszę item podobno dać muszę Lubo wstając Gore Jaśnie lub opadną słońce gaśnie mnie jednak o serce boli a nigdy się nie utop i oczu Nigdy nie usłyszę i tak wiecznie płakać muszę muszę płakać O mój Boże kto się przed tobą skryć może próżno może mnie pływamy próżno w bitwach nie bywam godzinie szczęście wszędzie choć podobieństwa nie będzie zjadłem swój żywot tak skromnie że ledwie kto wiedział o mnie a za
Confidence: 0.9569485783576965
Word: Jan, start_time: 0.30000000000000004, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: Treny, start_time: 1.1, end_time: 2.7
Word: Tren, start_time: 2.7, end_time: 4.5
Word: 17, start_time: 4.5, end_time: 5.6
Word: Pańska, start_time: 5.6, end_time: 10.3
Word: Ręka, start_time: 10.3, end_time: 10.7
Word: mnie, start_time: 10.7, end_time: 10.9
Word: dotknęła, start_time: 10.9, end_time: 11.6
Word: szybkę, start_time: 11.6, end_time: 13.3
Word: mi, start_time: 13.3, end_time: 13.6
Word: radość, start_time: 13.6, end_time: 14.0
Word: odjęła, start_time: 14.0, end_time: 14.6
Word: ledwie, start_time: 14.6, end_time: 16.2
Word: w, start_time: 16.2, end_time: 16.2
Word: sobie, start_time: 16.2, end_time: 16.6
Word: czuję, start_time: 16.6, end_time: 17.0
Word: duszę, start_time: 17.0, end_time: 17.4
Word: item, start_time: 17.4, end_time: 18.8
Word: podobno, start_time: 18.8, end_time: 19.4
Word: dać, start_time: 19.4, end_time: 19.9
Word: muszę, start_time: 19.9, end_time: 20.4
Word: Lubo, start_time: 20.4, end_time: 22.4
Word: wstając, start_time: 22.4, end_time: 23.0
Word: Gore, start_time: 23.0, end_time: 23.4
Word: Jaśnie, start_time: 23.4, end_time: 23.9
Word: lub, start_time: 23.9, end_time: 24.2
Word: opadną, start_time: 24.2, end_time: 24.8
Word: słońce, start_time: 24.8, end_time: 25.7
Word: gaśnie, start_time: 25.7, end_time: 26.1
Word: mnie, start_time: 26.1, end_time: 27.1
Word: jednak, start_time: 27.1, end_time: 27.8
Word: o, start_time: 27.8, end_time: 27.9
Word: serce, start_time: 27.9, end_time: 28.4
Word: boli, start_time: 28.4, end_time: 28.8
Word: a, start_time: 28.8, end_time: 28.9
Word: nigdy, start_time: 28.9, end_time: 29.9
Word: się, start_time: 29.9, end_time: 30.2
Word: nie, start_time: 30.2, end_time: 30.3
Word: utop, start_time: 30.3, end_time: 30.8
Word: i, start_time: 30.8, end_time: 30.8
Word: oczu, start_time: 30.8, end_time: 32.4
Word: Nigdy, start_time: 32.4, end_time: 32.8
Word: nie, start_time: 32.8, end_time: 33.1
Word: usłyszę, start_time: 33.1, end_time: 33.6
Word: i, start_time: 33.6, end_time: 33.7
Word: tak, start_time: 33.7, end_time: 35.3
Word: wiecznie, start_time: 35.3, end_time: 35.8
Word: płakać, start_time: 35.8, end_time: 36.4
Word: muszę, start_time: 36.4, end_time: 36.8
Word: muszę, start_time: 36.8, end_time: 37.7
Word: płakać, start_time: 37.7, end_time: 38.0
Word: O, start_time: 38.0, end_time: 38.3
Word: mój, start_time: 38.3, end_time: 39.8
Word: Boże, start_time: 39.8, end_time: 40.1
Word: kto, start_time: 40.1, end_time: 41.3
Word: się, start_time: 41.3, end_time: 41.5
Word: przed, start_time: 41.5, end_time: 41.7
Word: tobą, start_time: 41.7, end_time: 42.0
Word: skryć, start_time: 42.0, end_time: 42.6
