Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Wilk i owce
Confidence: 0.9785357713699341
Word: Ignacy, start_time: 0.0, end_time: 0.9
Word: Krasicki, start_time: 0.9, end_time: 1.4
Word: bajki, start_time: 1.4, end_time: 1.7000000000000002
Word: i, start_time: 1.7000000000000002, end_time: 2.8
Word: przypowieści, start_time: 2.8, end_time: 3.0
Word: Wilk, start_time: 3.0, end_time: 5.2
Word: i, start_time: 5.2, end_time: 5.3
Word: owce, start_time: 5.3, end_time: 6.4
Transcript:  wilk chociaż to ostrożny przecież żarłoczny spostrzegł ścierwo chciał dostać i wpadł w dół poboczny siedzisz w jamie i wzdycha wtem owieczki słyszy patrzę w dół aż wilk w jamie siedzi ledwo dyszy odezwał się na koniec rzekł do nich po wojnie nie wpadłem za pokutę siedzę dobrowolnie trzeba czynić pokutę zawoje za groźby za to że was Pożerał owce zatem w prośby Wyjmij czy z dołu nie wyjdę my będziemy podnosić drożej się Wilk na koniec udało im się uprosić wzięły się więcej roboty i tak pracowały że go z samego jamy wydostały wyszedł a zawdzięczają nierozumna i kupię
Confidence: 0.8161913156509399
Word: wilk, start_time: 8.5, end_time: 9.3
Word: chociaż, start_time: 9.3, end_time: 10.3
Word: to, start_time: 10.3, end_time: 10.6
Word: ostrożny, start_time: 10.6, end_time: 11.4
Word: przecież, start_time: 11.4, end_time: 12.5
Word: żarłoczny, start_time: 12.5, end_time: 13.5
Word: spostrzegł, start_time: 13.5, end_time: 14.8
Word: ścierwo, start_time: 14.8, end_time: 15.6
Word: chciał, start_time: 15.6, end_time: 16.3
Word: dostać, start_time: 16.3, end_time: 16.9
Word: i, start_time: 16.9, end_time: 17.1
Word: wpadł, start_time: 17.1, end_time: 18.2
Word: w, start_time: 18.2, end_time: 18.4
Word: dół, start_time: 18.4, end_time: 18.7
Word: poboczny, start_time: 18.7, end_time: 19.5
Word: siedzisz, start_time: 19.5, end_time: 21.3
Word: w, start_time: 21.3, end_time: 21.3
Word: jamie, start_time: 21.3, end_time: 21.8
Word: i, start_time: 21.8, end_time: 22.0
Word: wzdycha, start_time: 22.0, end_time: 22.9
Word: wtem, start_time: 22.9, end_time: 23.9
Word: owieczki, start_time: 23.9, end_time: 24.7
Word: słyszy, start_time: 24.7, end_time: 25.2
Word: patrzę, start_time: 25.2, end_time: 26.7
Word: w, start_time: 26.7, end_time: 26.8
Word: dół, start_time: 26.8, end_time: 27.0
Word: aż, start_time: 27.0, end_time: 27.7
Word: wilk, start_time: 27.7, end_time: 28.1
Word: w, start_time: 28.1, end_time: 28.2
Word: jamie, start_time: 28.2, end_time: 28.6
Word: siedzi, start_time: 28.6, end_time: 29.0
Word: ledwo, start_time: 29.0, end_time: 30.1
Word: dyszy, start_time: 30.1, end_time: 30.5
Word: odezwał, start_time: 30.5, end_time: 32.0
Word: się, start_time: 32.0, end_time: 32.2
Word: na, start_time: 32.2, end_time: 32.3
Word: koniec, start_time: 32.3, end_time: 32.7
Word: rzekł, start_time: 32.7, end_time: 33.6
Word: do, start_time: 33.6, end_time: 33.8
Word: nich, start_time: 33.8, end_time: 34.0
Word: po, start_time: 34.0, end_time: 34.2
Word: wojnie, start_time: 34.2, end_time: 34.6
Word: nie, start_time: 34.6, end_time: 35.8
Word: wpadłem, start_time: 35.8, end_time: 36.6
Word: za, start_time: 36.6, end_time: 37.1
Word: pokutę, start_time: 37.1, end_time: 37.6
Word: siedzę, start_time: 37.6, end_time: 38.2
Word: dobrowolnie, start_time: 38.2, end_time: 39.1
Word: trzeba, start_time: 39.1, end_time: 40.2
Word: czynić, start_time: 40.2, end_time: 40.5
Word: pokutę, start_time: 40.5, end_time: 41.0
Word: zawoje, start_time: 41.0, end_time: 42.0
Word: za, start_time: 42.0, end_time: 42.3
Word: groźby, start_time: 42.3, end_time: 42.7
Word: za, start_time: 42.7, end_time: 43.0
Word: to, start_time: 43.0, end_time: 43.2
Word: że, start_time: 43.2, end_time: 43.4
Word: was, start_time: 43.4, end_time: 43.9
Word: Pożerał, start_time: 43.9, end_time: 44.8
Word: owce, start_time: 44.8, end_time: 45.8
Word: zatem, start_time: 45.8, end_time: 46.2
Word: w, start_time: 46.2, end_time: 46.3
Word: prośby, start_time: 46.3, end_time: 46.7
Word: Wyjmij, start_time: 46.7, end_time: 47.3
Word: czy, start_time: 47.3, end_time: 47.8
Word: z, start_time: 47.8, end_time: 47.8
Word: dołu, start_time: 47.8, end_time: 48.3
Word: nie, start_time: 48.3, end_time: 49.0
Word: wyjdę, start_time: 49.0, end_time: 49.5
Word: my, start_time: 49.5, end_time: 50.2
Word: będziemy, start_time: 50.2, end_time: 50.6
