Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści część 1 baran dany na ofiarę widząc że wieńce kładą że mu rogi Złotowo pyszni się tłusty baran sam nie wiedział o co masz gdy po strzegł oprawce a ten powrót bierze aby go poniewolnie ciągną głowie że poznał swój błąd rad Nierad wypełnił los srogi nie pomogły mu wieńce i złocone rogi
Confidence: 0.9082812666893005
Word: Ignacy, start_time: 0.0, end_time: 1.0
Word: Krasicki, start_time: 1.0, end_time: 1.4
Word: bajki, start_time: 1.4, end_time: 1.8
Word: i, start_time: 1.8, end_time: 2.8
Word: przypowieści, start_time: 2.8, end_time: 3.0
Word: część, start_time: 3.0, end_time: 4.1
Word: 1, start_time: 4.1, end_time: 4.5
Word: baran, start_time: 4.5, end_time: 6.1
Word: dany, start_time: 6.1, end_time: 6.4
Word: na, start_time: 6.4, end_time: 6.5
Word: ofiarę, start_time: 6.5, end_time: 6.7
Word: widząc, start_time: 6.7, end_time: 9.6
Word: że, start_time: 9.6, end_time: 9.7
Word: wieńce, start_time: 9.7, end_time: 10.3
Word: kładą, start_time: 10.3, end_time: 10.8
Word: że, start_time: 10.8, end_time: 11.5
Word: mu, start_time: 11.5, end_time: 11.6
Word: rogi, start_time: 11.6, end_time: 11.9
Word: Złotowo, start_time: 11.9, end_time: 12.7
Word: pyszni, start_time: 12.7, end_time: 13.8
Word: się, start_time: 13.8, end_time: 13.9
Word: tłusty, start_time: 13.9, end_time: 14.5
Word: baran, start_time: 14.5, end_time: 14.9
Word: sam, start_time: 14.9, end_time: 16.0
Word: nie, start_time: 16.0, end_time: 16.1
Word: wiedział, start_time: 16.1, end_time: 16.4
Word: o, start_time: 16.4, end_time: 16.5
Word: co, start_time: 16.5, end_time: 16.8
Word: masz, start_time: 16.8, end_time: 17.8
Word: gdy, start_time: 17.8, end_time: 18.0
Word: po, start_time: 18.0, end_time: 18.2
Word: strzegł, start_time: 18.2, end_time: 18.6
Word: oprawce, start_time: 18.6, end_time: 19.2
Word: a, start_time: 19.2, end_time: 19.4
Word: ten, start_time: 19.4, end_time: 20.1
Word: powrót, start_time: 20.1, end_time: 20.6
Word: bierze, start_time: 20.6, end_time: 21.0
Word: aby, start_time: 21.0, end_time: 21.4
Word: go, start_time: 21.4, end_time: 21.5
Word: poniewolnie, start_time: 21.5, end_time: 22.0
Word: ciągną, start_time: 22.0, end_time: 22.5
Word: głowie, start_time: 22.5, end_time: 23.1
Word: że, start_time: 23.1, end_time: 23.3
Word: poznał, start_time: 23.3, end_time: 24.0
Word: swój, start_time: 24.0, end_time: 24.2
Word: błąd, start_time: 24.2, end_time: 24.4
Word: rad, start_time: 24.4, end_time: 25.9
Word: Nierad, start_time: 25.9, end_time: 26.1
Word: wypełnił, start_time: 26.1, end_time: 27.2
Word: los, start_time: 27.2, end_time: 27.5
Word: srogi, start_time: 27.5, end_time: 27.9
Word: nie, start_time: 27.9, end_time: 29.3
Word: pomogły, start_time: 29.3, end_time: 29.7
Word: mu, start_time: 29.7, end_time: 29.9
Word: wieńce, start_time: 29.9, end_time: 30.5
Word: i, start_time: 30.5, end_time: 30.6
Word: złocone, start_time: 30.6, end_time: 31.1
Word: rogi, start_time: 31.1, end_time: 31.5
