Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Łakomy i zazdrosny
Confidence: 0.9785357713699341
Word: Ignacy, start_time: 0.0, end_time: 0.8
Word: Krasicki, start_time: 0.8, end_time: 1.3
Word: bajki, start_time: 1.3, end_time: 1.7000000000000002
Word: i, start_time: 1.7000000000000002, end_time: 2.8
Word: przypowieści, start_time: 2.8, end_time: 3.0
Word: Łakomy, start_time: 3.0, end_time: 5.8
Word: i, start_time: 5.8, end_time: 5.9
Word: zazdrosny, start_time: 5.9, end_time: 6.0
Transcript:  porzuciwszy ojczyznę i żony i dzieci szedł Łakomy z zazdrosnym z nimi trzeci gdy kończyli wędrówkę Boże kin powiedział jestem Jowisz i żeby każdy o tym wiedział Proście mnie o co chcecie zadośćuczynienie pierwszemu a drugiemu w dwójnasób w przyczynie nie chcę być skąpy pierwszym i stanął jak wryty nie chcę mówić zazdrosny równie nie użyty
Confidence: 0.9404038786888123
Word: porzuciwszy, start_time: 8.8, end_time: 9.7
Word: ojczyznę, start_time: 9.7, end_time: 10.8
Word: i, start_time: 10.8, end_time: 11.0
Word: żony, start_time: 11.0, end_time: 12.2
Word: i, start_time: 12.2, end_time: 12.4
Word: dzieci, start_time: 12.4, end_time: 12.8
Word: szedł, start_time: 12.8, end_time: 14.2
Word: Łakomy, start_time: 14.2, end_time: 15.4
Word: z, start_time: 15.4, end_time: 15.6
Word: zazdrosnym, start_time: 15.6, end_time: 16.9
Word: z, start_time: 16.9, end_time: 17.2
Word: nimi, start_time: 17.2, end_time: 19.0
Word: trzeci, start_time: 19.0, end_time: 19.9
Word: gdy, start_time: 19.9, end_time: 21.4
Word: kończyli, start_time: 21.4, end_time: 21.8
Word: wędrówkę, start_time: 21.8, end_time: 22.5
Word: Boże, start_time: 22.5, end_time: 23.8
Word: kin, start_time: 23.8, end_time: 24.0
Word: powiedział, start_time: 24.0, end_time: 24.6
Word: jestem, start_time: 24.6, end_time: 25.8
Word: Jowisz, start_time: 25.8, end_time: 26.3
Word: i, start_time: 26.3, end_time: 26.5
Word: żeby, start_time: 26.5, end_time: 27.4
Word: każdy, start_time: 27.4, end_time: 28.3
Word: o, start_time: 28.3, end_time: 28.4
Word: tym, start_time: 28.4, end_time: 28.5
Word: wiedział, start_time: 28.5, end_time: 29.1
Word: Proście, start_time: 29.1, end_time: 30.0
Word: mnie, start_time: 30.0, end_time: 30.3
Word: o, start_time: 30.3, end_time: 30.4
Word: co, start_time: 30.4, end_time: 30.6
Word: chcecie, start_time: 30.6, end_time: 30.9
Word: zadośćuczynienie, start_time: 30.9, end_time: 33.1
Word: pierwszemu, start_time: 33.1, end_time: 33.7
Word: a, start_time: 33.7, end_time: 34.0
Word: drugiemu, start_time: 34.0, end_time: 34.6
Word: w, start_time: 34.6, end_time: 34.9
Word: dwójnasób, start_time: 34.9, end_time: 35.9
Word: w, start_time: 35.9, end_time: 36.3
Word: przyczynie, start_time: 36.3, end_time: 36.9
Word: nie, start_time: 36.9, end_time: 39.6
Word: chcę, start_time: 39.6, end_time: 39.8
Word: być, start_time: 39.8, end_time: 40.0
Word: skąpy, start_time: 40.0, end_time: 40.5
Word: pierwszym, start_time: 40.5, end_time: 41.1
Word: i, start_time: 41.1, end_time: 41.3
Word: stanął, start_time: 41.3, end_time: 42.0
Word: jak, start_time: 42.0, end_time: 42.0
Word: wryty, start_time: 42.0, end_time: 42.2
Word: nie, start_time: 42.2, end_time: 43.8
Word: chcę, start_time: 43.8, end_time: 44.1
Word: mówić, start_time: 44.1, end_time: 44.3
Word: zazdrosny, start_time: 44.3, end_time: 45.2
Word: równie, start_time: 45.2, end_time: 46.6
Word: nie, start_time: 46.6, end_time: 46.7
Word: użyty, start_time: 46.7, end_time: 47.3
Transcript:  na koniec kiedy przetrzeć Wacom cenie może zrób mi jedno oko rzeczy Wielki Boże
Confidence: 0.9255985617637634
Word: na, start_time: 48.8, end_time: 49.2
Word: koniec, start_time: 49.2, end_time: 49.6
Word: kiedy, start_time: 49.6, end_time: 50.4
Word: przetrzeć, start_time: 50.4, end_time: 51.2
Word: Wacom, start_time: 51.2, end_time: 51.5
Word: cenie, start_time: 51.5, end_time: 51.9
Word: może, start_time: 51.9, end_time: 52.2
Word: zrób, start_time: 52.2, end_time: 53.4
Word: mi, start_time: 53.4, end_time: 53.6
Word: jedno, start_time: 53.6, end_time: 54.2
Word: oko, start_time: 54.2, end_time: 54.6
Word: rzeczy, start_time: 54.6, end_time: 55.5
Word: Wielki, start_time: 55.5, end_time: 56.5
Word: Boże, start_time: 56.5, end_time: 57.0
Transcript:  stało się i co mieli zyskać w takiej dobie stracił jedno zazdrosny a Łakomy obie
Confidence: 0.9422687888145447
Word: stało, start_time: 58.7, end_time: 59.3
Word: się, start_time: 59.3, end_time: 59.4
Word: i, start_time: 59.4, end_time: 59.7
Word: co, start_time: 59.7, end_time: 61.7
Word: mieli, start_time: 61.7, end_time: 62.2
Word: zyskać, start_time: 62.2, end_time: 62.7
Word: w, start_time: 62.7, end_time: 62.8
Word: takiej, start_time: 62.8, end_time: 63.1
Word: dobie, start_time: 63.1, end_time: 63.5
Word: stracił, start_time: 63.5, end_time: 65.1
Word: jedno, start_time: 65.1, end_time: 66.0
Word: zazdrosny, start_time: 66.0, end_time: 66.8
Word: a, start_time: 66.8, end_time: 66.9
Word: Łakomy, start_time: 66.9, end_time: 68.8
Word: obie, start_time: 68.8, end_time: 70.2
