Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren II jestem kiedy nad dziećmi piórko miał zabawić a gwoli temu wieku lek kiedy wystawić bodajże by był raczej kolebkę kołysał i z drugim i nieważne mam.com pieśni pisał którymi by dziecinki noworoczne z Piły i swoich wychowanków lamenty tuliły takie fraszki mi nie zbierać pożyteczni było nic w co mieli szczęście moje dziś sprawiło płakać nad głuchym grobem najwięcej dziewczyny i skarżyć się na srogość ciężkiej prozerpiny ale mu żyć w obojgu jednak jej Wolności nie mógłbym ominą jako w całości dowcipu coś fajnego na tą Jem przygoda gwałtem wbiła i moja nienagrodzona szkoda
Confidence: 0.7814085483551025
Word: Jan, start_time: 0.2, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: Treny, start_time: 1.1, end_time: 2.7
Word: Tren, start_time: 2.7, end_time: 4.5
Word: II, start_time: 4.5, end_time: 4.9
Word: jestem, start_time: 4.9, end_time: 8.5
Word: kiedy, start_time: 8.5, end_time: 8.8
Word: nad, start_time: 8.8, end_time: 9.0
Word: dziećmi, start_time: 9.0, end_time: 9.4
Word: piórko, start_time: 9.4, end_time: 9.9
Word: miał, start_time: 9.9, end_time: 10.1
Word: zabawić, start_time: 10.1, end_time: 10.7
Word: a, start_time: 10.7, end_time: 10.8
Word: gwoli, start_time: 10.8, end_time: 12.1
Word: temu, start_time: 12.1, end_time: 12.6
Word: wieku, start_time: 12.6, end_time: 12.9
Word: lek, start_time: 12.9, end_time: 13.1
Word: kiedy, start_time: 13.1, end_time: 13.3
Word: wystawić, start_time: 13.3, end_time: 14.3
Word: bodajże, start_time: 14.3, end_time: 15.7
Word: by, start_time: 15.7, end_time: 16.0
Word: był, start_time: 16.0, end_time: 16.3
Word: raczej, start_time: 16.3, end_time: 16.6
Word: kolebkę, start_time: 16.6, end_time: 17.4
Word: kołysał, start_time: 17.4, end_time: 18.0
Word: i, start_time: 18.0, end_time: 18.1
Word: z, start_time: 18.1, end_time: 18.8
Word: drugim, start_time: 18.8, end_time: 19.1
Word: i, start_time: 19.1, end_time: 19.3
Word: nieważne, start_time: 19.3, end_time: 19.8
Word: mam.com, start_time: 19.8, end_time: 20.5
Word: pieśni, start_time: 20.5, end_time: 21.0
Word: pisał, start_time: 21.0, end_time: 21.4
Word: którymi, start_time: 21.4, end_time: 22.0
Word: by, start_time: 22.0, end_time: 22.2
Word: dziecinki, start_time: 22.2, end_time: 23.0
Word: noworoczne, start_time: 23.0, end_time: 23.6
Word: z, start_time: 23.6, end_time: 23.7
Word: Piły, start_time: 23.7, end_time: 24.1
Word: i, start_time: 24.1, end_time: 24.2
Word: swoich, start_time: 24.2, end_time: 25.7
Word: wychowanków, start_time: 25.7, end_time: 26.2
Word: lamenty, start_time: 26.2, end_time: 27.0
Word: tuliły, start_time: 27.0, end_time: 27.6
Word: takie, start_time: 27.6, end_time: 29.3
Word: fraszki, start_time: 29.3, end_time: 29.7
Word: mi, start_time: 29.7, end_time: 29.9
Word: nie, start_time: 29.9, end_time: 30.0
Word: zbierać, start_time: 30.0, end_time: 30.4
Word: pożyteczni, start_time: 30.4, end_time: 31.1
Word: było, start_time: 31.1, end_time: 31.4
Word: nic, start_time: 31.4, end_time: 31.6
Word: w, start_time: 31.6, end_time: 31.7
Word: co, start_time: 31.7, end_time: 32.9
Word: mieli, start_time: 32.9, end_time: 33.2
Word: szczęście, start_time: 33.2, end_time: 33.4
Word: moje, start_time: 33.4, end_time: 34.0
Word: dziś, start_time: 34.0, end_time: 34.2
