Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści człowiek i wilk
Confidence: 0.976540744304657
Word: Ignacy, start_time: 0.4, end_time: 1.2
Word: Krasicki, start_time: 1.2, end_time: 1.7000000000000002
Word: bajki, start_time: 1.7000000000000002, end_time: 2.0
Word: i, start_time: 2.0, end_time: 3.4
Word: przypowieści, start_time: 3.4, end_time: 3.7
Word: człowiek, start_time: 3.7, end_time: 6.6
Word: i, start_time: 6.6, end_time: 6.7
Word: wilk, start_time: 6.7, end_time: 7.6
Transcript:  szedł podróżny w wilczu że zaszedłem wilk drogę znaleźć odzieży rzekł człowiek co jestem co mogę w przód się rozstał rzekł potem człeku wilk ponury znam 6 słaby gdy cudzej potrzebujesz skóry
Confidence: 0.8659823536872864
Word: szedł, start_time: 10.1, end_time: 10.7
Word: podróżny, start_time: 10.7, end_time: 11.5
Word: w, start_time: 11.5, end_time: 11.7
Word: wilczu, start_time: 11.7, end_time: 12.9
Word: że, start_time: 12.9, end_time: 13.1
Word: zaszedłem, start_time: 13.1, end_time: 14.4
Word: wilk, start_time: 14.4, end_time: 15.4
Word: drogę, start_time: 15.4, end_time: 15.9
Word: znaleźć, start_time: 15.9, end_time: 17.6
Word: odzieży, start_time: 17.6, end_time: 18.4
Word: rzekł, start_time: 18.4, end_time: 19.1
Word: człowiek, start_time: 19.1, end_time: 19.7
Word: co, start_time: 19.7, end_time: 19.8
Word: jestem, start_time: 19.8, end_time: 20.6
Word: co, start_time: 20.6, end_time: 21.0
Word: mogę, start_time: 21.0, end_time: 21.4
Word: w, start_time: 21.4, end_time: 21.6
Word: przód, start_time: 21.6, end_time: 23.0
Word: się, start_time: 23.0, end_time: 23.1
Word: rozstał, start_time: 23.1, end_time: 23.9
Word: rzekł, start_time: 23.9, end_time: 24.8
Word: potem, start_time: 24.8, end_time: 25.3
Word: człeku, start_time: 25.3, end_time: 25.9
Word: wilk, start_time: 25.9, end_time: 26.9
Word: ponury, start_time: 26.9, end_time: 27.5
Word: znam, start_time: 27.5, end_time: 28.5
Word: 6, start_time: 28.5, end_time: 29.1
Word: słaby, start_time: 29.1, end_time: 29.6
Word: gdy, start_time: 29.6, end_time: 30.5
Word: cudzej, start_time: 30.5, end_time: 31.0
Word: potrzebujesz, start_time: 31.0, end_time: 31.7
Word: skóry, start_time: 31.7, end_time: 32.2
