Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze na młodość jakoby też Rok bez wiosny mieć chcieli którzy chcą żeby młodzi nie szaleli
Confidence: 0.9788215756416321
Word: Jan, start_time: 0.0, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.0
Word: fraszki, start_time: 1.0, end_time: 1.9
Word: księgi, start_time: 1.9, end_time: 2.3
Word: pierwsze, start_time: 2.3, end_time: 2.8
Word: na, start_time: 2.8, end_time: 3.3
Word: młodość, start_time: 3.3, end_time: 3.7
Word: jakoby, start_time: 3.7, end_time: 6.0
Word: też, start_time: 6.0, end_time: 6.1
Word: Rok, start_time: 6.1, end_time: 6.2
Word: bez, start_time: 6.2, end_time: 6.5
Word: wiosny, start_time: 6.5, end_time: 6.7
Word: mieć, start_time: 6.7, end_time: 7.0
Word: chcieli, start_time: 7.0, end_time: 7.2
Word: którzy, start_time: 7.2, end_time: 8.3
Word: chcą, start_time: 8.3, end_time: 8.5
Word: żeby, start_time: 8.5, end_time: 8.9
Word: młodzi, start_time: 8.9, end_time: 9.2
Word: nie, start_time: 9.2, end_time: 9.4
Word: szaleli, start_time: 9.4, end_time: 9.5
