Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Diament i kryształ
Confidence: 0.9724845886230469
Word: Ignacy, start_time: 0.0, end_time: 1.2
Word: Krasicki, start_time: 1.2, end_time: 1.6
Word: bajki, start_time: 1.6, end_time: 2.0
Word: i, start_time: 2.0, end_time: 3.2
Word: przypowieści, start_time: 3.2, end_time: 3.4
Word: Diament, start_time: 3.4, end_time: 5.9
Word: i, start_time: 5.9, end_time: 5.9
Word: kryształ, start_time: 5.9, end_time: 6.5
Transcript:  darmo tym być do czego kto się nie urodził kryształ Brylantowa ny wielu oczy zwodził gdy się więc na drabinę i szparagi drążył ktoś prawdziwy Diament z nim obok położył
Confidence: 0.9174176454544067
Word: darmo, start_time: 8.4, end_time: 9.2
Word: tym, start_time: 9.2, end_time: 9.4
Word: być, start_time: 9.4, end_time: 9.7
Word: do, start_time: 9.7, end_time: 10.6
Word: czego, start_time: 10.6, end_time: 10.9
Word: kto, start_time: 10.9, end_time: 11.1
Word: się, start_time: 11.1, end_time: 11.2
Word: nie, start_time: 11.2, end_time: 11.3
Word: urodził, start_time: 11.3, end_time: 11.9
Word: kryształ, start_time: 11.9, end_time: 13.7
Word: Brylantowa, start_time: 13.7, end_time: 14.5
Word: ny, start_time: 14.5, end_time: 14.7
Word: wielu, start_time: 14.7, end_time: 15.7
Word: oczy, start_time: 15.7, end_time: 16.3
Word: zwodził, start_time: 16.3, end_time: 16.8
Word: gdy, start_time: 16.8, end_time: 17.8
Word: się, start_time: 17.8, end_time: 17.9
Word: więc, start_time: 17.9, end_time: 18.2
Word: na, start_time: 18.2, end_time: 18.3
Word: drabinę, start_time: 18.3, end_time: 19.1
Word: i, start_time: 19.1, end_time: 19.3
Word: szparagi, start_time: 19.3, end_time: 20.6
Word: drążył, start_time: 20.6, end_time: 21.2
Word: ktoś, start_time: 21.2, end_time: 22.1
Word: prawdziwy, start_time: 22.1, end_time: 22.8
Word: Diament, start_time: 22.8, end_time: 23.2
Word: z, start_time: 23.2, end_time: 23.7
Word: nim, start_time: 23.7, end_time: 24.3
Word: obok, start_time: 24.3, end_time: 24.7
Word: położył, start_time: 24.7, end_time: 25.3
Transcript:  zgasł kryształ A co niegdyś jaśniała obrączki ledwo go potem złotnik chciał zażyć do sprzączki
Confidence: 0.9527193903923035
Word: zgasł, start_time: 26.4, end_time: 27.1
Word: kryształ, start_time: 27.1, end_time: 27.8
Word: A, start_time: 27.8, end_time: 28.0
Word: co, start_time: 28.0, end_time: 28.7
Word: niegdyś, start_time: 28.7, end_time: 29.7
Word: jaśniała, start_time: 29.7, end_time: 30.4
Word: obrączki, start_time: 30.4, end_time: 31.2
Word: ledwo, start_time: 31.2, end_time: 32.0
Word: go, start_time: 32.0, end_time: 32.1
Word: potem, start_time: 32.1, end_time: 32.4
Word: złotnik, start_time: 32.4, end_time: 33.1
Word: chciał, start_time: 33.1, end_time: 33.4
Word: zażyć, start_time: 33.4, end_time: 33.9
Word: do, start_time: 33.9, end_time: 34.0
Word: sprzączki, start_time: 34.0, end_time: 34.6
