Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren dziesiąty orszulo moja wdzięczna gdzie się podziała w którą stronę w którą chcę Krainę dała Czyś ty nad wszystkim nieba wysoko uniesioną i tam w liczbę aniołków małych policzalne czy liść do raju wzięta czy dziś na szczęśliwe wyspy Zaprowadzono czy cię przez tęsknił Charon jeziora wiezie i napawa zdrowiem niepomny że ty nie wiesz nic o płaczu wiem czy człowieka z rzuciwszy i myśli Dziewicze wzięłaś na się postawy i piórka Słowicza
Confidence: 0.942111611366272
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Kochanowski, start_time: 0.8, end_time: 0.9
Word: Treny, start_time: 0.9, end_time: 2.6
Word: Tren, start_time: 2.6, end_time: 3.8
Word: dziesiąty, start_time: 3.8, end_time: 4.8
Word: orszulo, start_time: 4.8, end_time: 8.4
Word: moja, start_time: 8.4, end_time: 8.5
Word: wdzięczna, start_time: 8.5, end_time: 8.8
Word: gdzie, start_time: 8.8, end_time: 11.7
Word: się, start_time: 11.7, end_time: 11.9
Word: podziała, start_time: 11.9, end_time: 12.6
Word: w, start_time: 12.6, end_time: 12.7
Word: którą, start_time: 12.7, end_time: 14.8
Word: stronę, start_time: 14.8, end_time: 15.4
Word: w, start_time: 15.4, end_time: 15.5
Word: którą, start_time: 15.5, end_time: 16.2
Word: chcę, start_time: 16.2, end_time: 17.1
Word: Krainę, start_time: 17.1, end_time: 17.7
Word: dała, start_time: 17.7, end_time: 18.2
Word: Czyś, start_time: 18.2, end_time: 20.1
Word: ty, start_time: 20.1, end_time: 20.3
Word: nad, start_time: 20.3, end_time: 21.0
Word: wszystkim, start_time: 21.0, end_time: 21.6
Word: nieba, start_time: 21.6, end_time: 21.9
Word: wysoko, start_time: 21.9, end_time: 22.6
Word: uniesioną, start_time: 22.6, end_time: 22.7
Word: i, start_time: 22.7, end_time: 23.4
Word: tam, start_time: 23.4, end_time: 24.3
Word: w, start_time: 24.3, end_time: 24.4
Word: liczbę, start_time: 24.4, end_time: 25.2
Word: aniołków, start_time: 25.2, end_time: 26.2
Word: małych, start_time: 26.2, end_time: 26.6
