Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren 14 gdzie te Wrota nieszczęsny którymi przed laty puszczał się w ziemię orfeus Szukając swej straty żebym ja też tą ścieżką swej namilszej córy poszedł szukać i on brud mógł przebić przez który srogi jakiś przewoźnik wozi blade cienie Yves lasy niewesołe cyprysowe że nie a ty nie Nie zostawaj wdzięczna lutni moja ale ze mną pospołu być aż do pokoju surowego Plutona powagą za mi to ty mi żałosny mi z nim Krzywa pieśniami że mi moje najmilszą dziewkę jeszcze wróci a ten miłość mierzony we mnie żal musi zginąć ci mu nie może to ci się wszystkim zostać niech się tylko
Confidence: 0.7735461592674255
Word: Jan, start_time: 0.30000000000000004, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: Treny, start_time: 1.1, end_time: 2.7
Word: Tren, start_time: 2.7, end_time: 4.6
Word: 14, start_time: 4.6, end_time: 5.5
Word: gdzie, start_time: 5.5, end_time: 9.0
Word: te, start_time: 9.0, end_time: 9.4
Word: Wrota, start_time: 9.4, end_time: 9.7
Word: nieszczęsny, start_time: 9.7, end_time: 10.7
Word: którymi, start_time: 10.7, end_time: 11.1
Word: przed, start_time: 11.1, end_time: 11.4
Word: laty, start_time: 11.4, end_time: 11.9
Word: puszczał, start_time: 11.9, end_time: 12.6
Word: się, start_time: 12.6, end_time: 12.7
Word: w, start_time: 12.7, end_time: 12.8
Word: ziemię, start_time: 12.8, end_time: 13.2
Word: orfeus, start_time: 13.2, end_time: 13.7
Word: Szukając, start_time: 13.7, end_time: 14.6
Word: swej, start_time: 14.6, end_time: 14.9
Word: straty, start_time: 14.9, end_time: 15.5
Word: żebym, start_time: 15.5, end_time: 17.1
Word: ja, start_time: 17.1, end_time: 17.3
Word: też, start_time: 17.3, end_time: 17.6
Word: tą, start_time: 17.6, end_time: 17.9
Word: ścieżką, start_time: 17.9, end_time: 18.9
Word: swej, start_time: 18.9, end_time: 19.4
Word: namilszej, start_time: 19.4, end_time: 19.8
Word: córy, start_time: 19.8, end_time: 20.5
Word: poszedł, start_time: 20.5, end_time: 21.0
Word: szukać, start_time: 21.0, end_time: 21.2
Word: i, start_time: 21.2, end_time: 21.6
Word: on, start_time: 21.6, end_time: 22.6
Word: brud, start_time: 22.6, end_time: 23.0
Word: mógł, start_time: 23.0, end_time: 23.3
Word: przebić, start_time: 23.3, end_time: 23.8
Word: przez, start_time: 23.8, end_time: 24.2
Word: który, start_time: 24.2, end_time: 24.7
Word: srogi, start_time: 24.7, end_time: 25.4
Word: jakiś, start_time: 25.4, end_time: 25.7
Word: przewoźnik, start_time: 25.7, end_time: 26.4
Word: wozi, start_time: 26.4, end_time: 26.9
Word: blade, start_time: 26.9, end_time: 27.2
Word: cienie, start_time: 27.2, end_time: 27.6
Word: Yves, start_time: 27.6, end_time: 28.6
Word: lasy, start_time: 28.6, end_time: 28.9
Word: niewesołe, start_time: 28.9, end_time: 29.6
Word: cyprysowe, start_time: 29.6, end_time: 30.4
Word: że, start_time: 30.4, end_time: 30.7
Word: nie, start_time: 30.7, end_time: 30.9
Word: a, start_time: 30.9, end_time: 31.0
Word: ty, start_time: 31.0, end_time: 32.8
Word: nie, start_time: 32.8, end_time: 32.9
Word: Nie, start_time: 32.9, end_time: 33.2
Word: zostawaj, start_time: 33.2, end_time: 34.1
Word: wdzięczna, start_time: 34.1, end_time: 34.9
Word: lutni, start_time: 34.9, end_time: 35.4
Word: moja, start_time: 35.4, end_time: 35.8
Word: ale, start_time: 35.8, end_time: 36.7
Word: ze, start_time: 36.7, end_time: 36.9
