Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie czatyrdah Mirza drżąc myśli min całuję stopy twoją boki maszcie krymskiego statku wielki chaty w dachu o minarecie świata Ogór padyszach u ty nad skały poziomu uciekł czy w obłoki siedzisz sobie pod bramę Niebios Jak wysoki Gabriel pilnujące reńskiego gmachu ciemny las twoim płaszczem Janczary strachu twój turban z chmur haftują błyskawic potoki nam czy Słońce dopieka czyli mogła odzienia czy szarańcza plon z nie czy Kia odpali dom czatyrdah Huty zawsze głuchy nieruchomy między światem i nie wiem jak drogman stworzenia podesłać nogi i ziemię ludzi gromy
Confidence: 0.8178050518035889
Word: Adam, start_time: 0.0, end_time: 1.1
Word: Mickiewicz, start_time: 1.1, end_time: 1.3
Word: Sonety, start_time: 1.3, end_time: 2.9
Word: Krymskie, start_time: 2.9, end_time: 3.5
Word: czatyrdah, start_time: 3.5, end_time: 3.6
Word: Mirza, start_time: 3.6, end_time: 7.4
Word: drżąc, start_time: 7.4, end_time: 11.7
Word: myśli, start_time: 11.7, end_time: 12.2
Word: min, start_time: 12.2, end_time: 12.4
Word: całuję, start_time: 12.4, end_time: 12.8
Word: stopy, start_time: 12.8, end_time: 13.2
Word: twoją, start_time: 13.2, end_time: 13.5
Word: boki, start_time: 13.5, end_time: 13.9
Word: maszcie, start_time: 13.9, end_time: 15.0
Word: krymskiego, start_time: 15.0, end_time: 15.6
Word: statku, start_time: 15.6, end_time: 16.2
Word: wielki, start_time: 16.2, end_time: 17.6
Word: chaty, start_time: 17.6, end_time: 17.9
Word: w, start_time: 17.9, end_time: 18.0
Word: dachu, start_time: 18.0, end_time: 18.3
Word: o, start_time: 18.3, end_time: 18.5
Word: minarecie, start_time: 18.5, end_time: 20.4
Word: świata, start_time: 20.4, end_time: 21.1
Word: Ogór, start_time: 21.1, end_time: 22.4
Word: padyszach, start_time: 22.4, end_time: 23.1
Word: u, start_time: 23.1, end_time: 23.1
Word: ty, start_time: 23.1, end_time: 24.2
Word: nad, start_time: 24.2, end_time: 24.4
Word: skały, start_time: 24.4, end_time: 24.8
Word: poziomu, start_time: 24.8, end_time: 25.4
Word: uciekł, start_time: 25.4, end_time: 25.7
Word: czy, start_time: 25.7, end_time: 25.9
Word: w, start_time: 25.9, end_time: 26.1
Word: obłoki, start_time: 26.1, end_time: 26.6
Word: siedzisz, start_time: 26.6, end_time: 27.7
Word: sobie, start_time: 27.7, end_time: 27.8
Word: pod, start_time: 27.8, end_time: 28.1
Word: bramę, start_time: 28.1, end_time: 28.5
Word: Niebios, start_time: 28.5, end_time: 28.6
Word: Jak, start_time: 28.6, end_time: 29.2
Word: wysoki, start_time: 29.2, end_time: 29.6
Word: Gabriel, start_time: 29.6, end_time: 30.3
Word: pilnujące, start_time: 30.3, end_time: 31.5
Word: reńskiego, start_time: 31.5, end_time: 32.0
Word: gmachu, start_time: 32.0, end_time: 32.5
Word: ciemny, start_time: 32.5, end_time: 34.2
Word: las, start_time: 34.2, end_time: 34.5
Word: twoim, start_time: 34.5, end_time: 34.8
Word: płaszczem, start_time: 34.8, end_time: 35.4
Word: Janczary, start_time: 35.4, end_time: 36.5
Word: strachu, start_time: 36.5, end_time: 37.0
Word: twój, start_time: 37.0, end_time: 37.3
Word: turban, start_time: 37.3, end_time: 37.7
Word: z, start_time: 37.7, end_time: 37.8
Word: chmur, start_time: 37.8, end_time: 38.3
Word: haftują, start_time: 38.3, end_time: 38.8
Word: błyskawic, start_time: 38.8, end_time: 39.4
Word: potoki, start_time: 39.4, end_time: 39.9
Word: nam, start_time: 39.9, end_time: 41.6
Word: czy, start_time: 41.6, end_time: 42.3
Word: Słońce, start_time: 42.3, end_time: 42.7
Word: dopieka, start_time: 42.7, end_time: 43.2
Word: czyli, start_time: 43.2, end_time: 43.7
Word: mogła, start_time: 43.7, end_time: 44.0
Word: odzienia, start_time: 44.0, end_time: 44.5
Word: czy, start_time: 44.5, end_time: 45.4
Word: szarańcza, start_time: 45.4, end_time: 45.7
Word: plon, start_time: 45.7, end_time: 46.2
Word: z, start_time: 46.2, end_time: 46.3
Word: nie, start_time: 46.3, end_time: 46.7
Word: czy, start_time: 46.7, end_time: 46.9
Word: Kia, start_time: 46.9, end_time: 47.1
Word: odpali, start_time: 47.1, end_time: 47.2
Word: dom, start_time: 47.2, end_time: 47.8
Word: czatyrdah, start_time: 47.8, end_time: 49.3
Word: Huty, start_time: 49.3, end_time: 49.8
Word: zawsze, start_time: 49.8, end_time: 50.2
Word: głuchy, start_time: 50.2, end_time: 50.7
Word: nieruchomy, start_time: 50.7, end_time: 51.2
Word: między, start_time: 51.2, end_time: 52.1
Word: światem, start_time: 52.1, end_time: 52.5
Word: i, start_time: 52.5, end_time: 52.8
Word: nie, start_time: 52.8, end_time: 53.0
Word: wiem, start_time: 53.0, end_time: 53.3
Word: jak, start_time: 53.3, end_time: 53.4
Word: drogman, start_time: 53.4, end_time: 53.9
Word: stworzenia, start_time: 53.9, end_time: 54.5
Word: podesłać, start_time: 54.5, end_time: 56.3
Word: nogi, start_time: 56.3, end_time: 57.0
Word: i, start_time: 57.0, end_time: 57.0
Word: ziemię, start_time: 57.0, end_time: 57.6
Word: ludzi, start_time: 57.6, end_time: 58.1
Word: gromy, start_time: 58.1, end_time: 58.7
Transcript: słuchasz tylko Co mówi Bóg do przyrodzenia
Confidence: 0.9217633605003357
Word: słuchasz, start_time: 59.9, end_time: 60.2
Word: tylko, start_time: 60.2, end_time: 60.4
Word: Co, start_time: 60.4, end_time: 61.6
Word: mówi, start_time: 61.6, end_time: 61.8
Word: Bóg, start_time: 61.8, end_time: 62.0
Word: do, start_time: 62.0, end_time: 62.3
Word: przyrodzenia, start_time: 62.3, end_time: 62.6
