Waiting for operation to complete...
Transcript: Ignacy Krasicki
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.0, end_time: 1.1
Word: Krasicki, start_time: 1.1, end_time: 1.6
Transcript:  bajki i przypowieści
Confidence: 0.9785358309745789
Word: bajki, start_time: 3.3, end_time: 4.0
Word: i, start_time: 4.0, end_time: 4.2
Word: przypowieści, start_time: 4.2, end_time: 4.6
Transcript:  strumyk i fontanny impet wody w fontannach gdy ogromnie huczał strumyk blisko płynący zazdrościł i mruczał pękły rury do wody hojnie dodawały strumyk płynął jak pierwej fontanny ustały nastąpiła pożaru radość niewymowne poznał że kunszt na to że nigdy nie wyrówna
Confidence: 0.9199661612510681
Word: strumyk, start_time: 7.0, end_time: 7.7
Word: i, start_time: 7.7, end_time: 7.8
Word: fontanny, start_time: 7.8, end_time: 8.6
Word: impet, start_time: 8.6, end_time: 11.3
Word: wody, start_time: 11.3, end_time: 11.7
Word: w, start_time: 11.7, end_time: 11.8
Word: fontannach, start_time: 11.8, end_time: 12.8
Word: gdy, start_time: 12.8, end_time: 13.5
Word: ogromnie, start_time: 13.5, end_time: 14.0
Word: huczał, start_time: 14.0, end_time: 14.5
Word: strumyk, start_time: 14.5, end_time: 15.6
Word: blisko, start_time: 15.6, end_time: 16.1
Word: płynący, start_time: 16.1, end_time: 16.8
Word: zazdrościł, start_time: 16.8, end_time: 18.0
Word: i, start_time: 18.0, end_time: 18.1
Word: mruczał, start_time: 18.1, end_time: 19.3
Word: pękły, start_time: 19.3, end_time: 20.8
Word: rury, start_time: 20.8, end_time: 21.0
Word: do, start_time: 21.0, end_time: 21.7
Word: wody, start_time: 21.7, end_time: 21.8
Word: hojnie, start_time: 21.8, end_time: 22.6
Word: dodawały, start_time: 22.6, end_time: 23.2
Word: strumyk, start_time: 23.2, end_time: 24.3
Word: płynął, start_time: 24.3, end_time: 24.6
Word: jak, start_time: 24.6, end_time: 24.8
Word: pierwej, start_time: 24.8, end_time: 25.2
Word: fontanny, start_time: 25.2, end_time: 26.5
Word: ustały, start_time: 26.5, end_time: 27.2
Word: nastąpiła, start_time: 27.2, end_time: 29.0
Word: pożaru, start_time: 29.0, end_time: 29.5
Word: radość, start_time: 29.5, end_time: 30.4
Word: niewymowne, start_time: 30.4, end_time: 31.4
Word: poznał, start_time: 31.4, end_time: 32.7
Word: że, start_time: 32.7, end_time: 32.9
Word: kunszt, start_time: 32.9, end_time: 33.6
Word: na, start_time: 33.6, end_time: 34.2
Word: to, start_time: 34.2, end_time: 34.4
Word: że, start_time: 34.4, end_time: 34.6
Word: nigdy, start_time: 34.6, end_time: 35.6
Word: nie, start_time: 35.6, end_time: 35.9
Word: wyrówna, start_time: 35.9, end_time: 36.5
