Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren 16 nieszczęściu gwoli a swojej żałości która miałem prawie przejmuje do kości lub nią i wdzięczny rym porzucić muszę ledwie nie duszę żywe czy mięsem obłudny frasuje którego ściany z oknem wylatuje z Luckiem myśli tym i owym bawi co błąd na Jawi o błędzie ruski ocalonych dumy jako to łatwo pisać Zrozum kiedy powoli świat mamy A głowa człowieku zdrowa w dostatku będąc ubóstwo Chwalimy w roskoszy żałość lekcje szacujemy a póki wełny skompyy prąd przestaje śmierć nam zadaje
Confidence: 0.8139097094535828
Word: Jan, start_time: 0.30000000000000004, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: Treny, start_time: 1.1, end_time: 2.7
Word: Tren, start_time: 2.7, end_time: 4.4
Word: 16, start_time: 4.4, end_time: 5.4
Word: nieszczęściu, start_time: 5.4, end_time: 10.0
Word: gwoli, start_time: 10.0, end_time: 10.6
Word: a, start_time: 10.6, end_time: 10.7
Word: swojej, start_time: 10.7, end_time: 11.5
Word: żałości, start_time: 11.5, end_time: 12.2
Word: która, start_time: 12.2, end_time: 13.6
Word: miałem, start_time: 13.6, end_time: 13.9
Word: prawie, start_time: 13.9, end_time: 14.1
Word: przejmuje, start_time: 14.1, end_time: 14.7
Word: do, start_time: 14.7, end_time: 14.8
Word: kości, start_time: 14.8, end_time: 15.5
Word: lub, start_time: 15.5, end_time: 16.7
Word: nią, start_time: 16.7, end_time: 17.0
Word: i, start_time: 17.0, end_time: 17.3
Word: wdzięczny, start_time: 17.3, end_time: 18.1
Word: rym, start_time: 18.1, end_time: 18.4
Word: porzucić, start_time: 18.4, end_time: 19.5
Word: muszę, start_time: 19.5, end_time: 19.7
Word: ledwie, start_time: 19.7, end_time: 21.5
Word: nie, start_time: 21.5, end_time: 21.6
Word: duszę, start_time: 21.6, end_time: 22.0
Word: żywe, start_time: 22.0, end_time: 24.1
Word: czy, start_time: 24.1, end_time: 24.1
Word: mięsem, start_time: 24.1, end_time: 25.5
Word: obłudny, start_time: 25.5, end_time: 26.3
Word: frasuje, start_time: 26.3, end_time: 26.8
Word: którego, start_time: 26.8, end_time: 28.0
Word: ściany, start_time: 28.0, end_time: 28.3
Word: z, start_time: 28.3, end_time: 28.3
Word: oknem, start_time: 28.3, end_time: 28.8
Word: wylatuje, start_time: 28.8, end_time: 29.5
Word: z, start_time: 29.5, end_time: 29.6
Word: Luckiem, start_time: 29.6, end_time: 30.6
Word: myśli, start_time: 30.6, end_time: 30.9
Word: tym, start_time: 30.9, end_time: 31.3
Word: i, start_time: 31.3, end_time: 31.4
Word: owym, start_time: 31.4, end_time: 31.7
Word: bawi, start_time: 31.7, end_time: 32.3
Word: co, start_time: 32.3, end_time: 33.0
Word: błąd, start_time: 33.0, end_time: 33.5
Word: na, start_time: 33.5, end_time: 33.7
Word: Jawi, start_time: 33.7, end_time: 34.1
Word: o, start_time: 34.1, end_time: 34.2
Word: błędzie, start_time: 34.2, end_time: 37.1
Word: ruski, start_time: 37.1, end_time: 37.6
Word: ocalonych, start_time: 37.6, end_time: 38.9
Word: dumy, start_time: 38.9, end_time: 39.3
Word: jako, start_time: 39.3, end_time: 40.2
Word: to, start_time: 40.2, end_time: 40.4
Word: łatwo, start_time: 40.4, end_time: 40.8
Word: pisać, start_time: 40.8, end_time: 41.2
Word: Zrozum, start_time: 41.2, end_time: 42.1
Word: kiedy, start_time: 42.1, end_time: 42.5
Word: powoli, start_time: 42.5, end_time: 43.1
Word: świat, start_time: 43.1, end_time: 43.4
