Waiting for operation to complete...
Transcript: Bolesław Leśmian kochankowie
Confidence: 0.9785358309745789
Word: Bolesław, start_time: 0.0, end_time: 0.8
Word: Leśmian, start_time: 0.8, end_time: 0.8
Word: kochankowie, start_time: 0.8, end_time: 2.3
Transcript:  ledwo dziewczyna przyszła z daleka dreszcz go obleciał skrzydlaty zatrze podała martwa powieka i Skrobów Wyjrzał na światy
Confidence: 0.9166532158851624
Word: ledwo, start_time: 4.8, end_time: 5.3
Word: dziewczyna, start_time: 5.3, end_time: 5.8
Word: przyszła, start_time: 5.8, end_time: 6.0
Word: z, start_time: 6.0, end_time: 6.3
Word: daleka, start_time: 6.3, end_time: 6.7
Word: dreszcz, start_time: 6.7, end_time: 7.8
Word: go, start_time: 7.8, end_time: 7.9
Word: obleciał, start_time: 7.9, end_time: 8.4
Word: skrzydlaty, start_time: 8.4, end_time: 9.1
Word: zatrze, start_time: 9.1, end_time: 10.7
Word: podała, start_time: 10.7, end_time: 11.1
Word: martwa, start_time: 11.1, end_time: 11.5
Word: powieka, start_time: 11.5, end_time: 12.0
Word: i, start_time: 12.0, end_time: 12.1
Word: Skrobów, start_time: 12.1, end_time: 13.4
Word: Wyjrzał, start_time: 13.4, end_time: 13.9
Word: na, start_time: 13.9, end_time: 14.0
Word: światy, start_time: 14.0, end_time: 14.5
Transcript:  dobrze żeś przyszła gnije daremnie własnego niepewny cienia ziemi jest że o to Nie ma mnie we mnie są tylko moje cierpienia Powiedz coś halo na ponad mogiłą śpiącemu mogił o błędzie gdzie się podziewa To co nam było a nigdy mną już nie będzie
Confidence: 0.9299582839012146
Word: dobrze, start_time: 16.0, end_time: 16.6
Word: żeś, start_time: 16.6, end_time: 16.7
Word: przyszła, start_time: 16.7, end_time: 17.3
Word: gnije, start_time: 17.3, end_time: 18.3
Word: daremnie, start_time: 18.3, end_time: 18.7
Word: własnego, start_time: 18.7, end_time: 20.1
Word: niepewny, start_time: 20.1, end_time: 20.7
Word: cienia, start_time: 20.7, end_time: 21.0
Word: ziemi, start_time: 21.0, end_time: 22.7
Word: jest, start_time: 22.7, end_time: 22.8
Word: że, start_time: 22.8, end_time: 23.1
Word: o, start_time: 23.1, end_time: 23.2
Word: to, start_time: 23.2, end_time: 23.5
Word: Nie, start_time: 23.5, end_time: 24.0
Word: ma, start_time: 24.0, end_time: 24.1
Word: mnie, start_time: 24.1, end_time: 24.3
Word: we, start_time: 24.3, end_time: 24.7
Word: mnie, start_time: 24.7, end_time: 24.8
Word: są, start_time: 24.8, end_time: 25.9
Word: tylko, start_time: 25.9, end_time: 26.1
Word: moje, start_time: 26.1, end_time: 26.4
Word: cierpienia, start_time: 26.4, end_time: 27.1
Word: Powiedz, start_time: 27.1, end_time: 29.3
Word: coś, start_time: 29.3, end_time: 29.5
Word: halo, start_time: 29.5, end_time: 29.8
Word: na, start_time: 29.8, end_time: 30.0
Word: ponad, start_time: 30.0, end_time: 30.3
Word: mogiłą, start_time: 30.3, end_time: 30.7
Word: śpiącemu, start_time: 30.7, end_time: 31.8
Word: mogił, start_time: 31.8, end_time: 32.3
Word: o, start_time: 32.3, end_time: 32.4
Word: błędzie, start_time: 32.4, end_time: 32.8
Word: gdzie, start_time: 32.8, end_time: 34.1
Word: się, start_time: 34.1, end_time: 34.3
Word: podziewa, start_time: 34.3, end_time: 34.7
Word: To, start_time: 34.7, end_time: 34.9
Word: co, start_time: 34.9, end_time: 35.2
Word: nam, start_time: 35.2, end_time: 35.5
Word: było, start_time: 35.5, end_time: 35.7
Word: a, start_time: 35.7, end_time: 36.1
Word: nigdy, start_time: 36.1, end_time: 37.2
Word: mną, start_time: 37.2, end_time: 37.4
Word: już, start_time: 37.4, end_time: 37.7
Word: nie, start_time: 37.7, end_time: 37.8
Word: będzie, start_time: 37.8, end_time: 38.2
Transcript:  nic nie odrzekła w trwodze dziecięcej znaczy martwa padła na wrzosy pewno kochała o wiele więcej niż myślę kusząc niebiosy
Confidence: 0.9257729649543762
Word: nic, start_time: 39.0, end_time: 40.3
Word: nie, start_time: 40.3, end_time: 40.5
Word: odrzekła, start_time: 40.5, end_time: 41.0
Word: w, start_time: 41.0, end_time: 41.1
Word: trwodze, start_time: 41.1, end_time: 41.4
Word: dziecięcej, start_time: 41.4, end_time: 42.2
Word: znaczy, start_time: 42.2, end_time: 42.9
Word: martwa, start_time: 42.9, end_time: 43.2
Word: padła, start_time: 43.2, end_time: 43.7
Word: na, start_time: 43.7, end_time: 43.8
Word: wrzosy, start_time: 43.8, end_time: 44.2
Word: pewno, start_time: 44.2, end_time: 45.5
Word: kochała, start_time: 45.5, end_time: 45.9
Word: o, start_time: 45.9, end_time: 46.0
Word: wiele, start_time: 46.0, end_time: 46.3
Word: więcej, start_time: 46.3, end_time: 46.6
Word: niż, start_time: 46.6, end_time: 47.2
Word: myślę, start_time: 47.2, end_time: 47.7
Word: kusząc, start_time: 47.7, end_time: 48.3
Word: niebiosy, start_time: 48.3, end_time: 48.8
Transcript:  padła w Ustroniu o jesień abym gdzie kwiatem straszną różowiec gdy kochankowi całym swym ciałem dać te jedyną odpowiedź
Confidence: 0.8785006999969482
Word: padła, start_time: 49.9, end_time: 51.3
Word: w, start_time: 51.3, end_time: 51.3
Word: Ustroniu, start_time: 51.3, end_time: 51.9
Word: o, start_time: 51.9, end_time: 52.0
Word: jesień, start_time: 52.0, end_time: 52.5
Word: abym, start_time: 52.5, end_time: 52.8
Word: gdzie, start_time: 52.8, end_time: 53.4
Word: kwiatem, start_time: 53.4, end_time: 53.9
Word: straszną, start_time: 53.9, end_time: 54.6
Word: różowiec, start_time: 54.6, end_time: 55.1
Word: gdy, start_time: 55.1, end_time: 56.0
Word: kochankowi, start_time: 56.0, end_time: 56.6
Word: całym, start_time: 56.6, end_time: 57.3
Word: swym, start_time: 57.3, end_time: 57.5
Word: ciałem, start_time: 57.5, end_time: 57.9
Word: dać, start_time: 57.9, end_time: 58.8
Word: te, start_time: 58.8, end_time: 59.2
Word: jedyną, start_time: 59.2, end_time: 59.6
Word: odpowiedź, start_time: 59.6, end_time: 59.8
