Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki nowe Kruk i lis bywa często zwiedzionym kto lubi być chwalonym Kruk miał w pysku ser ogromny Lis niby skromny przyszedł do niego i rzekł miły bracie nie mogę się nacieszyć Kiedy patrzę na cóż to za oczy ich blask aż mi oczy Czyż można dostać taką postać a pióra jakie w klinice jednak A jeśli nie jestem w błędzie pewnie i głos śliczny będzie więc Kruk z kantaty skoro pysk rozdzielił ser wypadł Lis go porwał i Kruka zostawił
Confidence: 0.9415311813354492
Word: Ignacy, start_time: 0.0, end_time: 0.4
Word: Krasicki, start_time: 0.4, end_time: 0.9
Word: bajki, start_time: 0.9, end_time: 1.4
Word: nowe, start_time: 1.4, end_time: 2.1
Word: Kruk, start_time: 2.1, end_time: 3.9
Word: i, start_time: 3.9, end_time: 4.1
Word: lis, start_time: 4.1, end_time: 4.6
Word: bywa, start_time: 4.6, end_time: 7.4
Word: często, start_time: 7.4, end_time: 7.9
Word: zwiedzionym, start_time: 7.9, end_time: 8.0
Word: kto, start_time: 8.0, end_time: 9.0
Word: lubi, start_time: 9.0, end_time: 9.3
Word: być, start_time: 9.3, end_time: 9.9
Word: chwalonym, start_time: 9.9, end_time: 10.1
Word: Kruk, start_time: 10.1, end_time: 12.3
Word: miał, start_time: 12.3, end_time: 12.8
Word: w, start_time: 12.8, end_time: 12.9
Word: pysku, start_time: 12.9, end_time: 13.4
Word: ser, start_time: 13.4, end_time: 13.7
Word: ogromny, start_time: 13.7, end_time: 14.6
Word: Lis, start_time: 14.6, end_time: 15.5
Word: niby, start_time: 15.5, end_time: 16.3
Word: skromny, start_time: 16.3, end_time: 17.1
Word: przyszedł, start_time: 17.1, end_time: 18.0
Word: do, start_time: 18.0, end_time: 18.3
Word: niego, start_time: 18.3, end_time: 18.6
Word: i, start_time: 18.6, end_time: 18.7
Word: rzekł, start_time: 18.7, end_time: 19.2
Word: miły, start_time: 19.2, end_time: 20.4
Word: bracie, start_time: 20.4, end_time: 20.5
Word: nie, start_time: 20.5, end_time: 21.5
Word: mogę, start_time: 21.5, end_time: 21.7
Word: się, start_time: 21.7, end_time: 21.9
Word: nacieszyć, start_time: 21.9, end_time: 22.1
Word: Kiedy, start_time: 22.1, end_time: 23.0
Word: patrzę, start_time: 23.0, end_time: 23.6
Word: na, start_time: 23.6, end_time: 23.7
Word: cóż, start_time: 23.7, end_time: 24.9
Word: to, start_time: 24.9, end_time: 25.1
Word: za, start_time: 25.1, end_time: 25.2
Word: oczy, start_time: 25.2, end_time: 25.7
Word: ich, start_time: 25.7, end_time: 26.6
Word: blask, start_time: 26.6, end_time: 27.0
Word: aż, start_time: 27.0, end_time: 27.5
Word: mi, start_time: 27.5, end_time: 27.8
Word: oczy, start_time: 27.8, end_time: 28.1
Word: Czyż, start_time: 28.1, end_time: 29.0
Word: można, start_time: 29.0, end_time: 29.3
Word: dostać, start_time: 29.3, end_time: 30.0
Word: taką, start_time: 30.0, end_time: 30.5
Word: postać, start_time: 30.5, end_time: 31.3
Word: a, start_time: 31.3, end_time: 31.6
Word: pióra, start_time: 31.6, end_time: 32.7
Word: jakie, start_time: 32.7, end_time: 33.3
Word: w, start_time: 33.3, end_time: 33.4
Word: klinice, start_time: 33.4, end_time: 34.8
Word: jednak, start_time: 34.8, end_time: 35.7
Word: A, start_time: 35.7, end_time: 35.9
Word: jeśli, start_time: 35.9, end_time: 37.0
Word: nie, start_time: 37.0, end_time: 37.1
Word: jestem, start_time: 37.1, end_time: 37.6
Word: w, start_time: 37.6, end_time: 37.7
Word: błędzie, start_time: 37.7, end_time: 38.0
Word: pewnie, start_time: 38.0, end_time: 39.2
Word: i, start_time: 39.2, end_time: 39.2
Word: głos, start_time: 39.2, end_time: 39.9
Word: śliczny, start_time: 39.9, end_time: 41.3
Word: będzie, start_time: 41.3, end_time: 42.0
Word: więc, start_time: 42.0, end_time: 43.2
Word: Kruk, start_time: 43.2, end_time: 44.0
Word: z, start_time: 44.0, end_time: 44.2
Word: kantaty, start_time: 44.2, end_time: 45.1
Word: skoro, start_time: 45.1, end_time: 46.2
Word: pysk, start_time: 46.2, end_time: 46.7
Word: rozdzielił, start_time: 46.7, end_time: 47.7
Word: ser, start_time: 47.7, end_time: 48.5
Word: wypadł, start_time: 48.5, end_time: 49.0
Word: Lis, start_time: 49.0, end_time: 49.7
Word: go, start_time: 49.7, end_time: 50.0
Word: porwał, start_time: 50.0, end_time: 50.6
Word: i, start_time: 50.6, end_time: 50.7
Word: Kruka, start_time: 50.7, end_time: 52.0
Word: zostawił, start_time: 52.0, end_time: 53.1
