Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Tulipan i fiołek
Confidence: 0.9565244317054749
Word: Ignacy, start_time: 0.0, end_time: 0.9
Word: Krasicki, start_time: 0.9, end_time: 1.3
Word: bajki, start_time: 1.3, end_time: 1.7000000000000002
Word: i, start_time: 1.7000000000000002, end_time: 3.0
Word: przypowieści, start_time: 3.0, end_time: 3.2
Word: Tulipan, start_time: 3.2, end_time: 5.5
Word: i, start_time: 5.5, end_time: 5.6
Word: fiołek, start_time: 5.6, end_time: 6.3
Transcript:  Tulipan okazały patrzył na to krzywo że fijałek w przyjaźni zostawał z pokrzywą nadszedł pan do ogrodu tegoż właśnie rana Widzę że pięknie zeszedł urwał tulipana a gdy się do bukietu i fijałek zdarzył chciał go zerwać ale się pokrzywą poparzył patrzę na to Tulipan mądry poniewczasie i poznał że przyjaciel choć nierówny zda się
Confidence: 0.9410320520401001
Word: Tulipan, start_time: 9.3, end_time: 10.0
Word: okazały, start_time: 10.0, end_time: 11.3
Word: patrzył, start_time: 11.3, end_time: 12.2
Word: na, start_time: 12.2, end_time: 12.4
Word: to, start_time: 12.4, end_time: 12.5
Word: krzywo, start_time: 12.5, end_time: 12.9
Word: że, start_time: 12.9, end_time: 13.1
Word: fijałek, start_time: 13.1, end_time: 13.6
Word: w, start_time: 13.6, end_time: 13.8
Word: przyjaźni, start_time: 13.8, end_time: 14.5
Word: zostawał, start_time: 14.5, end_time: 15.1
Word: z, start_time: 15.1, end_time: 15.3
Word: pokrzywą, start_time: 15.3, end_time: 16.0
Word: nadszedł, start_time: 16.0, end_time: 17.5
Word: pan, start_time: 17.5, end_time: 17.8
Word: do, start_time: 17.8, end_time: 18.0
Word: ogrodu, start_time: 18.0, end_time: 18.5
Word: tegoż, start_time: 18.5, end_time: 19.3
Word: właśnie, start_time: 19.3, end_time: 19.9
Word: rana, start_time: 19.9, end_time: 20.3
Word: Widzę, start_time: 20.3, end_time: 21.3
Word: że, start_time: 21.3, end_time: 21.7
Word: pięknie, start_time: 21.7, end_time: 22.5
Word: zeszedł, start_time: 22.5, end_time: 22.9
Word: urwał, start_time: 22.9, end_time: 24.2
Word: tulipana, start_time: 24.2, end_time: 25.0
Word: a, start_time: 25.0, end_time: 25.1
Word: gdy, start_time: 25.1, end_time: 26.2
Word: się, start_time: 26.2, end_time: 26.2
Word: do, start_time: 26.2, end_time: 26.5
Word: bukietu, start_time: 26.5, end_time: 27.0
Word: i, start_time: 27.0, end_time: 27.1
Word: fijałek, start_time: 27.1, end_time: 27.8
Word: zdarzył, start_time: 27.8, end_time: 28.7
Word: chciał, start_time: 28.7, end_time: 29.0
Word: go, start_time: 29.0, end_time: 29.2
Word: zerwać, start_time: 29.2, end_time: 29.6
Word: ale, start_time: 29.6, end_time: 30.5
Word: się, start_time: 30.5, end_time: 30.8
Word: pokrzywą, start_time: 30.8, end_time: 31.5
Word: poparzył, start_time: 31.5, end_time: 32.2
Word: patrzę, start_time: 32.2, end_time: 33.7
Word: na, start_time: 33.7, end_time: 34.0
Word: to, start_time: 34.0, end_time: 34.1
Word: Tulipan, start_time: 34.1, end_time: 34.7
Word: mądry, start_time: 34.7, end_time: 35.9
Word: poniewczasie, start_time: 35.9, end_time: 36.1
Word: i, start_time: 36.1, end_time: 36.9
Word: poznał, start_time: 36.9, end_time: 38.2
Word: że, start_time: 38.2, end_time: 39.0
Word: przyjaciel, start_time: 39.0, end_time: 39.6
Word: choć, start_time: 39.6, end_time: 40.4
Word: nierówny, start_time: 40.4, end_time: 41.1
Word: zda, start_time: 41.1, end_time: 42.1
Word: się, start_time: 42.1, end_time: 42.5
