Waiting for operation to complete...
Transcript: Adam Mickiewicz Sonety Krymskie mogiły haremu Mirza do Pielgrzyma to z winnicy miłości niedojrzałej antonescu Allaha to perełki wschodu z morza uciech i szczęścia porwała za młodu trudności do mrocznego one screen niepamięci czasu zasłona nad nimi turban zimny błyszczysz od ogrodu Jak Buńczuk wojska cieniów ile 2 u spodu zostały dłonią Giaura wyryty imiona aby róże damskie o czystości stoku od kwitnęła dni wasze posty to liściami na wieki zatajony niewierne w oku teraz Group wasz spojrzenie cudzoziemca plami pozwala mu darujesz wielki prorok u on jeden z cudzoziemców Pooglądał ze łzami
Confidence: 0.9282538294792175
Word: Adam, start_time: 0.0, end_time: 1.0
Word: Mickiewicz, start_time: 1.0, end_time: 1.2
Word: Sonety, start_time: 1.2, end_time: 2.9
Word: Krymskie, start_time: 2.9, end_time: 3.4
Word: mogiły, start_time: 3.4, end_time: 5.0
Word: haremu, start_time: 5.0, end_time: 5.0
Word: Mirza, start_time: 5.0, end_time: 6.7
Word: do, start_time: 6.7, end_time: 6.9
Word: Pielgrzyma, start_time: 6.9, end_time: 7.5
Word: to, start_time: 7.5, end_time: 9.3
Word: z, start_time: 9.3, end_time: 9.4
Word: winnicy, start_time: 9.4, end_time: 9.9
Word: miłości, start_time: 9.9, end_time: 10.5
Word: niedojrzałej, start_time: 10.5, end_time: 10.8
Word: antonescu, start_time: 10.8, end_time: 12.1
Word: Allaha, start_time: 12.1, end_time: 12.9
Word: to, start_time: 12.9, end_time: 14.4
Word: perełki, start_time: 14.4, end_time: 14.9
Word: wschodu, start_time: 14.9, end_time: 15.4
Word: z, start_time: 15.4, end_time: 15.6
Word: morza, start_time: 15.6, end_time: 16.1
Word: uciech, start_time: 16.1, end_time: 16.5
Word: i, start_time: 16.5, end_time: 16.6
Word: szczęścia, start_time: 16.6, end_time: 17.2
Word: porwała, start_time: 17.2, end_time: 18.3
Word: za, start_time: 18.3, end_time: 18.4
Word: młodu, start_time: 18.4, end_time: 18.9
Word: trudności, start_time: 18.9, end_time: 20.9
Word: do, start_time: 20.9, end_time: 21.3
Word: mrocznego, start_time: 21.3, end_time: 21.8
Word: one, start_time: 21.8, end_time: 22.1
Word: screen, start_time: 22.1, end_time: 23.9
Word: niepamięci, start_time: 23.9, end_time: 24.8
Word: czasu, start_time: 24.8, end_time: 25.2
Word: zasłona, start_time: 25.2, end_time: 25.7
Word: nad, start_time: 25.7, end_time: 27.0
Word: nimi, start_time: 27.0, end_time: 27.2
Word: turban, start_time: 27.2, end_time: 27.7
Word: zimny, start_time: 27.7, end_time: 28.2
Word: błyszczysz, start_time: 28.2, end_time: 28.7
Word: od, start_time: 28.7, end_time: 28.8
Word: ogrodu, start_time: 28.8, end_time: 29.3
Word: Jak, start_time: 29.3, end_time: 29.8
Word: Buńczuk, start_time: 29.8, end_time: 30.3
Word: wojska, start_time: 30.3, end_time: 30.8
Word: cieniów, start_time: 30.8, end_time: 31.2
Word: ile, start_time: 31.2, end_time: 31.5
Word: 2, start_time: 31.5, end_time: 31.7
Word: u, start_time: 31.7, end_time: 31.8
Word: spodu, start_time: 31.8, end_time: 32.2
Word: zostały, start_time: 32.2, end_time: 32.7
Word: dłonią, start_time: 32.7, end_time: 33.0
Word: Giaura, start_time: 33.0, end_time: 33.4
Word: wyryty, start_time: 33.4, end_time: 33.8
Word: imiona, start_time: 33.8, end_time: 34.3
Word: aby, start_time: 34.3, end_time: 36.3
Word: róże, start_time: 36.3, end_time: 36.6
Word: damskie, start_time: 36.6, end_time: 37.1
Word: o, start_time: 37.1, end_time: 37.4
Word: czystości, start_time: 37.4, end_time: 39.3
Word: stoku, start_time: 39.3, end_time: 39.8
Word: od, start_time: 39.8, end_time: 39.9
Word: kwitnęła, start_time: 39.9, end_time: 40.4
Word: dni, start_time: 40.4, end_time: 40.7
Word: wasze, start_time: 40.7, end_time: 41.2
Word: posty, start_time: 41.2, end_time: 41.7
Word: to, start_time: 41.7, end_time: 41.8
Word: liściami, start_time: 41.8, end_time: 42.3
Word: na, start_time: 42.3, end_time: 43.2
Word: wieki, start_time: 43.2, end_time: 43.5
Word: zatajony, start_time: 43.5, end_time: 44.1
Word: niewierne, start_time: 44.1, end_time: 44.5
Word: w, start_time: 44.5, end_time: 44.7
Word: oku, start_time: 44.7, end_time: 45.0
Word: teraz, start_time: 45.0, end_time: 46.5
Word: Group, start_time: 46.5, end_time: 46.8
Word: wasz, start_time: 46.8, end_time: 47.1
Word: spojrzenie, start_time: 47.1, end_time: 48.2
Word: cudzoziemca, start_time: 48.2, end_time: 48.8
Word: plami, start_time: 48.8, end_time: 49.2
Word: pozwala, start_time: 49.2, end_time: 50.7
Word: mu, start_time: 50.7, end_time: 51.0
Word: darujesz, start_time: 51.0, end_time: 52.5
Word: wielki, start_time: 52.5, end_time: 53.0
Word: prorok, start_time: 53.0, end_time: 53.3
Word: u, start_time: 53.3, end_time: 53.5
Word: on, start_time: 53.5, end_time: 54.0
Word: jeden, start_time: 54.0, end_time: 54.3
Word: z, start_time: 54.3, end_time: 54.4
Word: cudzoziemców, start_time: 54.4, end_time: 55.1
Word: Pooglądał, start_time: 55.1, end_time: 55.7
Word: ze, start_time: 55.7, end_time: 55.8
Word: łzami, start_time: 55.8, end_time: 56.0
