Waiting for operation to complete...
Transcript: Jan Kochanowski Treny Tren 13 moja wdzięczna Urszula bodaj tym nie była albo nie umierała lub się nie rodziła małe pociechy płacę wielkim żalem swoim zatem nieodpowiednim pożegnaniem twoim pomyliłaś mnie jako nocny sen znikomy który wielkością złota cieszy zmysł Łakomy potem nagle uciecze a temu naj Arizony skarbie no chęci rządzą zostawi tak jak ty mnie Urszula droga uczyniła wielkieś nadzieję w moim sercu rozliczyła po tym myślę smutnego nagle odbierała i wszystkim moje z sobą pociechy zabrała wzięłaś mi Zgoła mówiąc duże połowice Ostatek przy mnie
Confidence: 0.8117129802703857
Word: Jan, start_time: 0.30000000000000004, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: Treny, start_time: 1.1, end_time: 2.7
Word: Tren, start_time: 2.7, end_time: 4.4
Word: 13, start_time: 4.4, end_time: 5.3
Word: moja, start_time: 5.3, end_time: 8.2
Word: wdzięczna, start_time: 8.2, end_time: 9.0
Word: Urszula, start_time: 9.0, end_time: 9.6
Word: bodaj, start_time: 9.6, end_time: 11.4
Word: tym, start_time: 11.4, end_time: 11.6
Word: nie, start_time: 11.6, end_time: 11.8
Word: była, start_time: 11.8, end_time: 12.1
Word: albo, start_time: 12.1, end_time: 12.5
Word: nie, start_time: 12.5, end_time: 12.7
Word: umierała, start_time: 12.7, end_time: 13.3
Word: lub, start_time: 13.3, end_time: 14.2
Word: się, start_time: 14.2, end_time: 14.4
Word: nie, start_time: 14.4, end_time: 14.6
Word: rodziła, start_time: 14.6, end_time: 15.2
Word: małe, start_time: 15.2, end_time: 17.3
Word: pociechy, start_time: 17.3, end_time: 17.6
Word: płacę, start_time: 17.6, end_time: 18.4
Word: wielkim, start_time: 18.4, end_time: 18.9
Word: żalem, start_time: 18.9, end_time: 19.0
Word: swoim, start_time: 19.0, end_time: 19.9
Word: zatem, start_time: 19.9, end_time: 20.9
Word: nieodpowiednim, start_time: 20.9, end_time: 21.7
Word: pożegnaniem, start_time: 21.7, end_time: 22.4
Word: twoim, start_time: 22.4, end_time: 22.9
Word: pomyliłaś, start_time: 22.9, end_time: 25.1
Word: mnie, start_time: 25.1, end_time: 25.4
Word: jako, start_time: 25.4, end_time: 26.2
Word: nocny, start_time: 26.2, end_time: 26.6
Word: sen, start_time: 26.6, end_time: 27.0
Word: znikomy, start_time: 27.0, end_time: 27.7
Word: który, start_time: 27.7, end_time: 28.8
Word: wielkością, start_time: 28.8, end_time: 29.3
Word: złota, start_time: 29.3, end_time: 29.7
Word: cieszy, start_time: 29.7, end_time: 30.1
Word: zmysł, start_time: 30.1, end_time: 30.8
Word: Łakomy, start_time: 30.8, end_time: 31.5
Word: potem, start_time: 31.5, end_time: 32.5
Word: nagle, start_time: 32.5, end_time: 32.8
Word: uciecze, start_time: 32.8, end_time: 33.5
Word: a, start_time: 33.5, end_time: 33.6
Word: temu, start_time: 33.6, end_time: 34.7
Word: naj, start_time: 34.7, end_time: 35.0
Word: Arizony, start_time: 35.0, end_time: 35.8
Word: skarbie, start_time: 35.8, end_time: 36.5
Word: no, start_time: 36.5, end_time: 36.7
Word: chęci, start_time: 36.7, end_time: 37.3
Word: rządzą, start_time: 37.3, end_time: 37.9
Word: zostawi, start_time: 37.9, end_time: 38.9
Word: tak, start_time: 38.9, end_time: 40.6
Word: jak, start_time: 40.6, end_time: 40.8
Word: ty, start_time: 40.8, end_time: 41.0
Word: mnie, start_time: 41.0, end_time: 41.2
Word: Urszula, start_time: 41.2, end_time: 41.7
Word: droga, start_time: 41.7, end_time: 42.4
