Waiting for operation to complete...
Transcript: Adam Asnyk Zaczarowana królewna Zaczarowana królewna w mirtowy w lasku drzemię u nóg jej lutnia śpiewna zsunęła się na ziemię niedokończona pioseneczka uśmiechem Lśni na twarzy drżą jeszcze jej usteczka o czymś rozkosznym Marzy Marzy o jednym z rycerzy że idąc przez odmęty do 105 to przybieżeli przerwie sen zakręt lecz rycerz co walczył dla niej ten męstwo swe przeceniona błąkał się w otchłani i zwątpił i skamieniał
Confidence: 0.9152255654335022
Word: Adam, start_time: 0.0, end_time: 0.8
Word: Asnyk, start_time: 0.8, end_time: 1.2
Word: Zaczarowana, start_time: 1.2, end_time: 1.6
Word: królewna, start_time: 1.6, end_time: 3.0
Word: Zaczarowana, start_time: 3.0, end_time: 7.0
Word: królewna, start_time: 7.0, end_time: 7.2
Word: w, start_time: 7.2, end_time: 7.7
Word: mirtowy, start_time: 7.7, end_time: 8.2
Word: w, start_time: 8.2, end_time: 8.3
Word: lasku, start_time: 8.3, end_time: 8.7
Word: drzemię, start_time: 8.7, end_time: 9.2
Word: u, start_time: 9.2, end_time: 9.2
Word: nóg, start_time: 9.2, end_time: 10.8
Word: jej, start_time: 10.8, end_time: 10.9
Word: lutnia, start_time: 10.9, end_time: 11.3
Word: śpiewna, start_time: 11.3, end_time: 11.8
Word: zsunęła, start_time: 11.8, end_time: 12.5
Word: się, start_time: 12.5, end_time: 12.5
Word: na, start_time: 12.5, end_time: 12.7
Word: ziemię, start_time: 12.7, end_time: 13.2
Word: niedokończona, start_time: 13.2, end_time: 15.1
Word: pioseneczka, start_time: 15.1, end_time: 15.8
Word: uśmiechem, start_time: 15.8, end_time: 16.3
Word: Lśni, start_time: 16.3, end_time: 17.0
Word: na, start_time: 17.0, end_time: 17.1
Word: twarzy, start_time: 17.1, end_time: 17.6
Word: drżą, start_time: 17.6, end_time: 18.9
Word: jeszcze, start_time: 18.9, end_time: 19.3
Word: jej, start_time: 19.3, end_time: 19.5
Word: usteczka, start_time: 19.5, end_time: 19.9
Word: o, start_time: 19.9, end_time: 20.3
Word: czymś, start_time: 20.3, end_time: 21.4
Word: rozkosznym, start_time: 21.4, end_time: 22.0
Word: Marzy, start_time: 22.0, end_time: 22.4
Word: Marzy, start_time: 22.4, end_time: 24.6
Word: o, start_time: 24.6, end_time: 24.7
Word: jednym, start_time: 24.7, end_time: 25.3
Word: z, start_time: 25.3, end_time: 25.4
Word: rycerzy, start_time: 25.4, end_time: 26.0
Word: że, start_time: 26.0, end_time: 26.5
Word: idąc, start_time: 26.5, end_time: 26.9
Word: przez, start_time: 26.9, end_time: 27.1
Word: odmęty, start_time: 27.1, end_time: 27.7
Word: do, start_time: 27.7, end_time: 28.4
Word: 105, start_time: 28.4, end_time: 28.9
Word: to, start_time: 28.9, end_time: 29.0
Word: przybieżeli, start_time: 29.0, end_time: 29.8
Word: przerwie, start_time: 29.8, end_time: 30.2
Word: sen, start_time: 30.2, end_time: 30.4
Word: zakręt, start_time: 30.4, end_time: 31.0
Word: lecz, start_time: 31.0, end_time: 32.5
Word: rycerz, start_time: 32.5, end_time: 33.0
Word: co, start_time: 33.0, end_time: 33.8
Word: walczył, start_time: 33.8, end_time: 34.2
Word: dla, start_time: 34.2, end_time: 34.3
Word: niej, start_time: 34.3, end_time: 34.7
Word: ten, start_time: 34.7, end_time: 35.5
Word: męstwo, start_time: 35.5, end_time: 35.9
Word: swe, start_time: 35.9, end_time: 36.1
Word: przeceniona, start_time: 36.1, end_time: 36.9
Word: błąkał, start_time: 36.9, end_time: 38.4
Word: się, start_time: 38.4, end_time: 38.5
Word: w, start_time: 38.5, end_time: 38.6
Word: otchłani, start_time: 38.6, end_time: 39.1
Word: i, start_time: 39.1, end_time: 39.2
Word: zwątpił, start_time: 39.2, end_time: 40.7
Word: i, start_time: 40.7, end_time: 40.9
Word: skamieniał, start_time: 40.9, end_time: 42.2
