Waiting for operation to complete...
Transcript: rozdział dziewiąty z którego czytelnik się dowie co w nim jest było już około północy gdy Don Kichot i Sancho z pochyłości pagórka wyjeżdżali Do toboso brud cały zalegało milczenie bo była to godzina snu a nigdzie w świecie mieszkańcy tak sumiennie nie wywiązują się z tego obowiązku jak tutaj noc była dość ciemna ale sam co pragnął był żeby była jak najciemniejsza bo Miałby na co spędzić z swoją nieświadomość miejsca po całej wsi rozlegały się tylko w życia i naszczykiwanie psów które Don Kichot to z głowy już zawracać zaczęły a Sanchez Strachy wielkim przejmowały czasem gdzieś osioł zapytał o gdzie prosięta zakwitły a koty straszne harce na dachach wyprawiamy zmieszane te różne odgłosy które cisza nocy jeszcze powiększać się
Confidence: 0.8520680665969849
Word: rozdział, start_time: 0.0, end_time: 1.0
Word: dziewiąty, start_time: 1.0, end_time: 1.3
Word: z, start_time: 1.3, end_time: 1.7000000000000002
Word: którego, start_time: 1.7000000000000002, end_time: 2.9
Word: czytelnik, start_time: 2.9, end_time: 3.5
Word: się, start_time: 3.5, end_time: 3.7
Word: dowie, start_time: 3.7, end_time: 4.2
Word: co, start_time: 4.2, end_time: 4.7
Word: w, start_time: 4.7, end_time: 4.8
Word: nim, start_time: 4.8, end_time: 5.0
Word: jest, start_time: 5.0, end_time: 5.5
Word: było, start_time: 5.5, end_time: 6.7
Word: już, start_time: 6.7, end_time: 6.9
Word: około, start_time: 6.9, end_time: 7.2
Word: północy, start_time: 7.2, end_time: 8.0
Word: gdy, start_time: 8.0, end_time: 8.6
Word: Don, start_time: 8.6, end_time: 8.8
Word: Kichot, start_time: 8.8, end_time: 9.2
Word: i, start_time: 9.2, end_time: 9.2
Word: Sancho, start_time: 9.2, end_time: 9.7
Word: z, start_time: 9.7, end_time: 10.0
Word: pochyłości, start_time: 10.0, end_time: 11.0
Word: pagórka, start_time: 11.0, end_time: 11.6
Word: wyjeżdżali, start_time: 11.6, end_time: 12.4
Word: Do, start_time: 12.4, end_time: 12.5
Word: toboso, start_time: 12.5, end_time: 13.0
Word: brud, start_time: 13.0, end_time: 14.3
Word: cały, start_time: 14.3, end_time: 14.5
Word: zalegało, start_time: 14.5, end_time: 15.6
Word: milczenie, start_time: 15.6, end_time: 16.1
Word: bo, start_time: 16.1, end_time: 16.8
Word: była, start_time: 16.8, end_time: 17.1
Word: to, start_time: 17.1, end_time: 17.3
Word: godzina, start_time: 17.3, end_time: 17.4
Word: snu, start_time: 17.4, end_time: 17.9
Word: a, start_time: 17.9, end_time: 18.2
Word: nigdzie, start_time: 18.2, end_time: 19.0
Word: w, start_time: 19.0, end_time: 19.1
Word: świecie, start_time: 19.1, end_time: 19.5
Word: mieszkańcy, start_time: 19.5, end_time: 20.2
Word: tak, start_time: 20.2, end_time: 20.5
Word: sumiennie, start_time: 20.5, end_time: 21.1
Word: nie, start_time: 21.1, end_time: 21.3
Word: wywiązują, start_time: 21.3, end_time: 21.9
Word: się, start_time: 21.9, end_time: 22.1
Word: z, start_time: 22.1, end_time: 22.2
Word: tego, start_time: 22.2, end_time: 22.4
Word: obowiązku, start_time: 22.4, end_time: 22.6
Word: jak, start_time: 22.6, end_time: 23.9
Word: tutaj, start_time: 23.9, end_time: 24.2
Word: noc, start_time: 24.2, end_time: 25.6
Word: była, start_time: 25.6, end_time: 26.0
Word: dość, start_time: 26.0, end_time: 26.2
Word: ciemna, start_time: 26.2, end_time: 26.9
Word: ale, start_time: 26.9, end_time: 27.7
Word: sam, start_time: 27.7, end_time: 28.0
Word: co, start_time: 28.0, end_time: 28.2
Word: pragnął, start_time: 28.2, end_time: 28.8
Word: był, start_time: 28.8, end_time: 29.1
Word: żeby, start_time: 29.1, end_time: 29.8
Word: była, start_time: 29.8, end_time: 30.1
Word: jak, start_time: 30.1, end_time: 30.3
Word: najciemniejsza, start_time: 30.3, end_time: 31.2
Word: bo, start_time: 31.2, end_time: 31.8
Word: Miałby, start_time: 31.8, end_time: 32.3
Word: na, start_time: 32.3, end_time: 32.4
Word: co, start_time: 32.4, end_time: 32.5
Word: spędzić, start_time: 32.5, end_time: 33.2
Word: z, start_time: 33.2, end_time: 33.3
Word: swoją, start_time: 33.3, end_time: 33.4
Word: nieświadomość, start_time: 33.4, end_time: 34.5
Word: miejsca, start_time: 34.5, end_time: 35.1
Word: po, start_time: 35.1, end_time: 36.0
Word: całej, start_time: 36.0, end_time: 36.3
Word: wsi, start_time: 36.3, end_time: 36.5
