Waiting for operation to complete...
Transcript: Jan Kochanowski Pieśni księgi pierwsze pieśń 11 str przede mną me to nie ty kanapy więc sarnecka kiedy obłąkana macierze szuka po górach ustronny nie bez bojaźni postrachu płonnych bo by się na mnie i na drzewie zjeżyły powiewna listki bynajmniej ruszyły jaszczurki krzakiem da się dusza zręcznie azot bojaźni na ziemi przyklęk nie lecz ja niejako niedźwiedź albo mściwa myśleć się drapać lewica po Pendriva Przestań też kiedy za macierzą chodzić już się ty możesz mężowi przychodzić
Confidence: 0.9344973564147949
Word: Jan, start_time: 0.0, end_time: 1.0
Word: Kochanowski, start_time: 1.0, end_time: 1.2
Word: Pieśni, start_time: 1.2, end_time: 3.2
Word: księgi, start_time: 3.2, end_time: 4.2
Word: pierwsze, start_time: 4.2, end_time: 4.7
Word: pieśń, start_time: 4.7, end_time: 5.9
Word: 11, start_time: 5.9, end_time: 6.8
Word: str, start_time: 6.8, end_time: 9.9
Word: przede, start_time: 9.9, end_time: 10.5
Word: mną, start_time: 10.5, end_time: 10.7
Word: me, start_time: 10.7, end_time: 11.0
Word: to, start_time: 11.0, end_time: 11.2
Word: nie, start_time: 11.2, end_time: 11.4
Word: ty, start_time: 11.4, end_time: 11.6
Word: kanapy, start_time: 11.6, end_time: 12.8
Word: więc, start_time: 12.8, end_time: 13.1
Word: sarnecka, start_time: 13.1, end_time: 13.9
Word: kiedy, start_time: 13.9, end_time: 14.1
Word: obłąkana, start_time: 14.1, end_time: 14.9
Word: macierze, start_time: 14.9, end_time: 16.3
Word: szuka, start_time: 16.3, end_time: 16.7
Word: po, start_time: 16.7, end_time: 16.8
Word: górach, start_time: 16.8, end_time: 17.3
Word: ustronny, start_time: 17.3, end_time: 17.9
Word: nie, start_time: 17.9, end_time: 18.6
Word: bez, start_time: 18.6, end_time: 18.8
Word: bojaźni, start_time: 18.8, end_time: 19.5
Word: postrachu, start_time: 19.5, end_time: 20.2
Word: płonnych, start_time: 20.2, end_time: 20.8
Word: bo, start_time: 20.8, end_time: 21.9
Word: by, start_time: 21.9, end_time: 22.1
Word: się, start_time: 22.1, end_time: 22.2
Word: na, start_time: 22.2, end_time: 22.4
Word: mnie, start_time: 22.4, end_time: 22.6
Word: i, start_time: 22.6, end_time: 22.8
Word: na, start_time: 22.8, end_time: 22.8
Word: drzewie, start_time: 22.8, end_time: 23.3
Word: zjeżyły, start_time: 23.3, end_time: 24.0
Word: powiewna, start_time: 24.0, end_time: 25.0
Word: listki, start_time: 25.0, end_time: 25.7
Word: bynajmniej, start_time: 25.7, end_time: 26.0
Word: ruszyły, start_time: 26.0, end_time: 26.8
Word: jaszczurki, start_time: 26.8, end_time: 28.1
Word: krzakiem, start_time: 28.1, end_time: 28.6
Word: da, start_time: 28.6, end_time: 29.5
Word: się, start_time: 29.5, end_time: 29.7
Word: dusza, start_time: 29.7, end_time: 30.2
Word: zręcznie, start_time: 30.2, end_time: 30.8
Word: azot, start_time: 30.8, end_time: 31.9
Word: bojaźni, start_time: 31.9, end_time: 32.5
Word: na, start_time: 32.5, end_time: 32.7
Word: ziemi, start_time: 32.7, end_time: 32.9
Word: przyklęk, start_time: 32.9, end_time: 33.5
Word: nie, start_time: 33.5, end_time: 33.7
Word: lecz, start_time: 33.7, end_time: 34.8
Word: ja, start_time: 34.8, end_time: 35.1
Word: niejako, start_time: 35.1, end_time: 35.6
Word: niedźwiedź, start_time: 35.6, end_time: 36.2
Word: albo, start_time: 36.2, end_time: 36.5
Word: mściwa, start_time: 36.5, end_time: 37.0
Word: myśleć, start_time: 37.0, end_time: 37.9
Word: się, start_time: 37.9, end_time: 38.0
Word: drapać, start_time: 38.0, end_time: 38.4
Word: lewica, start_time: 38.4, end_time: 38.9
Word: po, start_time: 38.9, end_time: 39.1
Word: Pendriva, start_time: 39.1, end_time: 39.6
Word: Przestań, start_time: 39.6, end_time: 41.2
Word: też, start_time: 41.2, end_time: 41.4
Word: kiedy, start_time: 41.4, end_time: 41.7
Word: za, start_time: 41.7, end_time: 41.9
Word: macierzą, start_time: 41.9, end_time: 42.3
Word: chodzić, start_time: 42.3, end_time: 42.8
Word: już, start_time: 42.8, end_time: 43.6
Word: się, start_time: 43.6, end_time: 43.8
Word: ty, start_time: 43.8, end_time: 44.0
Word: możesz, start_time: 44.0, end_time: 44.5
Word: mężowi, start_time: 44.5, end_time: 45.9
Word: przychodzić, start_time: 45.9, end_time: 46.7
