Waiting for operation to complete...
Transcript: Jan Kochanowski Pieśń II księgi pierwsze pieśni dziewiąta chcemy sobie być radzi rozkaz panie Czeladzi Niechaj na stół dobrego wina przymarzają a przy tym złote gęsi albo włócznią grają kto tak mądry że zgadnie co na niej jutro przypadnie sam bóg wie przyszłe rzeczy a śmieję się z nie ma kiedy się człowiek troszkę więcej niż mi trzeba szafuj gotowym bacznie Ostatek jako zacznie tak Fortuna niech konar A czyli łaskawie raczyli też inaczej my siedzimy w jej prawie opportunities na mnie że kto stojąc upadnie a który był dopiero u niej pod nogami patrz I że go po chwili a on gardzi nami wszystko się dziwnie plecie na tym to biednym świecie A kto by chciał rozumem wszystkiego dochodzić i zgiń a nie będzie umiał w pogodzić
Confidence: 0.8522836565971375
Word: Jan, start_time: 0.0, end_time: 1.0
Word: Kochanowski, start_time: 1.0, end_time: 1.1
Word: Pieśń, start_time: 1.1, end_time: 1.9
Word: II, start_time: 1.9, end_time: 3.0
Word: księgi, start_time: 3.0, end_time: 3.8
Word: pierwsze, start_time: 3.8, end_time: 4.5
Word: pieśni, start_time: 4.5, end_time: 5.8
Word: dziewiąta, start_time: 5.8, end_time: 6.4
Word: chcemy, start_time: 6.4, end_time: 7.3
Word: sobie, start_time: 7.3, end_time: 7.5
Word: być, start_time: 7.5, end_time: 7.7
Word: radzi, start_time: 7.7, end_time: 7.9
Word: rozkaz, start_time: 7.9, end_time: 9.6
Word: panie, start_time: 9.6, end_time: 9.9
Word: Czeladzi, start_time: 9.9, end_time: 10.5
Word: Niechaj, start_time: 10.5, end_time: 11.3
Word: na, start_time: 11.3, end_time: 11.4
Word: stół, start_time: 11.4, end_time: 11.7
Word: dobrego, start_time: 11.7, end_time: 12.1
Word: wina, start_time: 12.1, end_time: 12.5
Word: przymarzają, start_time: 12.5, end_time: 13.1
Word: a, start_time: 13.1, end_time: 13.3
Word: przy, start_time: 13.3, end_time: 13.9
Word: tym, start_time: 13.9, end_time: 14.1
Word: złote, start_time: 14.1, end_time: 14.5
Word: gęsi, start_time: 14.5, end_time: 15.0
Word: albo, start_time: 15.0, end_time: 15.3
Word: włócznią, start_time: 15.3, end_time: 15.8
Word: grają, start_time: 15.8, end_time: 16.2
Word: kto, start_time: 16.2, end_time: 17.2
Word: tak, start_time: 17.2, end_time: 17.3
Word: mądry, start_time: 17.3, end_time: 17.7
Word: że, start_time: 17.7, end_time: 17.9
Word: zgadnie, start_time: 17.9, end_time: 18.4
Word: co, start_time: 18.4, end_time: 18.8
Word: na, start_time: 18.8, end_time: 18.9
Word: niej, start_time: 18.9, end_time: 19.1
Word: jutro, start_time: 19.1, end_time: 19.3
Word: przypadnie, start_time: 19.3, end_time: 19.9
Word: sam, start_time: 19.9, end_time: 21.0
Word: bóg, start_time: 21.0, end_time: 21.5
Word: wie, start_time: 21.5, end_time: 21.6
Word: przyszłe, start_time: 21.6, end_time: 22.1
Word: rzeczy, start_time: 22.1, end_time: 22.5
Word: a, start_time: 22.5, end_time: 22.7
Word: śmieję, start_time: 22.7, end_time: 23.4
Word: się, start_time: 23.4, end_time: 23.6
Word: z, start_time: 23.6, end_time: 23.6
Word: nie, start_time: 23.6, end_time: 23.8
Word: ma, start_time: 23.8, end_time: 24.0
Word: kiedy, start_time: 24.0, end_time: 24.6
Word: się, start_time: 24.6, end_time: 24.6
Word: człowiek, start_time: 24.6, end_time: 25.1
Word: troszkę, start_time: 25.1, end_time: 25.6
Word: więcej, start_time: 25.6, end_time: 25.9
Word: niż, start_time: 25.9, end_time: 26.1
Word: mi, start_time: 26.1, end_time: 26.4
Word: trzeba, start_time: 26.4, end_time: 26.7
Word: szafuj, start_time: 26.7, end_time: 28.1
Word: gotowym, start_time: 28.1, end_time: 28.6
Word: bacznie, start_time: 28.6, end_time: 29.1
Word: Ostatek, start_time: 29.1, end_time: 30.5
