Waiting for operation to complete...
Transcript: Adam Mickiewicz Ballady i romanse Powrót taty Pójdźcie o dziatki Pójdźcie wszystkie razem za miasto pod słup na wzgórek tam przed cudownym klęknijcie obrazem położenie z mówcie paciorek tato Nie wraca Ranki i wieczory we łzach Go czekam i trwodze rozlały rzeki pełne zwierza Bory i pełno zbójców na drodze słysząc to dziadki biegną wszystkie razem za miasto pod słup na wzgórek tam przed cudownym klękają obrazem i zaczynają paciorek całuję ziemię potem w imię Ojca i Syna i Ducha Świętego bądź pochwalona Przenajświętsza Trójca teraz i czasu wszelkiego potem ojcze
Confidence: 0.9363551139831543
Word: Adam, start_time: 0.2, end_time: 0.8
Word: Mickiewicz, start_time: 0.8, end_time: 1.1
Word: Ballady, start_time: 1.1, end_time: 1.9
Word: i, start_time: 1.9, end_time: 3.2
Word: romanse, start_time: 3.2, end_time: 3.4
Word: Powrót, start_time: 3.4, end_time: 5.8
Word: taty, start_time: 5.8, end_time: 6.4
Word: Pójdźcie, start_time: 6.4, end_time: 9.6
Word: o, start_time: 9.6, end_time: 9.9
Word: dziatki, start_time: 9.9, end_time: 10.2
Word: Pójdźcie, start_time: 10.2, end_time: 11.3
Word: wszystkie, start_time: 11.3, end_time: 11.8
Word: razem, start_time: 11.8, end_time: 12.0
Word: za, start_time: 12.0, end_time: 12.6
Word: miasto, start_time: 12.6, end_time: 12.8
Word: pod, start_time: 12.8, end_time: 13.7
Word: słup, start_time: 13.7, end_time: 14.0
Word: na, start_time: 14.0, end_time: 15.0
Word: wzgórek, start_time: 15.0, end_time: 15.1
Word: tam, start_time: 15.1, end_time: 17.2
Word: przed, start_time: 17.2, end_time: 17.5
Word: cudownym, start_time: 17.5, end_time: 17.8
Word: klęknijcie, start_time: 17.8, end_time: 18.7
Word: obrazem, start_time: 18.7, end_time: 18.8
Word: położenie, start_time: 18.8, end_time: 20.5
Word: z, start_time: 20.5, end_time: 20.5
Word: mówcie, start_time: 20.5, end_time: 20.9
Word: paciorek, start_time: 20.9, end_time: 21.6
Word: tato, start_time: 21.6, end_time: 23.2
Word: Nie, start_time: 23.2, end_time: 23.3
Word: wraca, start_time: 23.3, end_time: 23.5
Word: Ranki, start_time: 23.5, end_time: 23.9
Word: i, start_time: 23.9, end_time: 25.1
Word: wieczory, start_time: 25.1, end_time: 25.2
Word: we, start_time: 25.2, end_time: 25.6
Word: łzach, start_time: 25.6, end_time: 25.8
Word: Go, start_time: 25.8, end_time: 26.3
Word: czekam, start_time: 26.3, end_time: 26.4
Word: i, start_time: 26.4, end_time: 26.9
Word: trwodze, start_time: 26.9, end_time: 27.2
Word: rozlały, start_time: 27.2, end_time: 28.9
Word: rzeki, start_time: 28.9, end_time: 29.4
Word: pełne, start_time: 29.4, end_time: 29.8
Word: zwierza, start_time: 29.8, end_time: 30.3
Word: Bory, start_time: 30.3, end_time: 30.7
Word: i, start_time: 30.7, end_time: 30.7
Word: pełno, start_time: 30.7, end_time: 31.4
Word: zbójców, start_time: 31.4, end_time: 32.0
Word: na, start_time: 32.0, end_time: 32.2
Word: drodze, start_time: 32.2, end_time: 32.6
Word: słysząc, start_time: 32.6, end_time: 34.9
Word: to, start_time: 34.9, end_time: 35.1
Word: dziadki, start_time: 35.1, end_time: 36.0
Word: biegną, start_time: 36.0, end_time: 37.2
Word: wszystkie, start_time: 37.2, end_time: 37.8
Word: razem, start_time: 37.8, end_time: 38.0
Word: za, start_time: 38.0, end_time: 38.3
Word: miasto, start_time: 38.3, end_time: 38.5
Word: pod, start_time: 38.5, end_time: 39.3
Word: słup, start_time: 39.3, end_time: 39.6
Word: na, start_time: 39.6, end_time: 40.6
Word: wzgórek, start_time: 40.6, end_time: 40.7
Word: tam, start_time: 40.7, end_time: 42.4
Word: przed, start_time: 42.4, end_time: 43.0
Word: cudownym, start_time: 43.0, end_time: 43.3
Word: klękają, start_time: 43.3, end_time: 44.1
Word: obrazem, start_time: 44.1, end_time: 44.7
Word: i, start_time: 44.7, end_time: 44.8
Word: zaczynają, start_time: 44.8, end_time: 46.1
Word: paciorek, start_time: 46.1, end_time: 46.8
Word: całuję, start_time: 46.8, end_time: 48.5
Word: ziemię, start_time: 48.5, end_time: 49.0
Word: potem, start_time: 49.0, end_time: 49.8
Word: w, start_time: 49.8, end_time: 49.9
Word: imię, start_time: 49.9, end_time: 50.7
Word: Ojca, start_time: 50.7, end_time: 50.9
Word: i, start_time: 50.9, end_time: 51.4
Word: Syna, start_time: 51.4, end_time: 51.9
Word: i, start_time: 51.9, end_time: 52.3
