Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści sąsiedztwo zeszło żyto na ziemi leżącej odłogiem cóż po tym kiedy zewsząd otoczony głogiem grunt był dobry chociaż go pług nigdy nie ruszył byłoby z niego zboże głóg wszystko zagłuszył Szczęśliwy kto z równymi o granice siedzi zły głód wojna powietrze gorsi źli Sąsiedzi
Confidence: 0.9299138784408569
Word: Ignacy, start_time: 0.0, end_time: 1.0
Word: Krasicki, start_time: 1.0, end_time: 1.4
Word: bajki, start_time: 1.4, end_time: 1.8
Word: i, start_time: 1.8, end_time: 3.0
Word: przypowieści, start_time: 3.0, end_time: 3.2
Word: sąsiedztwo, start_time: 3.2, end_time: 5.9
Word: zeszło, start_time: 5.9, end_time: 8.5
Word: żyto, start_time: 8.5, end_time: 8.8
Word: na, start_time: 8.8, end_time: 9.0
Word: ziemi, start_time: 9.0, end_time: 9.3
Word: leżącej, start_time: 9.3, end_time: 10.1
Word: odłogiem, start_time: 10.1, end_time: 10.7
Word: cóż, start_time: 10.7, end_time: 11.8
Word: po, start_time: 11.8, end_time: 12.0
Word: tym, start_time: 12.0, end_time: 12.2
Word: kiedy, start_time: 12.2, end_time: 12.9
Word: zewsząd, start_time: 12.9, end_time: 13.2
Word: otoczony, start_time: 13.2, end_time: 13.6
Word: głogiem, start_time: 13.6, end_time: 15.2
Word: grunt, start_time: 15.2, end_time: 16.6
Word: był, start_time: 16.6, end_time: 16.7
Word: dobry, start_time: 16.7, end_time: 17.3
Word: chociaż, start_time: 17.3, end_time: 18.3
Word: go, start_time: 18.3, end_time: 18.5
Word: pług, start_time: 18.5, end_time: 19.0
Word: nigdy, start_time: 19.0, end_time: 19.8
Word: nie, start_time: 19.8, end_time: 19.9
Word: ruszył, start_time: 19.9, end_time: 20.3
Word: byłoby, start_time: 20.3, end_time: 21.6
Word: z, start_time: 21.6, end_time: 21.7
Word: niego, start_time: 21.7, end_time: 21.8
Word: zboże, start_time: 21.8, end_time: 22.7
Word: głóg, start_time: 22.7, end_time: 23.5
Word: wszystko, start_time: 23.5, end_time: 24.5
Word: zagłuszył, start_time: 24.5, end_time: 25.3
Word: Szczęśliwy, start_time: 25.3, end_time: 27.4
Word: kto, start_time: 27.4, end_time: 27.6
Word: z, start_time: 27.6, end_time: 27.9
Word: równymi, start_time: 27.9, end_time: 28.6
Word: o, start_time: 28.6, end_time: 28.8
Word: granice, start_time: 28.8, end_time: 29.7
Word: siedzi, start_time: 29.7, end_time: 30.2
Word: zły, start_time: 30.2, end_time: 31.5
Word: głód, start_time: 31.5, end_time: 32.0
Word: wojna, start_time: 32.0, end_time: 33.0
Word: powietrze, start_time: 33.0, end_time: 34.1
Word: gorsi, start_time: 34.1, end_time: 35.7
Word: źli, start_time: 35.7, end_time: 36.7
Word: Sąsiedzi, start_time: 36.7, end_time: 37.0
