Waiting for operation to complete...
Transcript: rozdział 21 w Pocałunku ciotki Polly było coś tak serdecznego że Tomkowi od razu przeszedł smutek a powróciły radość i zadowolenie pobiegł do szkoły dopisało mu szczęście na rogu ulicy spotkał Becky Thatcher pod wpływem radosnego nastroju podbiegł do niej i powiedział otwarcie beki postąpiłeś bardzo brzydko i bardzo tego żałuję Nigdy w życiu już tak nie zrobię Pogódź się ze mną dobrze dziewczynka zatrzymała się i spojrzała na niego z pogardą Będę bardzo wdzięczna jeżeli szanowny pan Tomasz Sawyer zajmie się swoją własną osobą Nie mam zamiaru z panem rozmawiać podniosła dumnie głowę i poszła dalej Tomek był tak zaskoczony że zupełnego zamurowało nie zdążył jej nawet odpowiedzieć bez łaski księżniczko zarozumialstwo był zły na siebie z ponurą miną wszedł na podwórko szkolne żałował że Becky nie jest chłopcem Bo mógłby jej sprawić porządne lanie specjalnie przeszedł koło niej że
Confidence: 0.9524160623550415
Word: rozdział, start_time: 0.0, end_time: 1.0
Word: 21, start_time: 1.0, end_time: 1.5
Word: w, start_time: 1.5, end_time: 1.9
Word: Pocałunku, start_time: 1.9, end_time: 3.4
Word: ciotki, start_time: 3.4, end_time: 3.7
Word: Polly, start_time: 3.7, end_time: 4.1
Word: było, start_time: 4.1, end_time: 4.4
Word: coś, start_time: 4.4, end_time: 4.6
Word: tak, start_time: 4.6, end_time: 4.8
Word: serdecznego, start_time: 4.8, end_time: 5.5
Word: że, start_time: 5.5, end_time: 6.2
Word: Tomkowi, start_time: 6.2, end_time: 6.4
Word: od, start_time: 6.4, end_time: 6.6
Word: razu, start_time: 6.6, end_time: 6.9
Word: przeszedł, start_time: 6.9, end_time: 7.3
Word: smutek, start_time: 7.3, end_time: 7.7
Word: a, start_time: 7.7, end_time: 7.9
Word: powróciły, start_time: 7.9, end_time: 8.8
Word: radość, start_time: 8.8, end_time: 9.2
Word: i, start_time: 9.2, end_time: 9.4
Word: zadowolenie, start_time: 9.4, end_time: 9.7
Word: pobiegł, start_time: 9.7, end_time: 11.1
Word: do, start_time: 11.1, end_time: 11.2
Word: szkoły, start_time: 11.2, end_time: 11.6
Word: dopisało, start_time: 11.6, end_time: 13.0
Word: mu, start_time: 13.0, end_time: 13.1
Word: szczęście, start_time: 13.1, end_time: 13.2
Word: na, start_time: 13.2, end_time: 14.1
Word: rogu, start_time: 14.1, end_time: 14.4
Word: ulicy, start_time: 14.4, end_time: 14.7
Word: spotkał, start_time: 14.7, end_time: 15.1
Word: Becky, start_time: 15.1, end_time: 15.4
Word: Thatcher, start_time: 15.4, end_time: 15.5
Word: pod, start_time: 15.5, end_time: 16.5
Word: wpływem, start_time: 16.5, end_time: 16.9
Word: radosnego, start_time: 16.9, end_time: 17.4
Word: nastroju, start_time: 17.4, end_time: 17.5
Word: podbiegł, start_time: 17.5, end_time: 18.7
Word: do, start_time: 18.7, end_time: 18.8
Word: niej, start_time: 18.8, end_time: 19.0
Word: i, start_time: 19.0, end_time: 19.1
Word: powiedział, start_time: 19.1, end_time: 19.5
Word: otwarcie, start_time: 19.5, end_time: 20.0
Word: beki, start_time: 20.0, end_time: 20.9
Word: postąpiłeś, start_time: 20.9, end_time: 22.0
Word: bardzo, start_time: 22.0, end_time: 22.1
Word: brzydko, start_time: 22.1, end_time: 22.4
Word: i, start_time: 22.4, end_time: 22.9
Word: bardzo, start_time: 22.9, end_time: 23.6
Word: tego, start_time: 23.6, end_time: 23.7
Word: żałuję, start_time: 23.7, end_time: 24.2
Word: Nigdy, start_time: 24.2, end_time: 25.0
