Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi trzecie Do gór i lasów wysokie góry i odziane lasy jak oraz na was patrzę czasy młodsze przypominam które pozostały kiedy na statek człowiek mało dbały gdzie po tym nie był czego mnie skosztował Jerzym przez morze głębokie żeglował ja żem francuzy ja Niemcy i Włochy ja żem nawiedził sybilline lochy dziś Żak spokojny jutro przypisany do miecza rycerz dziś między dworzan w pańskim pałacu jutro zaświeci hy ksiądz w kapitule tylko że nie zmniejszy szarej Kapicy aż dwojakim płaczem i To czemu nic jeśli że oparte taki był Proteus imieniu
Confidence: 0.8013661503791809
Word: Jan, start_time: 0.0, end_time: 0.5
Word: Kochanowski, start_time: 0.5, end_time: 0.7000000000000001
Word: fraszki, start_time: 0.7000000000000001, end_time: 2.0
Word: księgi, start_time: 2.0, end_time: 3.0
Word: trzecie, start_time: 3.0, end_time: 3.5
Word: Do, start_time: 3.5, end_time: 4.6
Word: gór, start_time: 4.6, end_time: 5.0
Word: i, start_time: 5.0, end_time: 5.1
Word: lasów, start_time: 5.1, end_time: 5.5
Word: wysokie, start_time: 5.5, end_time: 8.0
Word: góry, start_time: 8.0, end_time: 8.4
Word: i, start_time: 8.4, end_time: 8.5
Word: odziane, start_time: 8.5, end_time: 8.8
Word: lasy, start_time: 8.8, end_time: 9.2
Word: jak, start_time: 9.2, end_time: 10.5
Word: oraz, start_time: 10.5, end_time: 10.8
Word: na, start_time: 10.8, end_time: 11.0
Word: was, start_time: 11.0, end_time: 11.2
Word: patrzę, start_time: 11.2, end_time: 12.0
Word: czasy, start_time: 12.0, end_time: 13.3
Word: młodsze, start_time: 13.3, end_time: 14.0
Word: przypominam, start_time: 14.0, end_time: 14.8
Word: które, start_time: 14.8, end_time: 15.4
Word: pozostały, start_time: 15.4, end_time: 16.4
Word: kiedy, start_time: 16.4, end_time: 17.1
Word: na, start_time: 17.1, end_time: 17.2
Word: statek, start_time: 17.2, end_time: 17.8
Word: człowiek, start_time: 17.8, end_time: 18.4
Word: mało, start_time: 18.4, end_time: 18.9
Word: dbały, start_time: 18.9, end_time: 19.5
Word: gdzie, start_time: 19.5, end_time: 20.9
Word: po, start_time: 20.9, end_time: 21.3
Word: tym, start_time: 21.3, end_time: 21.5
Word: nie, start_time: 21.5, end_time: 21.7
Word: był, start_time: 21.7, end_time: 22.1
Word: czego, start_time: 22.1, end_time: 22.7
Word: mnie, start_time: 22.7, end_time: 23.0
Word: skosztował, start_time: 23.0, end_time: 23.9
Word: Jerzym, start_time: 23.9, end_time: 24.8
Word: przez, start_time: 24.8, end_time: 25.1
Word: morze, start_time: 25.1, end_time: 25.6
Word: głębokie, start_time: 25.6, end_time: 25.8
Word: żeglował, start_time: 25.8, end_time: 27.1
Word: ja, start_time: 27.1, end_time: 27.7
Word: żem, start_time: 27.7, end_time: 27.9
Word: francuzy, start_time: 27.9, end_time: 28.8
Word: ja, start_time: 28.8, end_time: 29.2
Word: Niemcy, start_time: 29.2, end_time: 29.7
Word: i, start_time: 29.7, end_time: 30.0
Word: Włochy, start_time: 30.0, end_time: 30.6
Word: ja, start_time: 30.6, end_time: 31.2
Word: żem, start_time: 31.2, end_time: 31.4
Word: nawiedził, start_time: 31.4, end_time: 32.0
Word: sybilline, start_time: 32.0, end_time: 32.8
Word: lochy, start_time: 32.8, end_time: 32.9
Word: dziś, start_time: 32.9, end_time: 34.6
Word: Żak, start_time: 34.6, end_time: 35.5
Word: spokojny, start_time: 35.5, end_time: 36.5
Word: jutro, start_time: 36.5, end_time: 37.5
Word: przypisany, start_time: 37.5, end_time: 38.4
Word: do, start_time: 38.4, end_time: 38.5
Word: miecza, start_time: 38.5, end_time: 39.1
Word: rycerz, start_time: 39.1, end_time: 39.6
Word: dziś, start_time: 39.6, end_time: 40.4
Word: między, start_time: 40.4, end_time: 41.2
Word: dworzan, start_time: 41.2, end_time: 41.9
Word: w, start_time: 41.9, end_time: 41.9
Word: pańskim, start_time: 41.9, end_time: 42.9
Word: pałacu, start_time: 42.9, end_time: 43.6
Word: jutro, start_time: 43.6, end_time: 44.4
Word: zaświeci, start_time: 44.4, end_time: 44.7
Word: hy, start_time: 44.7, end_time: 45.4
Word: ksiądz, start_time: 45.4, end_time: 46.3
Word: w, start_time: 46.3, end_time: 46.6
Word: kapitule, start_time: 46.6, end_time: 47.3
Word: tylko, start_time: 47.3, end_time: 48.0
Word: że, start_time: 48.0, end_time: 48.2
Word: nie, start_time: 48.2, end_time: 48.4
Word: zmniejszy, start_time: 48.4, end_time: 49.5
Word: szarej, start_time: 49.5, end_time: 50.2
Word: Kapicy, start_time: 50.2, end_time: 51.0
Word: aż, start_time: 51.0, end_time: 51.5
Word: dwojakim, start_time: 51.5, end_time: 52.2
Word: płaczem, start_time: 52.2, end_time: 52.8
Word: i, start_time: 52.8, end_time: 53.0
Word: To, start_time: 53.0, end_time: 53.8
Word: czemu, start_time: 53.8, end_time: 54.2
Word: nic, start_time: 54.2, end_time: 54.4
Word: jeśli, start_time: 54.4, end_time: 55.7
Word: że, start_time: 55.7, end_time: 56.0
Word: oparte, start_time: 56.0, end_time: 56.7
Word: taki, start_time: 56.7, end_time: 58.0
Word: był, start_time: 58.0, end_time: 58.2
Word: Proteus, start_time: 58.2, end_time: 58.8
Word: imieniu, start_time: 58.8, end_time: 59.8
Transcript: święto w smoka to w deszcz to w ogień towbar w obłokach dalej co będzie srebrne w głowie nici A ja z tym trzymam kto co w czas uchwyci
Confidence: 0.9423038363456726
Word: święto, start_time: 59.9, end_time: 60.3
Word: w, start_time: 60.3, end_time: 60.4
Word: smoka, start_time: 60.4, end_time: 61.1
Word: to, start_time: 61.1, end_time: 61.5
Word: w, start_time: 61.5, end_time: 61.6
Word: deszcz, start_time: 61.6, end_time: 62.2
Word: to, start_time: 62.2, end_time: 62.6
Word: w, start_time: 62.6, end_time: 62.6
Word: ogień, start_time: 62.6, end_time: 63.2
Word: towbar, start_time: 63.2, end_time: 64.1
Word: w, start_time: 64.1, end_time: 64.2
Word: obłokach, start_time: 64.2, end_time: 65.1
Word: dalej, start_time: 65.1, end_time: 66.5
Word: co, start_time: 66.5, end_time: 66.8
Word: będzie, start_time: 66.8, end_time: 66.9
Word: srebrne, start_time: 66.9, end_time: 67.6
Word: w, start_time: 67.6, end_time: 68.9
Word: głowie, start_time: 68.9, end_time: 69.0
Word: nici, start_time: 69.0, end_time: 70.0
Word: A, start_time: 70.0, end_time: 70.4
Word: ja, start_time: 70.4, end_time: 71.2
Word: z, start_time: 71.2, end_time: 71.3
Word: tym, start_time: 71.3, end_time: 71.6
Word: trzymam, start_time: 71.6, end_time: 71.9
Word: kto, start_time: 71.9, end_time: 73.0
Word: co, start_time: 73.0, end_time: 74.0
Word: w, start_time: 74.0, end_time: 74.1
Word: czas, start_time: 74.1, end_time: 74.3
Word: uchwyci, start_time: 74.3, end_time: 75.0
