Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Derwisz i uczeń pewien Derwisz uczony rano i w południe codzień pił świętą wody z Mahometa studnie spostrzegł to uczeń a chcąc większym być doktorem czerpał z tej studni rano w południe wieczorem Cóż się stało gdy mnie na rurze już mędrcem został i nic się nie nauczył I puchliny dostał
Confidence: 0.9233468770980835
Word: Ignacy, start_time: 0.0, end_time: 0.8
Word: Krasicki, start_time: 0.8, end_time: 1.2
Word: bajki, start_time: 1.2, end_time: 1.6
Word: i, start_time: 1.6, end_time: 2.9
Word: przypowieści, start_time: 2.9, end_time: 3.1
Word: Derwisz, start_time: 3.1, end_time: 5.5
Word: i, start_time: 5.5, end_time: 5.6
Word: uczeń, start_time: 5.6, end_time: 6.2
Word: pewien, start_time: 6.2, end_time: 8.8
Word: Derwisz, start_time: 8.8, end_time: 9.4
Word: uczony, start_time: 9.4, end_time: 10.1
Word: rano, start_time: 10.1, end_time: 10.6
Word: i, start_time: 10.6, end_time: 10.7
Word: w, start_time: 10.7, end_time: 10.7
Word: południe, start_time: 10.7, end_time: 11.0
Word: codzień, start_time: 11.0, end_time: 11.8
Word: pił, start_time: 11.8, end_time: 12.1
Word: świętą, start_time: 12.1, end_time: 12.8
Word: wody, start_time: 12.8, end_time: 13.3
Word: z, start_time: 13.3, end_time: 13.5
Word: Mahometa, start_time: 13.5, end_time: 14.5
Word: studnie, start_time: 14.5, end_time: 15.0
Word: spostrzegł, start_time: 15.0, end_time: 16.5
Word: to, start_time: 16.5, end_time: 16.7
Word: uczeń, start_time: 16.7, end_time: 17.2
Word: a, start_time: 17.2, end_time: 17.3
Word: chcąc, start_time: 17.3, end_time: 17.9
Word: większym, start_time: 17.9, end_time: 18.5
Word: być, start_time: 18.5, end_time: 18.7
Word: doktorem, start_time: 18.7, end_time: 19.0
Word: czerpał, start_time: 19.0, end_time: 19.8
Word: z, start_time: 19.8, end_time: 19.9
Word: tej, start_time: 19.9, end_time: 20.1
Word: studni, start_time: 20.1, end_time: 20.4
Word: rano, start_time: 20.4, end_time: 20.9
Word: w, start_time: 20.9, end_time: 21.1
Word: południe, start_time: 21.1, end_time: 21.6
Word: wieczorem, start_time: 21.6, end_time: 22.9
Word: Cóż, start_time: 22.9, end_time: 24.1
Word: się, start_time: 24.1, end_time: 24.1
Word: stało, start_time: 24.1, end_time: 24.2
Word: gdy, start_time: 24.2, end_time: 25.9
Word: mnie, start_time: 25.9, end_time: 26.1
Word: na, start_time: 26.1, end_time: 26.2
Word: rurze, start_time: 26.2, end_time: 26.4
Word: już, start_time: 26.4, end_time: 26.6
Word: mędrcem, start_time: 26.6, end_time: 27.2
Word: został, start_time: 27.2, end_time: 27.7
Word: i, start_time: 27.7, end_time: 27.8
Word: nic, start_time: 27.8, end_time: 29.3
Word: się, start_time: 29.3, end_time: 29.6
Word: nie, start_time: 29.6, end_time: 29.6
Word: nauczył, start_time: 29.6, end_time: 30.2
Word: I, start_time: 30.2, end_time: 30.3
Word: puchliny, start_time: 30.3, end_time: 31.7
Word: dostał, start_time: 31.7, end_time: 32.1
