Waiting for operation to complete...
Transcript: Jan Andrzej Morsztyn Do trupa leżysz zabity i Jam też zabity ty strzałą śmierć ja strzałą miłości tykwie ja w sobie nie mam Rumia ności ty jawny świece ja mam Płomień skryty gdyż na twarz suknem żałobnym nakryty Jam zawarł zmysły w okropnej ciemności ty masz związane ręce ja Wolności Zbych mam rozum łańcuchem pobity Ty jednak milczysz a mój język kwili ty nic nie czujesz ja cierpię ból srodze tysiak lód I am w Piekielnej środy ty się rozsypie szproch w małej chwili ja się nie mogę starszy się żywiołem wiecznym w ogniu
Confidence: 0.836261510848999
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Andrzej, start_time: 0.8, end_time: 1.0
Word: Morsztyn, start_time: 1.0, end_time: 1.3
Word: Do, start_time: 1.3, end_time: 2.8
Word: trupa, start_time: 2.8, end_time: 3.0
Word: leżysz, start_time: 3.0, end_time: 5.7
Word: zabity, start_time: 5.7, end_time: 5.9
Word: i, start_time: 5.9, end_time: 6.4
Word: Jam, start_time: 6.4, end_time: 8.3
Word: też, start_time: 8.3, end_time: 8.5
Word: zabity, start_time: 8.5, end_time: 8.8
Word: ty, start_time: 8.8, end_time: 12.1
Word: strzałą, start_time: 12.1, end_time: 12.6
Word: śmierć, start_time: 12.6, end_time: 13.2
Word: ja, start_time: 13.2, end_time: 16.1
Word: strzałą, start_time: 16.1, end_time: 16.6
Word: miłości, start_time: 16.6, end_time: 17.4
Word: tykwie, start_time: 17.4, end_time: 19.1
Word: ja, start_time: 19.1, end_time: 20.4
Word: w, start_time: 20.4, end_time: 20.5
Word: sobie, start_time: 20.5, end_time: 20.7
Word: nie, start_time: 20.7, end_time: 20.9
Word: mam, start_time: 20.9, end_time: 21.0
Word: Rumia, start_time: 21.0, end_time: 21.3
Word: ności, start_time: 21.3, end_time: 21.8
Word: ty, start_time: 21.8, end_time: 23.3
Word: jawny, start_time: 23.3, end_time: 23.8
Word: świece, start_time: 23.8, end_time: 24.3
Word: ja, start_time: 24.3, end_time: 24.9
Word: mam, start_time: 24.9, end_time: 25.1
Word: Płomień, start_time: 25.1, end_time: 25.5
Word: skryty, start_time: 25.5, end_time: 26.1
Word: gdyż, start_time: 26.1, end_time: 27.4
Word: na, start_time: 27.4, end_time: 27.5
Word: twarz, start_time: 27.5, end_time: 27.9
Word: suknem, start_time: 27.9, end_time: 28.5
Word: żałobnym, start_time: 28.5, end_time: 29.0
Word: nakryty, start_time: 29.0, end_time: 29.6
Word: Jam, start_time: 29.6, end_time: 30.0
Word: zawarł, start_time: 30.0, end_time: 30.4
Word: zmysły, start_time: 30.4, end_time: 30.9
Word: w, start_time: 30.9, end_time: 31.0
Word: okropnej, start_time: 31.0, end_time: 31.5
Word: ciemności, start_time: 31.5, end_time: 32.2
Word: ty, start_time: 32.2, end_time: 33.5
Word: masz, start_time: 33.5, end_time: 33.7
Word: związane, start_time: 33.7, end_time: 34.3
Word: ręce, start_time: 34.3, end_time: 34.5
Word: ja, start_time: 34.5, end_time: 35.8
Word: Wolności, start_time: 35.8, end_time: 36.5
Word: Zbych, start_time: 36.5, end_time: 36.9
Word: mam, start_time: 36.9, end_time: 37.6
Word: rozum, start_time: 37.6, end_time: 38.0
Word: łańcuchem, start_time: 38.0, end_time: 38.5
Word: pobity, start_time: 38.5, end_time: 39.0
Word: Ty, start_time: 39.0, end_time: 40.9
Word: jednak, start_time: 40.9, end_time: 41.2
Word: milczysz, start_time: 41.2, end_time: 41.6
Word: a, start_time: 41.6, end_time: 41.9
Word: mój, start_time: 41.9, end_time: 42.7
Word: język, start_time: 42.7, end_time: 43.2
Word: kwili, start_time: 43.2, end_time: 43.6
Word: ty, start_time: 43.6, end_time: 44.9
Word: nic, start_time: 44.9, end_time: 45.2
Word: nie, start_time: 45.2, end_time: 45.3
Word: czujesz, start_time: 45.3, end_time: 45.8
Word: ja, start_time: 45.8, end_time: 46.4
Word: cierpię, start_time: 46.4, end_time: 46.9
Word: ból, start_time: 46.9, end_time: 47.1
Word: srodze, start_time: 47.1, end_time: 47.7
Word: tysiak, start_time: 47.7, end_time: 48.8
Word: lód, start_time: 48.8, end_time: 49.1
Word: I, start_time: 49.1, end_time: 49.7
Word: am, start_time: 49.7, end_time: 49.9
Word: w, start_time: 49.9, end_time: 50.0
Word: Piekielnej, start_time: 50.0, end_time: 50.5
Word: środy, start_time: 50.5, end_time: 51.2
Word: ty, start_time: 51.2, end_time: 52.8
Word: się, start_time: 52.8, end_time: 52.9
Word: rozsypie, start_time: 52.9, end_time: 53.5
Word: szproch, start_time: 53.5, end_time: 53.9
Word: w, start_time: 53.9, end_time: 54.0
Word: małej, start_time: 54.0, end_time: 54.4
Word: chwili, start_time: 54.4, end_time: 54.7
Word: ja, start_time: 54.7, end_time: 55.9
Word: się, start_time: 55.9, end_time: 56.1
Word: nie, start_time: 56.1, end_time: 56.2
Word: mogę, start_time: 56.2, end_time: 56.6
Word: starszy, start_time: 56.6, end_time: 58.1
Word: się, start_time: 58.1, end_time: 58.2
Word: żywiołem, start_time: 58.2, end_time: 58.7
Word: wiecznym, start_time: 58.7, end_time: 59.2
Word: w, start_time: 59.2, end_time: 59.3
Word: ogniu, start_time: 59.3, end_time: 59.8
Transcript: rozsypać popiołem
Confidence: 0.9060384035110474
Word: rozsypać, start_time: 60.1, end_time: 62.0
Word: popiołem, start_time: 62.0, end_time: 62.5
