Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze na nabożną Jeśli nie grzeszysz jako mi powiadasz czego się Miła tak często spowiadasz
Confidence: 0.9773346781730652
Word: Jan, start_time: 0.0, end_time: 1.1
Word: Kochanowski, start_time: 1.1, end_time: 1.3
Word: fraszki, start_time: 1.3, end_time: 3.1
Word: księgi, start_time: 3.1, end_time: 3.6
Word: pierwsze, start_time: 3.6, end_time: 4.1
Word: na, start_time: 4.1, end_time: 5.6
Word: nabożną, start_time: 5.6, end_time: 6.2
Word: Jeśli, start_time: 6.2, end_time: 8.9
Word: nie, start_time: 8.9, end_time: 9.0
Word: grzeszysz, start_time: 9.0, end_time: 9.2
Word: jako, start_time: 9.2, end_time: 10.8
Word: mi, start_time: 10.8, end_time: 11.0
Word: powiadasz, start_time: 11.0, end_time: 11.1
Word: czego, start_time: 11.1, end_time: 11.8
Word: się, start_time: 11.8, end_time: 13.3
Word: Miła, start_time: 13.3, end_time: 13.5
Word: tak, start_time: 13.5, end_time: 13.7
Word: często, start_time: 13.7, end_time: 13.9
Word: spowiadasz, start_time: 13.9, end_time: 14.4
