Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści skarb
Confidence: 0.9588325023651123
Word: Ignacy, start_time: 0.0, end_time: 0.7000000000000001
Word: Krasicki, start_time: 0.7000000000000001, end_time: 1.2
Word: bajki, start_time: 1.2, end_time: 1.5
Word: i, start_time: 1.5, end_time: 2.8
Word: przypowieści, start_time: 2.8, end_time: 2.9
Word: skarb, start_time: 2.9, end_time: 5.1
Transcript:  znane słów skarb człowiek bogaty widział to ubogi gdy więc bluźni opatrzność skarży się na boki że komu Jowisz Poczekaj co się dalej stanie w tym bogacz skończywszy skarbów odkopanie przenosił je do domu a że Dźwigał w nocy wpadł w chorobę z nich czasu i umarł z niemocy bierz te zdobyć rzekł Jowisz a nie sądź z pozoru każe czasem opatrzność gdy Przyczynia zbioru
Confidence: 0.9130999445915222
Word: znane, start_time: 6.8, end_time: 7.5
Word: słów, start_time: 7.5, end_time: 7.8
Word: skarb, start_time: 7.8, end_time: 8.2
Word: człowiek, start_time: 8.2, end_time: 9.4
Word: bogaty, start_time: 9.4, end_time: 9.8
Word: widział, start_time: 9.8, end_time: 11.3
Word: to, start_time: 11.3, end_time: 11.5
Word: ubogi, start_time: 11.5, end_time: 12.1
Word: gdy, start_time: 12.1, end_time: 12.9
Word: więc, start_time: 12.9, end_time: 13.2
Word: bluźni, start_time: 13.2, end_time: 13.9
Word: opatrzność, start_time: 13.9, end_time: 14.9
Word: skarży, start_time: 14.9, end_time: 15.7
Word: się, start_time: 15.7, end_time: 15.7
Word: na, start_time: 15.7, end_time: 15.9
Word: boki, start_time: 15.9, end_time: 16.3
Word: że, start_time: 16.3, end_time: 17.0
Word: komu, start_time: 17.0, end_time: 17.4
Word: Jowisz, start_time: 17.4, end_time: 17.9
Word: Poczekaj, start_time: 17.9, end_time: 19.1
Word: co, start_time: 19.1, end_time: 19.9
Word: się, start_time: 19.9, end_time: 20.0
Word: dalej, start_time: 20.0, end_time: 20.3
Word: stanie, start_time: 20.3, end_time: 20.8
Word: w, start_time: 20.8, end_time: 21.0
Word: tym, start_time: 21.0, end_time: 21.9
Word: bogacz, start_time: 21.9, end_time: 22.9
Word: skończywszy, start_time: 22.9, end_time: 24.0
Word: skarbów, start_time: 24.0, end_time: 24.7
Word: odkopanie, start_time: 24.7, end_time: 25.5
Word: przenosił, start_time: 25.5, end_time: 26.4
Word: je, start_time: 26.4, end_time: 26.5
Word: do, start_time: 26.5, end_time: 26.6
Word: domu, start_time: 26.6, end_time: 27.0
Word: a, start_time: 27.0, end_time: 27.1
Word: że, start_time: 27.1, end_time: 28.2
Word: Dźwigał, start_time: 28.2, end_time: 28.8
Word: w, start_time: 28.8, end_time: 28.9
Word: nocy, start_time: 28.9, end_time: 29.3
Word: wpadł, start_time: 29.3, end_time: 30.3
Word: w, start_time: 30.3, end_time: 30.5
Word: chorobę, start_time: 30.5, end_time: 31.1
Word: z, start_time: 31.1, end_time: 31.2
Word: nich, start_time: 31.2, end_time: 31.8
Word: czasu, start_time: 31.8, end_time: 32.3
Word: i, start_time: 32.3, end_time: 32.4
Word: umarł, start_time: 32.4, end_time: 33.7
Word: z, start_time: 33.7, end_time: 33.9
Word: niemocy, start_time: 33.9, end_time: 34.7
Word: bierz, start_time: 34.7, end_time: 36.2
Word: te, start_time: 36.2, end_time: 36.4
Word: zdobyć, start_time: 36.4, end_time: 37.1
Word: rzekł, start_time: 37.1, end_time: 38.1
Word: Jowisz, start_time: 38.1, end_time: 38.7
Word: a, start_time: 38.7, end_time: 38.9
Word: nie, start_time: 38.9, end_time: 39.9
Word: sądź, start_time: 39.9, end_time: 40.3
Word: z, start_time: 40.3, end_time: 40.4
Word: pozoru, start_time: 40.4, end_time: 41.1
Word: każe, start_time: 41.1, end_time: 42.8
Word: czasem, start_time: 42.8, end_time: 44.0
Word: opatrzność, start_time: 44.0, end_time: 45.3
Word: gdy, start_time: 45.3, end_time: 46.3
Word: Przyczynia, start_time: 46.3, end_time: 47.0
Word: zbioru, start_time: 47.0, end_time: 47.6
