Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści część 1 bryła lodu i kryształ bryła lodu spocona z kałuży bagnistej gniewała się na kryształ że był przeźroczysty modli się więc do słońce słońce zajaśniało w tenisie bryła ale i coraz ubywało i tak chcąc los polepszyć nie wczesnym kłopotem staniała wsiąkła w bagno i stała się błotem
Confidence: 0.9384714961051941
Word: Ignacy, start_time: 0.0, end_time: 1.2
Word: Krasicki, start_time: 1.2, end_time: 1.6
Word: bajki, start_time: 1.6, end_time: 2.0
Word: i, start_time: 2.0, end_time: 2.9
Word: przypowieści, start_time: 2.9, end_time: 3.1
Word: część, start_time: 3.1, end_time: 4.5
Word: 1, start_time: 4.5, end_time: 4.9
Word: bryła, start_time: 4.9, end_time: 7.2
Word: lodu, start_time: 7.2, end_time: 7.2
Word: i, start_time: 7.2, end_time: 7.7
Word: kryształ, start_time: 7.7, end_time: 8.2
Word: bryła, start_time: 8.2, end_time: 10.6
Word: lodu, start_time: 10.6, end_time: 10.7
Word: spocona, start_time: 10.7, end_time: 11.7
Word: z, start_time: 11.7, end_time: 11.8
Word: kałuży, start_time: 11.8, end_time: 12.2
Word: bagnistej, start_time: 12.2, end_time: 13.0
Word: gniewała, start_time: 13.0, end_time: 14.1
Word: się, start_time: 14.1, end_time: 14.1
Word: na, start_time: 14.1, end_time: 14.3
Word: kryształ, start_time: 14.3, end_time: 14.9
Word: że, start_time: 14.9, end_time: 15.9
Word: był, start_time: 15.9, end_time: 16.1
Word: przeźroczysty, start_time: 16.1, end_time: 17.1
Word: modli, start_time: 17.1, end_time: 18.9
Word: się, start_time: 18.9, end_time: 19.1
Word: więc, start_time: 19.1, end_time: 19.3
Word: do, start_time: 19.3, end_time: 19.5
Word: słońce, start_time: 19.5, end_time: 20.0
Word: słońce, start_time: 20.0, end_time: 21.8
Word: zajaśniało, start_time: 21.8, end_time: 22.7
Word: w, start_time: 22.7, end_time: 22.8
Word: tenisie, start_time: 22.8, end_time: 24.3
Word: bryła, start_time: 24.3, end_time: 24.8
Word: ale, start_time: 24.8, end_time: 25.5
Word: i, start_time: 25.5, end_time: 25.5
Word: coraz, start_time: 25.5, end_time: 25.9
Word: ubywało, start_time: 25.9, end_time: 26.5
Word: i, start_time: 26.5, end_time: 26.7
Word: tak, start_time: 26.7, end_time: 27.9
Word: chcąc, start_time: 27.9, end_time: 28.6
Word: los, start_time: 28.6, end_time: 28.9
Word: polepszyć, start_time: 28.9, end_time: 29.6
Word: nie, start_time: 29.6, end_time: 29.7
Word: wczesnym, start_time: 29.7, end_time: 30.2
Word: kłopotem, start_time: 30.2, end_time: 30.8
Word: staniała, start_time: 30.8, end_time: 32.3
Word: wsiąkła, start_time: 32.3, end_time: 33.8
Word: w, start_time: 33.8, end_time: 33.8
Word: bagno, start_time: 33.8, end_time: 34.4
Word: i, start_time: 34.4, end_time: 34.5
Word: stała, start_time: 34.5, end_time: 35.7
Word: się, start_time: 35.7, end_time: 35.9
Word: błotem, start_time: 35.9, end_time: 36.3
