Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze Epitafium dziecięciu Byłem ojcem niedawno Dziś nie mam nikogo Co bym tak zwał tak jak dzieci zniszczył wzrok przed kim śmierć pożarła jedno śmierć połknęło haftkę licho połknął tak swój koniec wzięło
Confidence: 0.9297009110450745
Word: Jan, start_time: 0.0, end_time: 1.2
Word: Kochanowski, start_time: 1.2, end_time: 1.4
Word: fraszki, start_time: 1.4, end_time: 2.9
Word: księgi, start_time: 2.9, end_time: 3.4
Word: pierwsze, start_time: 3.4, end_time: 4.0
Word: Epitafium, start_time: 4.0, end_time: 5.9
Word: dziecięciu, start_time: 5.9, end_time: 6.5
Word: Byłem, start_time: 6.5, end_time: 9.2
Word: ojcem, start_time: 9.2, end_time: 9.5
Word: niedawno, start_time: 9.5, end_time: 10.3
Word: Dziś, start_time: 10.3, end_time: 11.4
Word: nie, start_time: 11.4, end_time: 11.6
Word: mam, start_time: 11.6, end_time: 11.8
Word: nikogo, start_time: 11.8, end_time: 12.1
Word: Co, start_time: 12.1, end_time: 12.3
Word: bym, start_time: 12.3, end_time: 12.5
Word: tak, start_time: 12.5, end_time: 12.9
Word: zwał, start_time: 12.9, end_time: 13.3
Word: tak, start_time: 13.3, end_time: 13.4
Word: jak, start_time: 13.4, end_time: 14.6
Word: dzieci, start_time: 14.6, end_time: 14.9
Word: zniszczył, start_time: 14.9, end_time: 15.5
Word: wzrok, start_time: 15.5, end_time: 15.9
Word: przed, start_time: 15.9, end_time: 17.7
Word: kim, start_time: 17.7, end_time: 17.9
Word: śmierć, start_time: 17.9, end_time: 18.3
Word: pożarła, start_time: 18.3, end_time: 18.9
Word: jedno, start_time: 18.9, end_time: 20.0
Word: śmierć, start_time: 20.0, end_time: 20.5
Word: połknęło, start_time: 20.5, end_time: 21.2
Word: haftkę, start_time: 21.2, end_time: 22.7
Word: licho, start_time: 22.7, end_time: 23.2
Word: połknął, start_time: 23.2, end_time: 23.8
Word: tak, start_time: 23.8, end_time: 25.8
Word: swój, start_time: 25.8, end_time: 26.1
Word: koniec, start_time: 26.1, end_time: 26.4
Word: wzięło, start_time: 26.4, end_time: 27.1
