Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.0, end_time: 0.6000000000000001
Word: Krasicki, start_time: 0.6000000000000001, end_time: 1.0
Word: bajki, start_time: 1.0, end_time: 1.4
Word: i, start_time: 1.4, end_time: 2.6
Word: przypowieści, start_time: 2.6, end_time: 2.7
Transcript:  konie i Furman
Confidence: 0.956402599811554
Word: konie, start_time: 4.5, end_time: 5.1
Word: i, start_time: 5.1, end_time: 5.2
Word: Furman, start_time: 5.2, end_time: 5.3
Transcript:  koniom co szły przy dyszlu powtarzał Woźnica Nie dajcie się wyprzedzić tym co są ulica goniły się pod wieczór zacząwszy od rana w ten jeden z przechodzących Rzecze do Furmana cóż ci stąd że cię słucha głupich bydląt rzesza a Furman konie głupie ale wóz pospiesza
Confidence: 0.9332054257392883
Word: koniom, start_time: 8.6, end_time: 10.2
Word: co, start_time: 10.2, end_time: 10.4
Word: szły, start_time: 10.4, end_time: 10.8
Word: przy, start_time: 10.8, end_time: 11.1
Word: dyszlu, start_time: 11.1, end_time: 11.5
Word: powtarzał, start_time: 11.5, end_time: 12.7
Word: Woźnica, start_time: 12.7, end_time: 13.3
Word: Nie, start_time: 13.3, end_time: 13.5
Word: dajcie, start_time: 13.5, end_time: 14.3
Word: się, start_time: 14.3, end_time: 14.4
Word: wyprzedzić, start_time: 14.4, end_time: 14.9
Word: tym, start_time: 14.9, end_time: 15.6
Word: co, start_time: 15.6, end_time: 15.8
Word: są, start_time: 15.8, end_time: 15.9
Word: ulica, start_time: 15.9, end_time: 16.5
Word: goniły, start_time: 16.5, end_time: 18.0
Word: się, start_time: 18.0, end_time: 18.1
Word: pod, start_time: 18.1, end_time: 18.6
Word: wieczór, start_time: 18.6, end_time: 19.0
Word: zacząwszy, start_time: 19.0, end_time: 19.9
Word: od, start_time: 19.9, end_time: 20.2
Word: rana, start_time: 20.2, end_time: 20.5
Word: w, start_time: 20.5, end_time: 20.6
Word: ten, start_time: 20.6, end_time: 21.6
Word: jeden, start_time: 21.6, end_time: 22.2
Word: z, start_time: 22.2, end_time: 22.6
Word: przechodzących, start_time: 22.6, end_time: 23.2
Word: Rzecze, start_time: 23.2, end_time: 24.6
Word: do, start_time: 24.6, end_time: 24.7
Word: Furmana, start_time: 24.7, end_time: 25.3
Word: cóż, start_time: 25.3, end_time: 26.0
Word: ci, start_time: 26.0, end_time: 26.3
Word: stąd, start_time: 26.3, end_time: 26.6
Word: że, start_time: 26.6, end_time: 27.1
Word: cię, start_time: 27.1, end_time: 27.2
Word: słucha, start_time: 27.2, end_time: 27.8
Word: głupich, start_time: 27.8, end_time: 28.8
Word: bydląt, start_time: 28.8, end_time: 29.4
Word: rzesza, start_time: 29.4, end_time: 29.8
Word: a, start_time: 29.8, end_time: 30.0
Word: Furman, start_time: 30.0, end_time: 31.4
Word: konie, start_time: 31.4, end_time: 32.8
Word: głupie, start_time: 32.8, end_time: 33.3
Word: ale, start_time: 33.3, end_time: 34.6
Word: wóz, start_time: 34.6, end_time: 35.0
Word: pospiesza, start_time: 35.0, end_time: 35.6
