Waiting for operation to complete...
Transcript: Jan Kasprowicz krzak dzikiej róży w ciemnych smreczynach że nie poświęcam w ciemnosmreczyńskich skał zwaliska gdzie pawiookie drzemią stawy krzak dzikiej róży po swój Krwawy na plamy szarych złomu wciska usta próbujmy rosną trawę do kim się pierwszy turniej Śliska Kosodrzewiny wężowisko obszywać na ławę samotny senne Zadumana skronie do zimnej tuli ścianę jakby się Lenka utworze cisza o liście wiatr nie tracąc a a tylko Limba próchniejąca spoczywa obok krzaku róży słońce w niebieskim lśni krysztale światłością stały się granice ciemnosmreczyński las spowite blado błękitny wierne sala Szumna Siklawa mknie po skale pas
Confidence: 0.9469156265258789
Word: Jan, start_time: 0.0, end_time: 0.8
Word: Kasprowicz, start_time: 0.8, end_time: 1.2
Word: krzak, start_time: 1.2, end_time: 1.6
Word: dzikiej, start_time: 1.6, end_time: 2.3
Word: róży, start_time: 2.3, end_time: 2.7
Word: w, start_time: 2.7, end_time: 3.0
Word: ciemnych, start_time: 3.0, end_time: 3.0
Word: smreczynach, start_time: 3.0, end_time: 3.5
Word: że, start_time: 3.5, end_time: 5.1
Word: nie, start_time: 5.1, end_time: 5.2
Word: poświęcam, start_time: 5.2, end_time: 5.9
Word: w, start_time: 5.9, end_time: 6.1
Word: ciemnosmreczyńskich, start_time: 6.1, end_time: 9.2
Word: skał, start_time: 9.2, end_time: 9.9
Word: zwaliska, start_time: 9.9, end_time: 10.4
Word: gdzie, start_time: 10.4, end_time: 11.6
Word: pawiookie, start_time: 11.6, end_time: 12.2
Word: drzemią, start_time: 12.2, end_time: 12.6
Word: stawy, start_time: 12.6, end_time: 13.2
Word: krzak, start_time: 13.2, end_time: 13.9
Word: dzikiej, start_time: 13.9, end_time: 14.0
Word: róży, start_time: 14.0, end_time: 14.4
Word: po, start_time: 14.4, end_time: 14.8
Word: swój, start_time: 14.8, end_time: 15.2
Word: Krwawy, start_time: 15.2, end_time: 15.8
Word: na, start_time: 15.8, end_time: 15.9
Word: plamy, start_time: 15.9, end_time: 16.2
Word: szarych, start_time: 16.2, end_time: 16.6
Word: złomu, start_time: 16.6, end_time: 17.0
Word: wciska, start_time: 17.0, end_time: 17.5
Word: usta, start_time: 17.5, end_time: 18.9
Word: próbujmy, start_time: 18.9, end_time: 19.6
Word: rosną, start_time: 19.6, end_time: 20.2
Word: trawę, start_time: 20.2, end_time: 20.7
Word: do, start_time: 20.7, end_time: 21.5
Word: kim, start_time: 21.5, end_time: 21.7
Word: się, start_time: 21.7, end_time: 21.8
Word: pierwszy, start_time: 21.8, end_time: 22.3
Word: turniej, start_time: 22.3, end_time: 22.7
Word: Śliska, start_time: 22.7, end_time: 23.3
Word: Kosodrzewiny, start_time: 23.3, end_time: 24.9
Word: wężowisko, start_time: 24.9, end_time: 25.6
Word: obszywać, start_time: 25.6, end_time: 26.5
Word: na, start_time: 26.5, end_time: 27.2
Word: ławę, start_time: 27.2, end_time: 27.5
Word: samotny, start_time: 27.5, end_time: 29.1
Word: senne, start_time: 29.1, end_time: 30.5
Word: Zadumana, start_time: 30.5, end_time: 31.7
Word: skronie, start_time: 31.7, end_time: 32.8
Word: do, start_time: 32.8, end_time: 32.9
Word: zimnej, start_time: 32.9, end_time: 33.5
Word: tuli, start_time: 33.5, end_time: 33.8
Word: ścianę, start_time: 33.8, end_time: 34.3
Word: jakby, start_time: 34.3, end_time: 34.9
Word: się, start_time: 34.9, end_time: 35.1
Word: Lenka, start_time: 35.1, end_time: 35.4
Word: utworze, start_time: 35.4, end_time: 36.4
Word: cisza, start_time: 36.4, end_time: 38.2
Word: o, start_time: 38.2, end_time: 38.4
Word: liście, start_time: 38.4, end_time: 39.7
Word: wiatr, start_time: 39.7, end_time: 39.9
Word: nie, start_time: 39.9, end_time: 40.1
Word: tracąc, start_time: 40.1, end_time: 40.5
Word: a, start_time: 40.5, end_time: 40.6
Word: a, start_time: 40.6, end_time: 40.8
Word: tylko, start_time: 40.8, end_time: 41.8
Word: Limba, start_time: 41.8, end_time: 42.2
Word: próchniejąca, start_time: 42.2, end_time: 42.8
Word: spoczywa, start_time: 42.8, end_time: 43.8
Word: obok, start_time: 43.8, end_time: 44.1
Word: krzaku, start_time: 44.1, end_time: 44.6
Word: róży, start_time: 44.6, end_time: 44.7
Word: słońce, start_time: 44.7, end_time: 47.0
Word: w, start_time: 47.0, end_time: 47.0
Word: niebieskim, start_time: 47.0, end_time: 47.1
Word: lśni, start_time: 47.1, end_time: 47.8
Word: krysztale, start_time: 47.8, end_time: 48.2
Word: światłością, start_time: 48.2, end_time: 49.8
Word: stały, start_time: 49.8, end_time: 50.3
Word: się, start_time: 50.3, end_time: 50.5
Word: granice, start_time: 50.5, end_time: 51.1
Word: ciemnosmreczyński, start_time: 51.1, end_time: 52.5
Word: las, start_time: 52.5, end_time: 52.7
Word: spowite, start_time: 52.7, end_time: 53.3
Word: blado, start_time: 53.3, end_time: 54.0
Word: błękitny, start_time: 54.0, end_time: 54.7
Word: wierne, start_time: 54.7, end_time: 55.2
Word: sala, start_time: 55.2, end_time: 55.6
Word: Szumna, start_time: 55.6, end_time: 57.5
Word: Siklawa, start_time: 57.5, end_time: 58.1
Word: mknie, start_time: 58.1, end_time: 58.5
Word: po, start_time: 58.5, end_time: 58.6
Word: skale, start_time: 58.6, end_time: 59.1
Word: pas, start_time: 59.1, end_time: 59.8
Transcript: rozwijając srebrno Little a przez mgły Idę przez błękity jakby wzdychania jakby żale skrytek zamach w cichym schronie między graniami w słońcu płonie zatopiony szum krzak dzikiej róży do ścian się tuli Jak we śnie a obok Limby toczą pleśnie limbę z welonem tchnieniem burza ręki wzdychanie rozdzielenia przenikający nieświadomy bezmiar powietrza hen na złom na blask I Turn it knife cienia stado kozic rozprzestrzeniać ziemskich lotów ptak Wacom rozwija skrzydeł swym ogromem śwista gdzieś jeszcze spotka imienia a między zielska i Wykroty jak link jak żal jak Death tęsknoty wtulił się krzak dzikiej róży przy nim ofiarach zamieci czerwonym próchnem Limba świeci na wznak rzucona świstem burza
