Waiting for operation to complete...
Transcript: Jan Kochanowski fraszki księgi pierwsze na ucztę Szeląg vychodu nie zjem jedno ja jem drożej sram niźli jadam złe to obyczaje
Confidence: 0.900464653968811
Word: Jan, start_time: 0.0, end_time: 0.9
Word: Kochanowski, start_time: 0.9, end_time: 1.1
Word: fraszki, start_time: 1.1, end_time: 2.9
Word: księgi, start_time: 2.9, end_time: 3.4
Word: pierwsze, start_time: 3.4, end_time: 4.0
Word: na, start_time: 4.0, end_time: 5.0
Word: ucztę, start_time: 5.0, end_time: 5.6
Word: Szeląg, start_time: 5.6, end_time: 8.4
Word: vychodu, start_time: 8.4, end_time: 9.3
Word: nie, start_time: 9.3, end_time: 10.1
Word: zjem, start_time: 10.1, end_time: 10.4
Word: jedno, start_time: 10.4, end_time: 11.0
Word: ja, start_time: 11.0, end_time: 11.3
Word: jem, start_time: 11.3, end_time: 11.6
Word: drożej, start_time: 11.6, end_time: 12.7
Word: sram, start_time: 12.7, end_time: 12.9
Word: niźli, start_time: 12.9, end_time: 13.2
Word: jadam, start_time: 13.2, end_time: 13.8
Word: złe, start_time: 13.8, end_time: 15.4
Word: to, start_time: 15.4, end_time: 15.6
Word: obyczaje, start_time: 15.6, end_time: 16.2
