Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści Szkatuła ze złotem dwór z kaszą Szkatuła pełna złota Śmiała się raz z wora tegoż właśnie złodzieje do skarbcu wieczora wkradli się zamek zdarli zawiasy od kuli i żeby złota dostać Szkatuła popsuli widząc mur który z kaszą odpoczywał w oknie że w kawałki rozbita na podwórzu Moknie rzekł do niej
Confidence: 0.9151131510734558
Word: Ignacy, start_time: 0.0, end_time: 0.8
Word: Krasicki, start_time: 0.8, end_time: 1.6
Word: bajki, start_time: 1.6, end_time: 2.0
Word: i, start_time: 2.0, end_time: 3.4
Word: przypowieści, start_time: 3.4, end_time: 3.6
Word: Szkatuła, start_time: 3.6, end_time: 6.2
Word: ze, start_time: 6.2, end_time: 6.3
Word: złotem, start_time: 6.3, end_time: 6.8
Word: dwór, start_time: 6.8, end_time: 7.6
Word: z, start_time: 7.6, end_time: 7.7
Word: kaszą, start_time: 7.7, end_time: 8.3
Word: Szkatuła, start_time: 8.3, end_time: 10.8
Word: pełna, start_time: 10.8, end_time: 11.6
Word: złota, start_time: 11.6, end_time: 11.9
Word: Śmiała, start_time: 11.9, end_time: 13.3
Word: się, start_time: 13.3, end_time: 13.5
Word: raz, start_time: 13.5, end_time: 13.9
Word: z, start_time: 13.9, end_time: 14.0
Word: wora, start_time: 14.0, end_time: 14.6
Word: tegoż, start_time: 14.6, end_time: 16.0
Word: właśnie, start_time: 16.0, end_time: 16.5
Word: złodzieje, start_time: 16.5, end_time: 17.5
Word: do, start_time: 17.5, end_time: 17.6
Word: skarbcu, start_time: 17.6, end_time: 18.2
Word: wieczora, start_time: 18.2, end_time: 18.7
Word: wkradli, start_time: 18.7, end_time: 19.6
Word: się, start_time: 19.6, end_time: 19.8
Word: zamek, start_time: 19.8, end_time: 21.0
Word: zdarli, start_time: 21.0, end_time: 21.5
Word: zawiasy, start_time: 21.5, end_time: 22.4
Word: od, start_time: 22.4, end_time: 22.6
Word: kuli, start_time: 22.6, end_time: 22.9
Word: i, start_time: 22.9, end_time: 23.1
Word: żeby, start_time: 23.1, end_time: 23.5
Word: złota, start_time: 23.5, end_time: 24.0
Word: dostać, start_time: 24.0, end_time: 24.6
Word: Szkatuła, start_time: 24.6, end_time: 25.6
Word: popsuli, start_time: 25.6, end_time: 26.3
Word: widząc, start_time: 26.3, end_time: 28.0
Word: mur, start_time: 28.0, end_time: 28.5
Word: który, start_time: 28.5, end_time: 28.8
Word: z, start_time: 28.8, end_time: 29.0
Word: kaszą, start_time: 29.0, end_time: 29.3
Word: odpoczywał, start_time: 29.3, end_time: 30.0
Word: w, start_time: 30.0, end_time: 30.1
Word: oknie, start_time: 30.1, end_time: 30.5
Word: że, start_time: 30.5, end_time: 31.0
Word: w, start_time: 31.0, end_time: 31.2
Word: kawałki, start_time: 31.2, end_time: 31.9
Word: rozbita, start_time: 31.9, end_time: 32.5
Word: na, start_time: 32.5, end_time: 32.9
Word: podwórzu, start_time: 32.9, end_time: 33.4
Word: Moknie, start_time: 33.4, end_time: 34.0
Word: rzekł, start_time: 34.0, end_time: 34.9
Word: do, start_time: 34.9, end_time: 35.0
Word: niej, start_time: 35.0, end_time: 35.4
Transcript: ja bym oszalał mając tylko kaszę nie trzeba się wynosić z tego co nie nasze
Confidence: 0.8984977006912231
Word: ja, start_time: 37.1, end_time: 37.6
Word: bym, start_time: 37.6, end_time: 37.8
Word: oszalał, start_time: 37.8, end_time: 38.3
Word: mając, start_time: 38.3, end_time: 39.4
Word: tylko, start_time: 39.4, end_time: 39.8
Word: kaszę, start_time: 39.8, end_time: 40.3
Word: nie, start_time: 40.3, end_time: 41.3
Word: trzeba, start_time: 41.3, end_time: 41.7
Word: się, start_time: 41.7, end_time: 42.0
Word: wynosić, start_time: 42.0, end_time: 42.8
Word: z, start_time: 42.8, end_time: 43.0
Word: tego, start_time: 43.0, end_time: 43.7
Word: co, start_time: 43.7, end_time: 43.8
Word: nie, start_time: 43.8, end_time: 44.0
Word: nasze, start_time: 44.0, end_time: 44.5
