Waiting for operation to complete...
Transcript: Ignacy Krasicki bajki i przypowieści
Confidence: 0.9785358309745789
Word: Ignacy, start_time: 0.0, end_time: 0.9
Word: Krasicki, start_time: 0.9, end_time: 1.3
Word: bajki, start_time: 1.3, end_time: 1.7000000000000002
Word: i, start_time: 1.7000000000000002, end_time: 3.2
Word: przypowieści, start_time: 3.2, end_time: 3.4
Transcript:  brytan w obroży
Confidence: 0.9785358309745789
Word: brytan, start_time: 5.7, end_time: 6.5
Word: w, start_time: 6.5, end_time: 6.7
Word: obroży, start_time: 6.7, end_time: 6.8
Transcript:  niech się nikt z powierzchownej ozdoby nie sroży Britain srebrno złocistej pyszni się obroży zazdrościli koledzy wieczór patrzą rano aż brytana za srebrną obowiązaną to jeszcze nie że się teraz bracie do brytana rzekli grysu łańcuch nadaremnie a oni uciekli
Confidence: 0.920348048210144
Word: niech, start_time: 9.5, end_time: 10.1
Word: się, start_time: 10.1, end_time: 10.3
Word: nikt, start_time: 10.3, end_time: 10.7
Word: z, start_time: 10.7, end_time: 10.8
Word: powierzchownej, start_time: 10.8, end_time: 11.8
Word: ozdoby, start_time: 11.8, end_time: 12.7
Word: nie, start_time: 12.7, end_time: 12.8
Word: sroży, start_time: 12.8, end_time: 13.3
Word: Britain, start_time: 13.3, end_time: 15.0
Word: srebrno, start_time: 15.0, end_time: 16.4
Word: złocistej, start_time: 16.4, end_time: 17.2
Word: pyszni, start_time: 17.2, end_time: 18.0
Word: się, start_time: 18.0, end_time: 18.2
Word: obroży, start_time: 18.2, end_time: 18.8
Word: zazdrościli, start_time: 18.8, end_time: 20.5
Word: koledzy, start_time: 20.5, end_time: 21.1
Word: wieczór, start_time: 21.1, end_time: 21.9
Word: patrzą, start_time: 21.9, end_time: 22.7
Word: rano, start_time: 22.7, end_time: 23.1
Word: aż, start_time: 23.1, end_time: 23.6
Word: brytana, start_time: 23.6, end_time: 24.2
Word: za, start_time: 24.2, end_time: 24.3
Word: srebrną, start_time: 24.3, end_time: 24.9
Word: obowiązaną, start_time: 24.9, end_time: 26.8
Word: to, start_time: 26.8, end_time: 28.1
Word: jeszcze, start_time: 28.1, end_time: 28.3
Word: nie, start_time: 28.3, end_time: 28.4
Word: że, start_time: 28.4, end_time: 28.6
Word: się, start_time: 28.6, end_time: 28.8
Word: teraz, start_time: 28.8, end_time: 29.0
Word: bracie, start_time: 29.0, end_time: 29.7
Word: do, start_time: 29.7, end_time: 30.4
Word: brytana, start_time: 30.4, end_time: 30.8
Word: rzekli, start_time: 30.8, end_time: 31.3
Word: grysu, start_time: 31.3, end_time: 32.3
Word: łańcuch, start_time: 32.3, end_time: 33.0
Word: nadaremnie, start_time: 33.0, end_time: 34.0
Word: a, start_time: 34.0, end_time: 34.2
Word: oni, start_time: 34.2, end_time: 35.1
Word: uciekli, start_time: 35.1, end_time: 36.4
