Waiting for operation to complete...
Transcript: rozdział dwunasty żółty śmiech wpłyną wszy na te wody możesz rozkoszować się tymi małymi scenkami które w wielkiej operze małżeństwa przedstawiają rodzaje internet A oto ich model pewnego wieczoru po obiedzie siedzicie oboje sami tyle zaś razy znaleźliście się już sami że przychodzi ci ochota uprzyjemnić te samotność za pomocą drobnych odżywiających rozmowę spostrzeżeń jak na przykład Uważaj na siebie Karolino powiada Adolf który czuję w sercu gorycz tylu daremnych wysiłków Zdaje mi się że twój nos mate bezczelność iż czerwienieje w domu zupełnie tak samo jak w restauracji nie jesteś dziś w twoim najmilszym usposobieniu reguła ogólna Żaden człowiek nie odkrył jeszcze sposobu udzielenia przyjacielskiej przestrogi jakiejkolwiek
Confidence: 0.9762675762176514
Word: rozdział, start_time: 0.0, end_time: 0.8
Word: dwunasty, start_time: 0.8, end_time: 1.5
Word: żółty, start_time: 1.5, end_time: 2.7
Word: śmiech, start_time: 2.7, end_time: 3.1
Word: wpłyną, start_time: 3.1, end_time: 4.2
Word: wszy, start_time: 4.2, end_time: 4.6
Word: na, start_time: 4.6, end_time: 4.7
Word: te, start_time: 4.7, end_time: 4.9
Word: wody, start_time: 4.9, end_time: 5.3
Word: możesz, start_time: 5.3, end_time: 6.2
Word: rozkoszować, start_time: 6.2, end_time: 6.8
Word: się, start_time: 6.8, end_time: 7.5
Word: tymi, start_time: 7.5, end_time: 8.0
Word: małymi, start_time: 8.0, end_time: 8.3
Word: scenkami, start_time: 8.3, end_time: 9.0
Word: które, start_time: 9.0, end_time: 9.7
Word: w, start_time: 9.7, end_time: 9.8
Word: wielkiej, start_time: 9.8, end_time: 10.4
Word: operze, start_time: 10.4, end_time: 10.9
Word: małżeństwa, start_time: 10.9, end_time: 11.6
Word: przedstawiają, start_time: 11.6, end_time: 12.7
Word: rodzaje, start_time: 12.7, end_time: 13.3
Word: internet, start_time: 13.3, end_time: 14.4
Word: A, start_time: 14.4, end_time: 14.4
Word: oto, start_time: 14.4, end_time: 15.6
Word: ich, start_time: 15.6, end_time: 15.9
Word: model, start_time: 15.9, end_time: 16.4
Word: pewnego, start_time: 16.4, end_time: 17.2
Word: wieczoru, start_time: 17.2, end_time: 17.7
Word: po, start_time: 17.7, end_time: 17.9
Word: obiedzie, start_time: 17.9, end_time: 18.3
Word: siedzicie, start_time: 18.3, end_time: 19.1
Word: oboje, start_time: 19.1, end_time: 19.6
Word: sami, start_time: 19.6, end_time: 20.0
Word: tyle, start_time: 20.0, end_time: 20.7
Word: zaś, start_time: 20.7, end_time: 20.9
Word: razy, start_time: 20.9, end_time: 21.4
Word: znaleźliście, start_time: 21.4, end_time: 22.3
Word: się, start_time: 22.3, end_time: 22.5
Word: już, start_time: 22.5, end_time: 22.7
Word: sami, start_time: 22.7, end_time: 23.1
Word: że, start_time: 23.1, end_time: 23.7
Word: przychodzi, start_time: 23.7, end_time: 24.1
Word: ci, start_time: 24.1, end_time: 24.3
Word: ochota, start_time: 24.3, end_time: 24.6
Word: uprzyjemnić, start_time: 24.6, end_time: 25.7
Word: te, start_time: 25.7, end_time: 25.9
Word: samotność, start_time: 25.9, end_time: 26.6
Word: za, start_time: 26.6, end_time: 27.1
Word: pomocą, start_time: 27.1, end_time: 27.5
Word: drobnych, start_time: 27.5, end_time: 28.1
Word: odżywiających, start_time: 28.1, end_time: 29.1
Word: rozmowę, start_time: 29.1, end_time: 29.5
Word: spostrzeżeń, start_time: 29.5, end_time: 30.3
Word: jak, start_time: 30.3, end_time: 30.9
Word: na, start_time: 30.9, end_time: 31.0
Word: przykład, start_time: 31.0, end_time: 31.4
Word: Uważaj, start_time: 31.4, end_time: 32.7
Word: na, start_time: 32.7, end_time: 32.8
Word: siebie, start_time: 32.8, end_time: 33.0
Word: Karolino, start_time: 33.0, end_time: 33.7
Word: powiada, start_time: 33.7, end_time: 34.7
Word: Adolf, start_time: 34.7, end_time: 35.2
Word: który, start_time: 35.2, end_time: 35.7
Word: czuję, start_time: 35.7, end_time: 36.1
Word: w, start_time: 36.1, end_time: 36.2
Word: sercu, start_time: 36.2, end_time: 36.3
Word: gorycz, start_time: 36.3, end_time: 37.1
Word: tylu, start_time: 37.1, end_time: 37.6
Word: daremnych, start_time: 37.6, end_time: 38.1
Word: wysiłków, start_time: 38.1, end_time: 38.8
Word: Zdaje, start_time: 38.8, end_time: 39.8
Word: mi, start_time: 39.8, end_time: 40.0
Word: się, start_time: 40.0, end_time: 40.0
Word: że, start_time: 40.0, end_time: 40.3
Word: twój, start_time: 40.3, end_time: 41.0
Word: nos, start_time: 41.0, end_time: 41.4
Word: mate, start_time: 41.4, end_time: 41.9
Word: bezczelność, start_time: 41.9, end_time: 42.9
